Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20200101,11:45,32348.00,32075.35,False,True,False,True,0.00,0.00,0.00,0.00,32057.20,18.15,32168.25,-92.90,32118.40,0.00,-43.05,False
20200102,11:45,32255.70,32121.40,True,False,True,False,32465.45,209.75,32232.20,-23.50,0.00,0.00,0.00,0.00,32434.70,179.00,0.00,False
20200103,11:45,32329.80,32102.25,False,True,False,True,0.00,0.00,0.00,0.00,31960.40,141.85,32126.60,-24.35,32105.85,0.00,-3.60,False
20200106,11:45,31914.45,31379.00,False,True,False,True,0.00,0.00,0.00,0.00,31170.55,208.45,31428.05,-49.05,31243.00,0.00,136.00,False
20200107,11:45,31851.45,31399.40,False,True,False,True,0.00,0.00,0.00,0.00,31200.90,198.50,31514.85,-115.45,31421.70,0.00,-22.30,False
20200108,11:45,31354.85,30899.55,True,False,True,False,31451.85,97.00,31050.50,-304.35,0.00,0.00,0.00,0.00,31359.45,4.60,0.00,False
20200109,11:45,32017.60,31667.15,True,False,True,False,32172.70,155.10,31979.20,-38.40,0.00,0.00,0.00,0.00,32067.80,50.20,0.00,False
20200110,11:45,32325.65,32050.65,True,True,True,True,32347.20,21.55,31953.40,-372.25,31953.40,97.25,32347.20,-296.55,32095.80,-229.85,-45.15,False
20200113,11:45,32322.65,32074.05,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32194.25,0.00,0.00,True
20200114,11:45,32172.70,31989.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32056.40,0.00,0.00,True
20200115,11:45,32000.90,31699.45,False,True,False,True,0.00,0.00,0.00,0.00,31670.35,29.10,31853.70,-154.25,31841.45,0.00,-142.00,False
20200116,11:45,31988.90,31692.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31842.30,0.00,0.00,True
20200117,11:45,31773.55,31445.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31559.40,0.00,0.00,True
20200120,11:45,31819.20,31355.20,False,True,False,True,0.00,0.00,0.00,0.00,31050.95,304.25,31423.20,-68.00,31096.65,0.00,258.55,False
20200121,11:45,31171.25,30858.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30943.65,0.00,0.00,True
20200122,11:45,31149.05,30707.30,False,True,False,True,0.00,0.00,0.00,0.00,30614.00,93.30,30804.95,-97.65,30709.60,0.00,-2.30,False
20200123,11:45,30954.10,30621.35,True,False,True,False,31087.25,133.15,30780.70,-173.40,0.00,0.00,0.00,0.00,30997.45,43.35,0.00,False
20200124,11:45,31299.90,30879.05,True,False,True,False,31375.45,75.55,31201.30,-98.60,0.00,0.00,0.00,0.00,31249.70,-50.20,0.00,False
20200127,11:45,31227.05,30922.85,False,True,False,True,0.00,0.00,0.00,0.00,30810.60,112.25,31151.15,-228.30,30821.25,0.00,101.60,False
20200128,11:45,31045.75,30759.80,True,True,True,True,31048.45,2.70,30656.35,-389.40,30656.35,103.45,31048.45,-288.65,30775.30,-270.45,-15.50,False
20200129,11:45,31082.85,30864.85,False,True,False,True,0.00,0.00,0.00,0.00,30835.80,29.05,31067.40,-202.55,30889.40,0.00,-24.55,False
20200130,11:45,30909.50,30559.70,False,True,False,True,0.00,0.00,0.00,0.00,30521.30,38.40,30731.05,-171.35,30601.00,0.00,-41.30,False
20200131,11:45,30983.30,30693.50,True,True,True,False,31033.45,50.15,30691.80,-291.50,30691.80,1.70,31033.45,-339.95,30831.00,-152.30,-137.50,False
20200201,11:45,30918.60,30424.60,False,True,False,True,0.00,0.00,0.00,0.00,29753.00,671.60,30832.60,-408.00,29795.50,0.00,629.10,False
20200203,11:45,30089.20,29612.55,True,False,True,False,30105.80,16.60,29784.95,-304.25,0.00,0.00,0.00,0.00,30043.00,-46.20,0.00,False
20200204,11:45,30767.00,30182.45,True,False,True,False,30776.95,9.95,30574.50,-192.50,0.00,0.00,0.00,0.00,30663.20,-103.80,0.00,False
20200205,11:45,30945.50,30630.85,True,False,True,False,31065.85,120.35,30658.70,-286.80,0.00,0.00,0.00,0.00,31037.30,91.80,0.00,False
20200206,11:45,31143.10,30917.25,True,False,True,False,31470.65,327.55,30946.25,-196.85,0.00,0.00,0.00,0.00,31277.55,134.45,0.00,False
20200207,11:45,31368.20,31111.05,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31184.85,0.00,0.00,True
20200210,11:45,31248.80,30957.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31068.70,0.00,0.00,True
20200211,11:45,31505.95,31225.90,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31304.00,0.00,0.00,True
