Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20190101,11:45,27239.55,27035.25,True,True,True,True,27430.55,191.00,27019.05,-220.50,27019.05,16.20,27430.55,-395.30,27414.20,174.65,-378.95,False
20190102,11:45,27397.55,27208.55,False,True,False,True,0.00,0.00,0.00,0.00,27077.60,130.95,27389.75,-181.20,27154.25,0.00,54.30,False
20190103,11:45,27206.20,26985.80,False,True,False,True,0.00,0.00,0.00,0.00,26934.70,51.10,27092.00,-106.20,26951.50,0.00,34.30,False
20190104,11:45,27158.10,26926.10,True,False,True,False,27274.50,116.40,27059.25,-98.85,0.00,0.00,0.00,0.00,27209.75,51.65,0.00,False
20190107,11:45,27477.80,27364.60,False,True,False,True,0.00,0.00,0.00,0.00,27282.10,82.50,27463.00,-98.40,27296.75,0.00,67.85,False
20190108,11:45,27344.00,27161.95,True,False,True,False,27542.40,198.40,27241.00,-103.00,0.00,0.00,0.00,0.00,27526.75,182.75,0.00,False
20190109,11:45,27684.65,27580.00,True,True,True,True,27754.45,69.80,27409.50,-275.15,27409.50,170.50,27754.45,-174.45,27713.80,29.15,-133.80,False
20190110,11:45,27698.00,27539.15,False,True,False,True,0.00,0.00,0.00,0.00,27488.20,50.95,27597.30,-58.15,27527.60,0.00,11.55,False
20190111,11:45,27612.45,27434.00,False,True,False,True,0.00,0.00,0.00,0.00,27382.45,51.55,27509.30,-75.30,27438.90,0.00,-4.90,False
20190114,11:45,27389.80,27209.65,False,True,False,True,0.00,0.00,0.00,0.00,27182.20,27.45,27315.25,-105.60,27241.25,0.00,-31.60,False
20190115,11:45,27447.55,27317.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27398.50,0.00,0.00,True
20190116,11:45,27554.45,27403.05,True,False,True,False,27554.75,0.30,27447.25,-107.20,0.00,0.00,0.00,0.00,27455.45,-99.00,0.00,False
20190117,11:45,27572.60,27463.40,True,True,True,True,27611.55,38.95,27335.15,-237.45,27335.15,128.25,27611.55,-148.15,27511.10,-61.50,-47.70,False
