Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20180101,11:45,25588.00,25496.60,False,True,False,True,0.00,0.00,0.00,0.00,25274.80,221.80,25557.70,-61.10,25291.60,0.00,205.00,False
20180102,11:45,25425.50,25232.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25332.70,0.00,0.00,True
20180103,11:45,25454.90,25382.30,False,True,False,True,0.00,0.00,0.00,0.00,25300.90,81.40,25418.70,-36.40,25311.40,0.00,70.90,False
20180104,11:45,25423.90,25310.30,True,False,True,False,25488.70,64.80,25391.10,-32.80,0.00,0.00,0.00,0.00,25475.70,51.80,0.00,False
20180105,11:45,25575.30,25499.60,True,False,True,False,25636.90,61.60,25508.40,-66.90,0.00,0.00,0.00,0.00,25631.20,55.90,0.00,False
20180108,11:45,25771.50,25686.30,False,True,False,True,0.00,0.00,0.00,0.00,25643.80,42.50,25735.50,-49.20,25669.90,0.00,16.40,False
20180109,11:45,25803.80,25617.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25685.10,0.00,0.00,True
20180110,11:45,25717.60,25549.90,False,True,False,True,0.00,0.00,0.00,0.00,25527.50,22.40,25639.70,-89.80,25609.70,0.00,-59.80,False
20180111,11:45,25632.70,25532.30,True,False,True,False,25694.70,62.00,25602.00,-30.70,0.00,0.00,0.00,0.00,25670.90,38.20,0.00,False
20180112,11:45,25775.20,25700.70,False,True,False,True,0.00,0.00,0.00,0.00,25557.60,143.10,25770.90,-70.20,25717.90,0.00,-17.20,False
20180115,11:45,26073.30,25842.90,True,False,True,False,26091.80,18.50,26004.70,-68.60,0.00,0.00,0.00,0.00,26063.60,-9.70,0.00,False
20180116,11:45,26136.40,25951.20,False,True,False,True,0.00,0.00,0.00,0.00,25931.70,19.50,26065.30,-114.10,25984.20,0.00,-33.00,False
20180117,11:45,26112.10,25922.30,True,False,True,False,26323.70,211.60,26035.80,-76.30,0.00,0.00,0.00,0.00,26299.80,187.70,0.00,False
20180118,11:45,26887.70,26662.30,False,True,False,True,0.00,0.00,0.00,0.00,26423.80,238.50,26801.80,-139.50,26534.10,0.00,128.20,False
