Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,11:45,11432.55,11361.00,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11402.45,0.00,0.00,True
20140102,11:45,11569.25,11381.10,True,True,True,True,11578.90,9.65,11150.20,-419.05,11150.20,230.90,11578.90,-197.80,11179.85,-389.40,201.25,False
20140103,11:45,11170.10,11074.20,True,True,True,True,11207.70,37.60,11052.60,-117.50,11052.60,21.60,11207.70,-133.50,11202.10,32.00,-127.90,False
20140106,11:45,11167.30,11041.95,False,True,False,True,0.00,0.00,0.00,0.00,10996.95,45.00,11087.65,-45.70,11053.55,0.00,-11.60,False
20140107,11:45,11154.10,10895.55,False,True,False,False,0.00,0.00,0.00,0.00,10892.15,3.40,11089.95,-194.40,11029.95,0.00,-134.40,False
20140108,11:45,11122.75,10988.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11057.70,0.00,0.00,True
20140109,11:45,11090.25,10925.35,False,True,False,False,0.00,0.00,0.00,0.00,10925.15,0.20,11034.25,-108.90,10971.10,0.00,-45.75,False
20140110,11:45,11056.90,10839.80,False,True,False,True,0.00,0.00,0.00,0.00,10788.20,51.60,11044.50,-204.70,10802.45,0.00,37.35,False
20140113,11:45,10958.85,10843.95,True,False,True,False,11063.00,104.15,10897.85,-61.00,0.00,0.00,0.00,0.00,11056.25,97.40,0.00,False
20140114,11:45,11065.65,10996.20,False,True,False,True,0.00,0.00,0.00,0.00,10922.60,73.60,11037.05,-40.85,10956.70,0.00,39.50,False
20140115,11:45,11070.30,10986.10,True,False,True,False,11164.10,93.80,11032.90,-37.40,0.00,0.00,0.00,0.00,11128.85,58.55,0.00,False
20140116,11:45,11192.80,11101.75,False,True,False,True,0.00,0.00,0.00,0.00,11070.00,31.75,11148.40,-46.65,11085.05,0.00,16.70,False
20140117,11:45,11081.95,11001.15,False,True,False,True,0.00,0.00,0.00,0.00,10893.75,107.40,11016.80,-15.65,10926.75,0.00,74.40,False
20140120,11:45,11016.05,10876.25,True,False,True,False,11022.45,6.40,10939.55,-76.50,0.00,0.00,0.00,0.00,11012.50,-3.55,0.00,False
20140121,11:45,11176.65,11036.40,True,False,True,False,11189.20,12.55,11093.15,-83.50,0.00,0.00,0.00,0.00,11184.80,8.15,0.00,False
20140122,11:45,11248.35,11094.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11183.75,0.00,0.00,True
20140123,11:45,11210.65,11122.35,True,False,True,False,11221.10,10.45,11149.85,-60.80,0.00,0.00,0.00,0.00,11197.90,-12.75,0.00,False
20140124,11:45,11132.70,10984.15,False,True,False,True,0.00,0.00,0.00,0.00,10972.10,12.05,11033.70,-49.55,10987.05,0.00,-2.90,False
20140127,11:45,10770.10,10626.90,False,True,False,True,0.00,0.00,0.00,0.00,10520.90,106.00,10649.75,-22.85,10550.60,0.00,76.30,False
20140128,11:45,10708.00,10333.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10517.75,0.00,0.00,True
20140129,11:45,10644.20,10535.45,False,True,False,True,0.00,0.00,0.00,0.00,10406.95,128.50,10574.00,-38.55,10449.50,0.00,85.95,False
20140130,11:45,10314.25,10200.05,False,True,False,True,0.00,0.00,0.00,0.00,10101.20,98.85,10244.40,-44.35,10160.85,0.00,39.20,False
20140131,11:45,10245.65,10130.30,True,False,True,False,10266.45,20.80,10166.10,-79.55,0.00,0.00,0.00,0.00,10247.05,1.40,0.00,False
20140203,11:45,10222.65,10154.45,False,True,False,True,0.00,0.00,0.00,0.00,10089.25,65.20,10190.90,-36.45,10103.30,0.00,51.15,False
20140204,11:45,10137.55,9944.00,True,False,True,False,10222.10,84.55,10064.90,-72.65,0.00,0.00,0.00,0.00,10197.50,59.95,0.00,False
20140205,11:45,10226.75,10112.50,True,False,True,False,10254.05,27.30,10130.90,-95.85,0.00,0.00,0.00,0.00,10239.95,13.20,0.00,False
20140206,11:45,10321.50,10107.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10205.85,0.00,0.00,True
20140207,11:45,10321.10,10224.65,False,True,False,True,0.00,0.00,0.00,0.00,10180.85,43.80,10307.90,-83.25,10278.55,0.00,-53.90,False
20140210,11:45,10310.30,10197.45,False,True,False,False,0.00,0.00,0.00,0.00,10190.90,6.55,10271.80,-74.35,10196.30,0.00,1.15,False
20140211,11:45,10296.80,10200.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10242.05,0.00,0.00,True
20140212,11:45,10395.15,10310.65,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10339.10,0.00,0.00,True
20140213,11:45,10386.65,10219.45,False,True,False,True,0.00,0.00,0.00,0.00,10116.75,102.70,10234.50,-15.05,10119.55,0.00,99.90,False
20140214,11:45,10184.15,10064.75,True,False,True,False,10229.45,45.30,10065.95,-118.20,0.00,0.00,0.00,0.00,10202.30,18.15,0.00,False
20140217,11:45,10310.75,10205.80,True,False,True,False,10356.10,45.35,10219.50,-91.25,0.00,0.00,0.00,0.00,10349.05,38.30,0.00,False
20140218,11:45,10569.60,10296.25,True,False,True,False,10618.85,49.25,10541.90,-27.70,0.00,0.00,0.00,0.00,10550.80,-18.80,0.00,False
20140219,11:45,10605.15,10520.30,True,False,True,False,10630.15,25.00,10554.75,-50.40,0.00,0.00,0.00,0.00,10615.65,10.50,0.00,False
20140220,11:45,10525.70,10447.80,False,True,False,True,0.00,0.00,0.00,0.00,10419.10,28.70,10484.45,-36.65,10434.45,0.00,13.35,False
20140221,11:45,10584.75,10446.15,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10537.05,0.00,0.00,True
20140224,11:45,10577.50,10471.45,True,False,True,False,10711.65,134.15,10574.45,-3.05,0.00,0.00,0.00,0.00,10688.65,111.15,0.00,False
20140225,11:45,10768.95,10663.40,False,True,False,True,0.00,0.00,0.00,0.00,10611.75,51.65,10707.15,-43.75,10654.40,0.00,9.00,False
20140226,11:45,10723.95,10664.65,True,False,True,False,10758.65,34.70,10690.25,-33.70,0.00,0.00,0.00,0.00,10731.75,7.80,0.00,False
20140228,11:45,10780.65,10688.95,True,False,True,False,10783.55,2.90,10704.05,-76.60,0.00,0.00,0.00,0.00,10762.75,-17.90,0.00,False
20140303,11:45,10836.20,10675.80,False,True,False,True,0.00,0.00,0.00,0.00,10613.00,62.80,10813.05,-137.25,10645.65,0.00,30.15,False
20140304,11:45,10790.35,10670.95,True,False,True,False,10936.75,146.40,10787.60,-2.75,0.00,0.00,0.00,0.00,10923.85,133.50,0.00,False
20140305,11:45,10992.15,10899.40,True,False,True,False,11122.55,130.40,10926.05,-66.10,0.00,0.00,0.00,0.00,11084.20,92.05,0.00,False
20140306,11:45,11184.50,11117.25,True,False,True,False,11303.20,118.70,11150.40,-34.10,0.00,0.00,0.00,0.00,11272.45,87.95,0.00,False
20140307,11:45,11947.50,11332.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11892.50,0.00,0.00,True
20140310,11:45,12104.95,11844.55,True,False,True,False,12157.90,52.95,11996.05,-108.90,0.00,0.00,0.00,0.00,12107.65,2.70,0.00,False
20140311,11:45,12285.45,12032.70,False,True,False,True,0.00,0.00,0.00,0.00,11994.85,37.85,12139.80,-107.10,12072.75,0.00,-40.05,False
20140312,11:45,12142.90,11887.75,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12028.70,0.00,0.00,True
20140313,11:45,12308.70,12114.45,False,True,False,True,0.00,0.00,0.00,0.00,12097.25,17.20,12300.90,-186.45,12133.15,0.00,-18.70,False
20140314,11:45,12028.10,11881.15,True,True,True,True,12090.05,61.95,11867.15,-160.95,11867.15,14.00,12090.05,-208.90,12053.70,25.60,-172.55,False
20140318,11:45,12268.75,12143.35,False,True,False,True,0.00,0.00,0.00,0.00,12052.35,91.00,12229.10,-85.75,12107.85,0.00,35.50,False
20140319,11:45,12256.45,12132.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12184.45,0.00,0.00,True
20140320,11:45,12145.85,12058.05,False,True,False,True,0.00,0.00,0.00,0.00,11989.95,68.10,12130.45,-72.40,12027.10,0.00,30.95,False
20140321,11:45,12123.15,12043.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12083.90,0.00,0.00,True
20140322,11:45,12111.85,12061.65,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12075.80,0.00,0.00,True
20140324,11:45,12404.75,12153.40,True,False,True,False,12421.85,17.10,12367.70,-37.05,0.00,0.00,0.00,0.00,12415.10,10.35,0.00,False
20140325,11:45,12523.70,12394.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12451.65,0.00,0.00,True
20140326,11:45,12564.35,12479.05,True,True,True,True,12570.60,6.25,12469.15,-95.20,12469.15,9.90,12570.60,-91.55,12513.15,-51.20,-34.10,False
20140327,11:45,12694.40,12513.10,True,False,True,False,12767.50,73.10,12570.85,-123.55,0.00,0.00,0.00,0.00,12596.15,-98.25,0.00,False
20140328,11:45,12754.65,12635.80,True,True,True,False,12781.30,26.65,12633.30,-121.35,12633.30,2.50,12781.30,-145.50,12781.30,26.65,-145.50,False
20140331,11:45,12869.35,12761.15,False,True,False,True,0.00,0.00,0.00,0.00,12660.05,101.10,12791.75,-30.60,12743.65,0.00,17.50,False
20140401,11:45,12801.90,12646.80,False,True,False,True,0.00,0.00,0.00,0.00,12509.95,136.85,12696.70,-49.90,12599.10,0.00,47.70,False
20140402,11:45,12685.20,12585.50,True,True,True,True,12738.35,53.15,12542.35,-142.85,12542.35,43.15,12738.35,-152.85,12732.30,47.10,-146.80,False
20140403,11:45,12754.75,12582.70,False,True,False,True,0.00,0.00,0.00,0.00,12518.00,64.70,12617.45,-34.75,12577.55,0.00,5.15,False
20140404,11:45,12656.50,12430.85,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12575.05,0.00,0.00,True
20140407,11:45,12615.35,12439.55,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12496.50,0.00,0.00,True
20140409,11:45,12621.30,12548.45,True,False,True,False,12957.55,336.25,12587.60,-33.70,0.00,0.00,0.00,0.00,12946.75,325.45,0.00,False
20140410,11:45,13039.25,12881.20,True,False,True,False,13055.60,16.35,12885.40,-153.85,0.00,0.00,0.00,0.00,12890.70,-148.55,0.00,False
20140411,11:45,12934.90,12777.95,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12827.00,0.00,0.00,True
20140415,11:45,12831.60,12579.00,False,True,False,True,0.00,0.00,0.00,0.00,12537.70,41.30,12722.90,-143.90,12575.45,0.00,3.55,False
20140416,11:45,12727.05,12561.65,False,True,False,True,0.00,0.00,0.00,0.00,12514.75,46.90,12702.50,-140.85,12558.40,0.00,3.25,False
20140417,11:45,12707.95,12514.80,True,False,True,False,12819.10,111.15,12605.75,-102.20,0.00,0.00,0.00,0.00,12786.60,78.65,0.00,False
20140421,11:45,12910.35,12841.95,True,True,True,False,13002.75,92.40,12838.85,-71.50,12838.85,3.10,13002.75,-160.80,12947.10,36.75,-105.15,False
20140422,11:45,13001.85,12913.90,True,False,True,False,13040.15,38.30,12937.05,-64.80,0.00,0.00,0.00,0.00,12997.20,-4.65,0.00,False
20140423,11:45,13090.50,12957.90,True,False,True,False,13174.60,84.10,13056.95,-33.55,0.00,0.00,0.00,0.00,13163.60,73.10,0.00,False
20140425,11:45,13268.60,13112.40,False,True,False,True,0.00,0.00,0.00,0.00,12968.80,143.60,13195.60,-83.20,13024.30,0.00,88.10,False
20140428,11:45,13045.25,12927.75,True,False,True,False,13116.00,70.75,12987.40,-57.85,0.00,0.00,0.00,0.00,13096.55,51.30,0.00,False
20140429,11:45,13124.30,12898.45,False,True,False,False,0.00,0.00,0.00,0.00,12897.35,1.10,13018.75,-120.30,12912.65,0.00,-14.20,False
20140430,11:45,13100.75,12906.30,False,True,False,True,0.00,0.00,0.00,0.00,12738.60,167.70,13057.25,-150.95,12885.65,0.00,20.65,False
20140502,11:45,12995.60,12874.85,False,True,False,True,0.00,0.00,0.00,0.00,12818.85,56.00,12925.85,-51.00,12843.50,0.00,31.35,False
20140505,11:45,12911.10,12773.05,True,False,True,False,12981.60,70.50,12859.85,-51.25,0.00,0.00,0.00,0.00,12885.35,-25.75,0.00,False
20140506,11:45,13012.55,12924.45,False,True,False,True,0.00,0.00,0.00,0.00,12917.15,7.30,12982.95,-58.50,12976.90,0.00,-52.45,False
20140507,11:45,13016.45,12877.75,True,False,True,False,13017.00,0.55,12910.25,-106.20,0.00,0.00,0.00,0.00,12940.10,-76.35,0.00,False
20140508,11:45,13095.50,12952.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13036.20,0.00,0.00,True
20140509,11:45,13298.45,13017.90,True,False,True,False,13814.25,515.80,13285.55,-12.90,0.00,0.00,0.00,0.00,13812.70,514.25,0.00,False
20140512,11:45,14152.45,13803.25,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14100.65,0.00,0.00,True
20140513,11:45,14367.75,14105.65,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14140.55,0.00,0.00,True
20140514,11:45,14320.75,14063.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14197.80,0.00,0.00,True
20140515,11:45,14301.30,14159.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14232.80,0.00,0.00,True
20140516,11:45,15742.05,14662.20,False,True,False,False,0.00,0.00,0.00,0.00,14468.10,194.10,15330.85,-668.65,14868.45,0.00,-206.25,False
20140519,11:45,15205.80,15036.00,True,False,True,False,15305.65,99.85,15151.85,-53.95,0.00,0.00,0.00,0.00,15201.80,-4.00,0.00,False
20140520,11:45,15362.55,15105.90,False,True,False,True,0.00,0.00,0.00,0.00,15087.70,18.20,15193.80,-87.90,15098.10,0.00,7.80,False
20140521,11:45,15116.50,15017.90,False,True,False,True,0.00,0.00,0.00,0.00,14857.50,160.40,15058.40,-40.50,14932.85,0.00,85.05,False
20140522,11:45,15102.55,14938.25,True,False,True,False,15204.45,101.90,15029.65,-72.90,0.00,0.00,0.00,0.00,15047.45,-55.10,0.00,False
20140523,11:45,15184.35,14989.90,True,True,True,False,15321.25,136.90,14972.60,-211.75,14972.60,17.30,15321.25,-331.35,15312.95,128.60,-323.05,False
20140526,11:45,15568.05,15393.30,False,True,False,True,0.00,0.00,0.00,0.00,14969.25,424.05,15533.80,-140.50,15150.70,0.00,242.60,False
20140527,11:45,15110.00,14934.95,True,False,True,False,15158.40,48.40,14984.45,-125.55,0.00,0.00,0.00,0.00,15052.90,-57.10,0.00,False
20140528,11:45,15188.10,15032.45,True,False,True,False,15195.95,7.85,15086.05,-102.05,0.00,0.00,0.00,0.00,15186.50,-1.60,0.00,False
20140529,11:45,15254.50,15135.10,False,True,False,True,0.00,0.00,0.00,0.00,15007.50,127.60,15213.50,-78.40,15072.35,0.00,62.75,False
20140530,11:45,15108.80,14805.05,False,True,False,True,0.00,0.00,0.00,0.00,14709.30,95.75,14983.35,-178.30,14719.45,0.00,85.60,False
20140602,11:45,15030.70,14770.00,True,False,True,False,15321.80,291.10,14987.65,-43.05,0.00,0.00,0.00,0.00,15262.00,231.30,0.00,False
20140603,11:45,15414.05,15148.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15246.50,0.00,0.00,True
20140604,11:45,15391.75,15171.15,True,False,True,False,15396.90,5.15,15272.15,-119.60,0.00,0.00,0.00,0.00,15334.30,-57.45,0.00,False
20140605,11:45,15305.35,15152.40,True,False,True,False,15337.15,31.80,15218.80,-86.55,0.00,0.00,0.00,0.00,15289.75,-15.60,0.00,False
20140606,11:45,15530.55,15320.75,True,False,True,False,15576.05,45.50,15446.85,-83.70,0.00,0.00,0.00,0.00,15535.75,5.20,0.00,False
20140609,11:45,15725.80,15588.20,False,True,False,True,0.00,0.00,0.00,0.00,15522.85,65.35,15679.65,-91.45,15543.00,0.00,45.20,False
20140610,11:45,15582.85,15337.85,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15419.85,0.00,0.00,True
20140611,11:45,15660.05,15367.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15401.45,0.00,0.00,True
20140612,11:45,15457.85,15293.40,True,False,True,False,15518.75,60.90,15394.55,-63.30,0.00,0.00,0.00,0.00,15487.25,29.40,0.00,False
20140613,11:45,15599.75,15487.35,False,True,False,True,0.00,0.00,0.00,0.00,15083.90,403.45,15533.40,-46.05,15091.95,0.00,395.40,False
20140616,11:45,15091.30,14876.75,False,True,False,True,0.00,0.00,0.00,0.00,14858.90,17.85,15082.60,-205.85,15022.00,0.00,-145.25,False
20140617,11:45,15088.50,14933.25,True,False,True,False,15390.65,302.15,14942.10,-146.40,0.00,0.00,0.00,0.00,15381.50,293.00,0.00,False
20140618,11:45,15461.55,15334.85,False,True,False,True,0.00,0.00,0.00,0.00,15128.45,206.40,15430.70,-95.85,15193.85,0.00,141.00,False
20140619,11:45,15332.75,15130.70,False,True,False,True,0.00,0.00,0.00,0.00,14976.15,154.55,15179.10,-48.40,15056.70,0.00,74.00,False
20140620,11:45,15176.10,14993.70,True,True,True,True,15195.55,19.45,14978.50,-197.60,14978.50,15.20,15195.55,-201.85,15009.65,-166.45,-15.95,False
20140623,11:45,15148.00,14940.35,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15080.35,0.00,0.00,True
20140624,11:45,15316.90,15154.15,True,False,True,False,15341.95,25.05,15206.60,-110.30,0.00,0.00,0.00,0.00,15309.70,-7.20,0.00,False
20140625,11:45,15305.60,15224.00,False,True,False,False,0.00,0.00,0.00,0.00,15221.15,2.85,15292.55,-68.55,15227.10,0.00,-3.10,False
