Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20170102,11:45,18249.00,17844.90,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17965.10,0.00,0.00,True
20170103,11:45,18115.10,17830.90,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18032.20,0.00,0.00,True
20170104,11:45,18092.80,17961.60,False,True,False,True,0.00,0.00,0.00,0.00,17868.90,92.70,17999.00,-37.40,17900.20,0.00,61.40,False
20170105,11:45,18064.10,17977.80,True,False,True,False,18164.10,100.00,18047.70,-16.40,0.00,0.00,0.00,0.00,18091.40,27.30,0.00,False
20170106,11:45,18325.50,18157.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18272.70,0.00,0.00,True
20170109,11:45,18373.10,18256.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18273.20,0.00,0.00,True
20170110,11:45,18412.80,18275.80,True,False,True,False,18440.10,27.30,18319.70,-93.10,0.00,0.00,0.00,0.00,18436.90,24.10,0.00,False
20170111,11:45,18703.60,18515.30,True,False,True,False,18889.40,185.80,18674.10,-29.50,0.00,0.00,0.00,0.00,18815.40,111.80,0.00,False
20170112,11:45,18966.30,18805.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18864.10,0.00,0.00,True
20170113,11:45,18952.30,18781.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18909.30,0.00,0.00,True
20170116,11:45,19001.30,18865.30,True,False,True,False,19134.50,133.20,18963.80,-37.50,0.00,0.00,0.00,0.00,19105.00,103.70,0.00,False
20170117,11:45,19202.30,19048.40,False,True,False,True,0.00,0.00,0.00,0.00,18981.80,66.60,19100.50,-52.10,19040.00,0.00,8.40,False
20170118,11:45,19276.50,19072.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19163.30,0.00,0.00,True
20170119,11:45,19167.80,19046.10,True,False,True,False,19185.30,17.50,19090.70,-77.10,0.00,0.00,0.00,0.00,19113.80,-54.00,0.00,False
20170120,11:45,19071.70,18915.40,False,True,False,True,0.00,0.00,0.00,0.00,18793.10,122.30,19028.90,-113.50,18826.20,0.00,89.20,False
20170123,11:45,18909.70,18722.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18880.60,0.00,0.00,True
20170124,11:45,18997.00,18906.90,True,False,True,False,19048.10,51.10,18922.40,-74.60,0.00,0.00,0.00,0.00,19039.80,42.80,0.00,False
20170125,11:45,19175.90,19114.20,True,False,True,False,19518.40,342.50,19152.50,-23.40,0.00,0.00,0.00,0.00,19505.40,329.50,0.00,False
20170127,11:45,19714.10,19534.90,True,False,True,False,19794.90,80.80,19637.10,-77.00,0.00,0.00,0.00,0.00,19713.60,-0.50,0.00,False
20170130,11:45,19767.10,19623.30,False,True,False,True,0.00,0.00,0.00,0.00,19561.10,62.20,19690.30,-67.00,19584.40,0.00,38.90,False
20170131,11:45,19577.80,19445.40,True,True,True,False,19624.10,46.30,19435.40,-142.40,19435.40,10.00,19624.10,-178.70,19507.10,-70.70,-61.70,False
20170201,11:45,19674.20,19482.20,True,True,True,False,20040.70,366.50,19470.90,-203.30,19470.90,11.30,20040.70,-558.50,20032.90,358.70,-550.70,False
20170202,11:45,20071.10,19915.20,True,False,True,False,20146.90,75.80,19931.50,-139.60,0.00,0.00,0.00,0.00,20025.70,-45.40,0.00,False
20170203,11:45,20151.80,20009.90,True,False,True,False,20229.70,77.90,20086.70,-65.10,0.00,0.00,0.00,0.00,20173.80,22.00,0.00,False
20170206,11:45,20462.40,20298.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20376.90,0.00,0.00,True
20170207,11:45,20381.00,20281.50,True,False,True,False,20426.90,45.90,20287.20,-93.80,0.00,0.00,0.00,0.00,20317.20,-63.80,0.00,False
20170208,11:45,20362.80,20271.30,False,True,False,True,0.00,0.00,0.00,0.00,20070.20,201.10,20360.40,-89.10,20300.20,0.00,-28.90,False
20170209,11:45,20406.60,20000.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20165.20,0.00,0.00,True
20170210,11:45,20310.00,20214.40,False,True,False,True,0.00,0.00,0.00,0.00,20167.10,47.30,20292.30,-77.90,20222.10,0.00,-7.70,False
20170213,11:45,20308.70,20203.30,False,True,False,True,0.00,0.00,0.00,0.00,20116.90,86.40,20277.20,-73.90,20250.80,0.00,-47.50,False
20170214,11:45,20314.10,20189.80,False,True,False,True,0.00,0.00,0.00,0.00,20158.80,31.00,20289.20,-99.40,20256.70,0.00,-66.90,False
20170215,11:45,20368.20,20115.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20163.40,0.00,0.00,True
20170216,11:45,20259.30,20088.20,True,False,True,False,20295.60,36.30,20210.30,-49.00,0.00,0.00,0.00,0.00,20246.30,-13.00,0.00,False
20170217,11:45,21042.30,20607.30,False,True,False,True,0.00,0.00,0.00,0.00,20449.70,157.60,20796.30,-189.00,20550.90,0.00,56.40,False
20170220,11:45,20590.40,20472.40,True,False,True,False,20701.80,111.40,20548.40,-42.00,0.00,0.00,0.00,0.00,20679.90,89.50,0.00,False
20170221,11:45,20715.80,20619.30,True,False,True,False,20903.30,187.50,20652.30,-63.50,0.00,0.00,0.00,0.00,20850.90,135.10,0.00,False
20170222,11:45,20945.70,20837.60,True,True,True,False,20958.30,12.60,20829.70,-116.00,20829.70,7.90,20958.30,-120.70,20875.50,-70.20,-37.90,False
20170223,11:45,20925.80,20841.60,True,True,True,False,21011.90,86.10,20833.80,-92.00,20833.80,7.80,21011.90,-170.30,20860.30,-65.50,-18.70,False
20170227,11:45,20837.50,20669.70,False,True,False,True,0.00,0.00,0.00,0.00,20584.80,84.90,20746.30,-76.60,20597.80,0.00,71.90,False
20170228,11:45,20681.30,20562.60,False,True,False,False,0.00,0.00,0.00,0.00,20560.60,2.00,20649.30,-86.70,20639.10,0.00,-76.50,False
20170301,11:45,20833.80,20678.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20785.30,0.00,0.00,True
20170302,11:45,20905.00,20806.40,False,True,False,True,0.00,0.00,0.00,0.00,20516.90,289.50,20861.10,-54.70,20550.60,0.00,255.80,False
20170303,11:45,20580.40,20428.70,False,True,False,False,0.00,0.00,0.00,0.00,20423.30,5.40,20523.50,-94.80,20506.50,0.00,-77.80,False
20170306,11:45,20727.50,20532.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20654.80,0.00,0.00,True
20170307,11:45,20701.30,20586.20,False,True,False,False,0.00,0.00,0.00,0.00,20585.90,0.30,20639.10,-52.90,20632.90,0.00,-46.70,False
20170308,11:45,20711.50,20547.70,True,True,True,False,20712.70,1.20,20534.30,-177.20,20534.30,13.40,20712.70,-165.00,20706.40,-5.10,-158.70,False
20170309,11:45,20734.70,20603.90,True,False,True,False,20780.30,45.60,20649.90,-84.80,0.00,0.00,0.00,0.00,20728.10,-6.60,0.00,False
20170310,11:45,20876.90,20703.30,False,True,False,True,0.00,0.00,0.00,0.00,20648.80,54.50,20746.90,-43.60,20731.40,0.00,-28.10,False
20170314,11:45,21274.40,21070.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21094.30,0.00,0.00,True
20170315,11:45,21216.90,21063.90,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21164.90,0.00,0.00,True
20170316,11:45,21289.80,21201.90,False,True,False,False,0.00,0.00,0.00,0.00,21194.30,7.60,21285.40,-83.50,21261.00,0.00,-59.10,False
20170317,11:45,21336.10,21144.20,False,True,False,True,0.00,0.00,0.00,0.00,21127.90,16.30,21206.10,-61.90,21185.60,0.00,-41.40,False
20170320,11:45,21183.20,21084.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21119.00,0.00,0.00,True
20170321,11:45,21146.50,21024.80,False,True,False,True,0.00,0.00,0.00,0.00,20967.00,57.80,21048.00,-23.20,21042.90,0.00,-18.10,False
20170322,11:45,20888.90,20796.80,True,True,True,True,20899.00,10.10,20753.90,-135.00,20753.90,42.90,20899.00,-102.20,20785.60,-103.30,11.20,False
20170323,11:45,20880.30,20784.80,True,True,True,False,20934.80,54.50,20775.30,-105.00,20775.30,9.50,20934.80,-150.00,20891.80,11.50,-107.00,False
20170324,11:45,21144.50,20929.20,True,False,True,False,21174.10,29.60,21087.40,-57.10,0.00,0.00,0.00,0.00,21117.70,-26.80,0.00,False
20170327,11:45,21179.20,21039.90,False,True,False,True,0.00,0.00,0.00,0.00,20979.60,60.30,21138.70,-98.80,21039.20,0.00,0.70,False
20170328,11:45,21242.80,21145.00,True,False,True,False,21264.90,22.10,21181.30,-61.50,0.00,0.00,0.00,0.00,21244.10,1.30,0.00,False
20170329,11:45,21376.20,21255.80,True,False,True,False,21409.80,33.60,21338.20,-38.00,0.00,0.00,0.00,0.00,21397.30,21.10,0.00,False
20170330,11:45,21493.30,21331.90,True,False,True,False,21696.00,202.70,21427.80,-65.50,0.00,0.00,0.00,0.00,21570.90,77.60,0.00,False
20170331,11:45,21574.20,21447.20,False,True,False,True,0.00,0.00,0.00,0.00,21415.70,31.50,21537.30,-90.10,21456.30,0.00,-9.10,False
20170403,11:45,21541.00,21408.60,True,False,True,False,21565.40,24.40,21463.10,-77.90,0.00,0.00,0.00,0.00,21545.40,4.40,0.00,False
