Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20120102,11:15,8028.45,7913.60,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,7888.25,25.35,0.32,8010.70,-97.10,-1.23,7993.40,0.00,-79.80,False
20120103,11:15,8205.85,8075.10,True,False,True,False,8356.35,150.50,1.83,8184.55,-21.30,-0.26,0.00,0.00,0.0,0.00,0.00,0.0,8332.00,126.15,0.00,False
20120104,11:15,8419.95,8294.35,True,False,True,False,8453.40,33.45,0.4,8317.10,-102.85,-1.22,0.00,0.00,0.0,0.00,0.00,0.0,8392.95,-27.00,0.00,False
20120105,11:15,8455.40,8398.10,True,True,True,False,8516.15,60.75,0.72,8394.25,-61.15,-0.72,8394.25,3.85,0.05,8516.15,-118.05,-1.41,8449.25,-6.15,-51.15,False
20120106,11:15,8416.60,8297.55,True,False,True,False,8586.65,170.05,2.02,8320.80,-95.80,-1.14,0.00,0.00,0.0,0.00,0.00,0.0,8494.55,77.95,0.00,False
20120107,11:15,8472.25,8452.90,True,True,True,True,8480.40,8.15,0.1,8436.45,-35.80,-0.42,8436.45,16.45,0.19,8480.40,-27.50,-0.33,8452.80,-19.45,0.10,False
20120109,11:15,8441.45,8329.90,True,False,True,False,8517.80,76.35,0.9,8373.00,-68.45,-0.81,0.00,0.00,0.0,0.00,0.00,0.0,8479.30,37.85,0.00,False
20120110,11:15,8686.60,8540.45,True,False,True,False,8748.80,62.20,0.72,8648.10,-38.50,-0.44,0.00,0.00,0.0,0.00,0.00,0.0,8731.00,44.40,0.00,False
20120111,11:15,8800.80,8736.25,True,False,True,False,8857.20,56.40,0.64,8753.15,-47.65,-0.54,0.00,0.00,0.0,0.00,0.00,0.0,8851.05,50.25,0.00,False
20120112,11:15,9015.25,8887.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8848.00,39.50,0.44,8986.40,-98.90,-1.11,8941.35,0.00,-53.85,False
20120113,11:15,9005.35,8913.95,True,False,True,False,9073.00,67.65,0.75,8938.40,-66.95,-0.74,0.00,0.00,0.0,0.00,0.00,0.0,8993.75,-11.60,0.00,False
20120116,11:15,8917.35,8847.95,True,True,True,True,8965.70,48.35,0.54,8813.85,-103.50,-1.16,8813.85,34.10,0.39,8965.70,-117.75,-1.33,8959.80,42.45,-111.85,False
20120117,11:15,9104.05,9011.80,True,False,True,False,9114.45,10.40,0.11,9042.75,-61.30,-0.67,0.00,0.00,0.0,0.00,0.00,0.0,9051.85,-52.20,0.00,False
20120118,11:15,9065.30,8966.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8922.70,43.75,0.49,9061.55,-95.10,-1.06,9018.10,0.00,-51.65,False
20120119,11:15,9189.70,9128.10,True,False,True,False,9212.85,23.15,0.25,9151.00,-38.70,-0.42,0.00,0.00,0.0,0.00,0.00,0.0,9186.95,-2.75,0.00,False
20120120,11:15,9437.95,9268.50,True,False,True,False,9560.15,122.20,1.29,9390.00,-47.95,-0.51,0.00,0.00,0.0,0.00,0.00,0.0,9511.95,74.00,0.00,False
20120123,11:15,9659.00,9503.35,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9510.05,0.00,0.00,True
20120124,11:15,9700.95,9456.25,True,False,True,False,9885.15,184.20,1.9,9652.30,-48.65,-0.5,0.00,0.00,0.0,0.00,0.00,0.0,9794.35,93.40,0.00,False
20120125,11:15,9905.50,9762.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9840.10,0.00,0.00,True
20120127,11:15,9944.35,9786.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9701.50,85.05,0.87,9827.45,-40.90,-0.42,9816.10,0.00,-29.55,False
20120130,11:15,9723.15,9653.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9509.15,143.90,1.49,9663.35,-10.30,-0.11,9529.00,0.00,124.05,False
20120131,11:15,9759.05,9654.00,True,False,True,False,9946.50,187.45,1.92,9703.35,-55.70,-0.57,0.00,0.00,0.0,0.00,0.00,0.0,9925.60,166.55,0.00,False
20120201,11:15,9938.25,9762.00,True,False,True,False,9967.45,29.20,0.29,9774.20,-164.05,-1.65,0.00,0.00,0.0,0.00,0.00,0.0,9962.35,24.10,0.00,False
20120202,11:15,10090.20,9793.10,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,9776.55,16.55,0.17,10015.20,-222.10,-2.27,9985.30,0.00,-192.20,False
20120203,11:15,9991.40,9928.45,True,False,True,False,10158.95,167.55,1.68,9935.45,-55.95,-0.56,0.00,0.00,0.0,0.00,0.00,0.0,10119.20,127.80,0.00,False
20120206,11:15,10326.70,10248.25,True,True,True,True,10331.25,4.55,0.04,10183.45,-143.25,-1.39,10183.45,64.80,0.63,10331.25,-83.00,-0.81,10278.70,-48.00,-30.45,False
