Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100302,09:30,8909.60,09:23,8879.25,09:15,True,12:34,True,09:42,True,True,8945.60,15:29,36.00,0.4,8858.40,10:00,-51.20,-0.57,8858.40,10:00,20.85,0.23,8945.60,15:29,-66.35,-0.75,8938.15,28.55,-58.90,False
20100303,09:30,8990.75,09:15,8968.35,09:24,True,10:00,False,N/A,True,False,9046.90,15:10,56.15,0.62,8973.40,09:55,-17.35,-0.19,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9038.90,48.15,0.00,False
20100304,09:30,9068.95,09:20,9045.75,09:30,False,N/A,True,09:31,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,8965.25,13:22,80.50,0.89,9053.80,09:59,-8.05,-0.09,9014.40,0.00,31.35,False
20100305,09:30,9095.30,09:17,9082.55,09:30,False,N/A,True,09:31,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,8967.80,13:08,114.75,1.26,9084.05,09:31,-1.50,-0.02,9039.35,0.00,43.20,False
20100308,09:30,9134.65,09:23,9122.75,09:16,True,09:34,True,09:44,True,True,9178.55,12:56,43.90,0.48,9093.45,12:25,-41.20,-0.45,9093.45,12:25,29.30,0.32,9178.55,12:56,-55.80,-0.61,9145.25,10.60,-22.50,False
20100309,09:30,9149.25,09:28,9130.80,09:17,True,13:22,True,09:33,True,True,9177.00,14:45,27.75,0.3,9073.50,11:10,-75.75,-0.83,9073.50,11:10,57.30,0.63,9177.00,14:45,-46.20,-0.51,9127.50,-21.75,3.30,False
20100310,09:30,9143.65,09:15,9125.50,09:30,True,09:46,True,09:31,True,True,9156.00,09:50,12.35,0.14,9074.00,14:06,-69.65,-0.76,9074.00,14:06,51.50,0.56,9156.00,09:50,-30.50,-0.33,9123.30,-20.35,2.20,False
20100311,09:30,9121.60,09:15,9090.95,09:29,True,10:00,True,09:39,True,False,9211.45,15:29,89.85,0.99,9087.35,09:39,-34.25,-0.38,9087.35,09:39,3.60,0.04,9211.45,15:29,-120.50,-1.33,9204.00,82.40,-113.05,False
20100312,09:30,9227.30,09:30,9209.60,09:22,True,09:31,True,10:24,True,True,9229.15,09:32,1.85,0.02,9145.60,13:35,-81.70,-0.89,9145.60,13:35,64.00,0.69,9229.15,09:32,-19.55,-0.21,9161.75,-65.55,47.85,False
20100315,09:30,9112.45,09:15,9090.05,09:28,True,12:35,True,10:00,True,True,9124.90,13:22,12.45,0.14,9056.15,11:09,-56.30,-0.62,9056.15,11:09,33.90,0.37,9124.90,13:22,-34.85,-0.38,9087.45,-25.00,2.60,False
20100316,09:30,9051.45,09:29,9030.85,09:24,True,14:18,True,09:39,True,True,9121.95,15:20,70.50,0.78,8986.75,11:57,-64.70,-0.71,8986.75,11:57,44.10,0.49,9121.95,15:20,-91.10,-1.01,9112.50,61.05,-81.65,False
20100317,09:30,9177.00,09:28,9146.55,09:16,True,10:08,False,N/A,True,False,9221.05,13:31,44.05,0.48,9159.75,09:50,-17.25,-0.19,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9181.80,4.80,0.00,False
20100318,09:30,9215.25,09:29,9172.05,09:19,True,09:42,False,N/A,True,False,9282.40,15:29,67.15,0.73,9193.75,13:33,-21.50,-0.23,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9281.30,66.05,0.00,False
20100319,09:30,9259.10,09:28,9245.85,09:25,True,09:51,True,09:35,True,True,9277.85,15:16,18.75,0.2,9231.90,11:56,-27.20,-0.29,9231.90,11:56,13.95,0.15,9277.85,15:16,-32.00,-0.35,9262.30,3.20,-16.45,False
