Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100302,11:30,8909.60,8858.40,True,False,True,False,8945.60,36.00,0.4,8877.75,-31.85,-0.36,0.00,0.00,0.0,0.00,0.00,0.0,8938.15,28.55,0.00,False
20100303,11:30,9028.30,8968.35,True,False,True,False,9046.90,18.60,0.21,8990.20,-38.10,-0.42,0.00,0.00,0.0,0.00,0.00,0.0,9038.90,10.60,0.00,False
20100304,11:30,9068.95,9023.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8965.25,57.85,0.64,9038.15,-15.05,-0.17,9014.40,0.00,8.70,False
20100305,11:30,9095.30,9038.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8967.80,70.65,0.78,9074.10,-35.65,-0.39,9039.35,0.00,-0.90,False
20100308,11:30,9141.60,9099.30,True,True,True,True,9178.55,36.95,0.4,9093.45,-48.15,-0.53,9093.45,5.85,0.06,9178.55,-79.25,-0.87,9145.25,3.65,-45.95,False
20100309,11:30,9149.25,9073.50,True,False,True,False,9177.00,27.75,0.3,9094.55,-54.70,-0.6,0.00,0.00,0.0,0.00,0.00,0.0,9127.50,-21.75,0.00,False
20100310,11:30,9156.00,9109.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9074.00,35.55,0.39,9138.55,-29.00,-0.32,9123.30,0.00,-13.75,False
20100311,11:30,9139.85,9087.35,True,False,True,False,9211.45,71.60,0.78,9129.80,-10.05,-0.11,0.00,0.00,0.0,0.00,0.00,0.0,9204.00,64.15,0.00,False
20100312,11:30,9229.15,9177.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9145.60,32.20,0.35,9204.00,-26.20,-0.29,9161.75,0.00,16.05,False
20100315,11:30,9112.45,9056.15,True,False,True,False,9124.90,12.45,0.14,9059.30,-53.15,-0.58,0.00,0.00,0.0,0.00,0.00,0.0,9087.45,-25.00,0.00,False
