Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20200101,11:30,32348.00,32078.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,32057.20,21.45,0.07,32168.25,-89.60,-0.28,32118.40,0.00,-39.75,False
20200102,11:30,32255.70,32121.40,True,False,True,False,32465.45,209.75,0.65,32215.55,-40.15,-0.12,0.00,0.00,0.0,0.00,0.00,0.0,32434.70,179.00,0.00,False
20200103,11:30,32329.80,32102.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,31960.40,141.85,0.44,32151.10,-48.85,-0.15,32105.85,0.00,-3.60,False
20200106,11:30,31914.45,31414.35,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,31170.55,243.80,0.78,31434.85,-20.50,-0.07,31243.00,0.00,171.35,False
20200107,11:30,31851.45,31399.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,31200.90,198.50,0.63,31549.10,-149.70,-0.48,31421.70,0.00,-22.30,False
20200108,11:30,31354.85,30899.55,True,False,True,False,31451.85,97.00,0.31,31050.50,-304.35,-0.97,0.00,0.00,0.0,0.00,0.00,0.0,31359.45,4.60,0.00,False
20200109,11:30,31977.40,31667.15,True,False,True,False,32172.70,195.30,0.61,31912.00,-65.40,-0.2,0.00,0.00,0.0,0.00,0.00,0.0,32067.80,90.40,0.00,False
20200110,11:30,32325.65,32050.65,True,True,True,True,32347.20,21.55,0.07,31953.40,-372.25,-1.15,31953.40,97.25,0.3,32347.20,-296.55,-0.93,32095.80,-229.85,-45.15,False
20200113,11:30,32322.65,32074.05,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,32194.25,0.00,0.00,True
20200114,11:30,32172.70,31989.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,32056.40,0.00,0.00,True
20200115,11:30,32000.90,31699.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,31670.35,29.10,0.09,31853.70,-154.25,-0.49,31841.45,0.00,-142.00,False
20200116,11:30,31988.90,31692.40,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,31842.30,0.00,0.00,True
20200117,11:30,31773.55,31445.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,31559.40,0.00,0.00,True
20200120,11:30,31819.20,31355.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,31050.95,304.25,0.97,31444.25,-89.05,-0.28,31096.65,0.00,258.55,False
20200121,11:30,31171.25,30858.60,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,30943.65,0.00,0.00,True
20200122,11:30,31149.05,30707.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,30614.00,93.30,0.3,30804.95,-97.65,-0.32,30709.60,0.00,-2.30,False
20200123,11:30,30954.10,30621.35,True,False,True,False,31087.25,133.15,0.43,30751.00,-203.10,-0.66,0.00,0.00,0.0,0.00,0.00,0.0,30997.45,43.35,0.00,False
20200124,11:30,31299.90,30879.05,True,False,True,False,31375.45,75.55,0.24,31174.15,-125.75,-0.4,0.00,0.00,0.0,0.00,0.00,0.0,31249.70,-50.20,0.00,False
20200127,11:30,31227.05,30922.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,30810.60,112.25,0.36,31151.15,-228.30,-0.74,30821.25,0.00,101.60,False
20200128,11:30,31045.75,30759.80,True,True,True,True,31048.45,2.70,0.01,30656.35,-389.40,-1.25,30656.35,103.45,0.34,31048.45,-288.65,-0.94,30775.30,-270.45,-15.50,False
20200129,11:30,31082.85,30864.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,30835.80,29.05,0.09,31067.40,-202.55,-0.66,30889.40,0.00,-24.55,False
20200130,11:30,30909.50,30559.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,30521.30,38.40,0.13,30731.05,-171.35,-0.56,30601.00,0.00,-41.30,False
20200131,11:30,30983.30,30763.05,True,True,True,True,31033.45,50.15,0.16,30691.80,-291.50,-0.94,30691.80,71.25,0.23,31033.45,-270.40,-0.88,30831.00,-152.30,-67.95,False
20200201,11:30,30918.60,30424.60,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,29753.00,671.60,2.21,30832.60,-408.00,-1.34,29795.50,0.00,629.10,False
20200203,11:30,30089.20,29612.55,True,False,True,False,30105.80,16.60,0.06,29784.95,-304.25,-1.01,0.00,0.00,0.0,0.00,0.00,0.0,30043.00,-46.20,0.00,False
20200204,11:30,30754.10,30182.45,True,False,True,False,30776.95,22.85,0.07,30574.50,-179.60,-0.58,0.00,0.00,0.0,0.00,0.00,0.0,30663.20,-90.90,0.00,False
20200205,11:30,30945.50,30630.85,True,False,True,False,31065.85,120.35,0.39,30658.70,-286.80,-0.93,0.00,0.00,0.0,0.00,0.00,0.0,31037.30,91.80,0.00,False
20200206,11:30,31143.10,30917.25,True,False,True,False,31470.65,327.55,1.05,30944.10,-199.00,-0.64,0.00,0.00,0.0,0.00,0.00,0.0,31277.55,134.45,0.00,False
20200207,11:30,31368.20,31122.50,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,31111.05,11.45,0.04,31315.05,-192.55,-0.62,31184.85,0.00,-62.35,False
20200210,11:30,31248.80,30957.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,31068.70,0.00,0.00,True
20200211,11:30,31505.95,31225.90,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,31304.00,0.00,0.00,True
