Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20150101,13:00,8279.70,8248.75,True,False,True,False,8294.70,15.00,8262.00,-17.70,0.00,0.00,0.00,0.00,8285.60,5.90,0.00,False
20150102,13:00,8399.30,8293.25,True,False,True,False,8410.60,11.30,8375.10,-24.20,0.00,0.00,0.00,0.00,8405.25,5.95,0.00,False
20150105,13:00,8445.60,8389.85,False,True,False,True,0.00,0.00,0.00,0.00,8363.90,25.95,8413.80,-23.95,8378.60,0.00,11.25,False
20150106,13:00,8327.85,8192.85,False,True,False,True,0.00,0.00,0.00,0.00,8111.35,81.50,8227.95,-35.10,8126.60,0.00,66.25,False
20150107,13:00,8151.20,8065.45,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8115.10,0.00,0.00,True
20150108,13:00,8209.85,8167.30,True,False,True,False,8243.50,33.65,8193.70,-16.15,0.00,0.00,0.00,0.00,8234.25,24.40,0.00,False
20150109,13:00,8303.30,8190.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8283.05,0.00,0.00,True
20150112,13:00,8297.65,8245.60,True,False,True,False,8332.60,34.95,8265.65,-32.00,0.00,0.00,0.00,0.00,8331.05,33.40,0.00,False
20150113,13:00,8356.30,8321.20,True,True,True,True,8356.65,0.35,8267.90,-88.40,8267.90,53.30,8356.65,-35.45,8305.80,-50.50,15.40,False
20150114,13:00,8326.45,8236.65,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8288.10,0.00,0.00,True
20150115,13:00,8483.65,8380.55,True,False,True,False,8527.10,43.45,8460.70,-22.95,0.00,0.00,0.00,0.00,8467.30,-16.35,0.00,False
20150116,13:00,8515.25,8452.25,True,False,True,False,8526.15,10.90,8489.10,-26.15,0.00,0.00,0.00,0.00,8517.25,2.00,0.00,False
20150119,13:00,8570.95,8531.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8550.40,0.00,0.00,True
20150120,13:00,8629.85,8574.50,True,False,True,False,8707.90,78.05,8614.00,-15.85,0.00,0.00,0.00,0.00,8694.00,64.15,0.00,False
20150121,13:00,8741.85,8689.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8733.65,0.00,0.00,True
20150122,13:00,8772.70,8734.90,True,True,True,True,8774.15,1.45,8727.00,-45.70,8727.00,7.90,8774.15,-39.25,8768.10,-4.60,-33.20,False
20150123,13:00,8866.40,8795.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8829.15,0.00,0.00,True
20150127,13:00,8878.20,8825.45,True,False,True,False,8925.05,46.85,8835.30,-42.90,0.00,0.00,0.00,0.00,8910.05,31.85,0.00,False
20150128,13:00,8985.05,8889.10,False,True,False,True,0.00,0.00,0.00,0.00,8874.05,15.05,8936.70,-47.60,8912.55,0.00,-23.45,False
20150129,13:00,8907.85,8861.25,True,False,True,False,8966.65,58.80,8871.35,-36.50,0.00,0.00,0.00,0.00,8952.15,44.30,0.00,False
20150130,13:00,8996.55,8820.00,False,True,False,True,0.00,0.00,0.00,0.00,8775.10,44.90,8854.25,-34.25,8817.85,0.00,2.15,False
20150202,13:00,8808.10,8751.10,True,False,True,False,8840.80,32.70,8755.35,-52.75,0.00,0.00,0.00,0.00,8800.85,-7.25,0.00,False
