Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20160101,13:00,7951.85,7909.80,True,False,True,False,7972.55,20.70,7924.50,-27.35,0.00,0.00,0.00,0.00,7960.00,8.15,0.00,False
20160104,13:00,7937.55,7813.55,False,True,False,True,0.00,0.00,0.00,0.00,7781.10,32.45,7827.35,-13.80,7790.75,0.00,22.80,False
20160105,13:00,7831.20,7763.25,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7781.30,0.00,0.00,True
20160106,13:00,7797.25,7759.20,True,True,True,True,7800.95,3.70,7721.20,-76.05,7721.20,38.00,7800.95,-41.75,7736.20,-61.05,23.00,False
20160107,13:00,7674.95,7580.80,False,True,False,True,0.00,0.00,0.00,0.00,7556.60,24.20,7606.20,-25.40,7566.40,0.00,14.40,False
20160108,13:00,7634.10,7581.05,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7603.40,0.00,0.00,True
20160111,13:00,7566.40,7494.35,True,False,True,False,7605.10,38.70,7534.15,-32.25,0.00,0.00,0.00,0.00,7565.55,-0.85,0.00,False
20160112,13:00,7588.30,7497.55,False,True,False,True,0.00,0.00,0.00,0.00,7487.80,9.75,7517.90,-20.35,7512.75,0.00,-15.20,False
20160113,13:00,7585.95,7430.30,True,True,True,True,7590.95,5.00,7425.80,-160.15,7425.80,4.50,7590.95,-160.65,7550.70,-35.25,-120.40,False
20160114,13:00,7570.95,7443.80,True,False,True,False,7604.80,33.85,7514.50,-56.45,0.00,0.00,0.00,0.00,7538.60,-32.35,0.00,False
20160115,13:00,7566.50,7502.80,False,True,False,True,0.00,0.00,0.00,0.00,7427.30,75.50,7543.60,-40.80,7434.55,0.00,68.25,False
20160118,13:00,7463.65,7383.35,False,True,False,True,0.00,0.00,0.00,0.00,7336.40,46.95,7432.50,-49.15,7349.60,0.00,33.75,False
20160119,13:00,7440.35,7364.15,True,False,True,False,7462.75,22.40,7407.20,-33.15,0.00,0.00,0.00,0.00,7437.55,-2.80,0.00,False
20160120,13:00,7470.90,7287.15,False,True,False,True,0.00,0.00,0.00,0.00,7241.50,45.65,7317.10,-29.95,7313.70,0.00,-26.55,False
20160121,13:00,7398.70,7260.75,False,True,False,True,0.00,0.00,0.00,0.00,7250.00,10.75,7329.10,-68.35,7280.60,0.00,-19.85,False
20160122,13:00,7421.40,7327.60,True,False,True,False,7433.40,12.00,7398.35,-23.05,0.00,0.00,0.00,0.00,7424.80,3.40,0.00,False
20160125,13:00,7487.15,7447.85,False,True,False,True,0.00,0.00,0.00,0.00,7421.20,26.65,7461.40,-13.55,7436.55,0.00,11.30,False
20160127,13:00,7477.90,7419.70,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7434.25,0.00,0.00,True
20160128,13:00,7447.35,7409.60,True,False,True,False,7468.85,21.50,7417.15,-30.20,0.00,0.00,0.00,0.00,7423.30,-24.05,0.00,False
20160129,13:00,7523.35,7402.80,True,False,True,False,7575.65,52.30,7508.90,-14.45,0.00,0.00,0.00,0.00,7562.95,39.60,0.00,False
20160201,13:00,7600.45,7556.15,False,True,False,True,0.00,0.00,0.00,0.00,7541.25,14.90,7579.75,-23.60,7552.90,0.00,3.25,False
20160202,13:00,7576.30,7508.90,False,True,False,True,0.00,0.00,0.00,0.00,7428.05,80.85,7557.70,-48.80,7440.65,0.00,68.25,False
20160203,13:00,7406.10,7362.65,True,True,True,True,7419.40,13.30,7350.30,-55.80,7350.30,12.35,7419.40,-56.75,7358.95,-47.15,3.70,False
20160204,13:00,7457.05,7382.55,False,True,False,True,0.00,0.00,0.00,0.00,7365.95,16.60,7452.95,-70.40,7414.20,0.00,-31.65,False
20160205,13:00,7485.00,7406.65,True,False,True,False,7501.70,16.70,7447.30,-37.70,0.00,0.00,0.00,0.00,7498.10,13.10,0.00,False
20160208,13:00,7510.95,7463.95,True,True,True,True,7512.55,1.60,7363.20,-147.75,7363.20,100.75,7512.55,-48.60,7365.00,-145.95,98.95,False
20160209,13:00,7319.70,7275.15,True,False,True,False,7323.45,3.75,7279.55,-40.15,0.00,0.00,0.00,0.00,7301.40,-18.30,0.00,False
20160210,13:00,7271.85,7213.50,False,True,False,True,0.00,0.00,0.00,0.00,7177.75,35.75,7256.80,-43.30,7221.95,0.00,-8.45,False
20160211,13:00,7208.65,7124.90,False,True,False,True,0.00,0.00,0.00,0.00,6959.95,164.95,7135.50,-10.60,6969.60,0.00,155.30,False
20160212,13:00,7026.75,6869.00,True,False,True,False,7034.80,8.05,6929.00,-97.75,0.00,0.00,0.00,0.00,6969.40,-57.35,0.00,False
20160215,13:00,7167.45,7056.80,True,False,True,False,7182.80,15.35,7150.20,-17.25,0.00,0.00,0.00,0.00,7153.35,-14.10,0.00,False
20160216,13:00,7204.65,7100.70,False,True,False,True,0.00,0.00,0.00,0.00,7037.70,63.00,7140.50,-39.80,7041.45,0.00,59.25,False
20160217,13:00,7059.75,6960.65,True,False,True,False,7122.55,62.80,6993.95,-65.80,0.00,0.00,0.00,0.00,7118.05,58.30,0.00,False
20160218,13:00,7215.10,7144.85,False,True,False,True,0.00,0.00,0.00,0.00,7127.85,17.00,7206.30,-61.45,7180.15,0.00,-35.30,False
20160219,13:00,7202.20,7145.95,True,False,True,False,7226.85,24.65,7155.15,-47.05,0.00,0.00,0.00,0.00,7203.00,0.80,0.00,False
20160222,13:00,7243.05,7200.70,True,False,True,False,7252.40,9.35,7223.00,-20.05,0.00,0.00,0.00,0.00,7236.45,-6.60,0.00,False
20160223,13:00,7241.70,7122.80,False,True,False,True,0.00,0.00,0.00,0.00,7099.35,23.45,7144.90,-22.10,7103.10,0.00,19.70,False
20160224,13:00,7084.65,7031.00,True,True,True,True,7090.80,6.15,7009.75,-74.90,7009.75,21.25,7090.80,-59.80,7024.20,-60.45,6.80,False
20160225,13:00,7034.20,6979.00,False,True,False,True,0.00,0.00,0.00,0.00,6961.40,17.60,7008.45,-29.45,6976.45,0.00,2.55,False
20160226,13:00,7052.90,6985.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7034.60,0.00,0.00,True
20160229,13:00,7068.30,6825.80,True,False,True,False,7094.60,26.30,6969.55,-98.75,0.00,0.00,0.00,0.00,6994.20,-74.10,0.00,False
20160301,13:00,7177.65,7035.10,True,False,True,False,7235.50,57.85,7167.35,-10.30,0.00,0.00,0.00,0.00,7228.25,50.60,0.00,False
20160302,13:00,7372.45,7308.15,True,False,True,False,7380.35,7.90,7343.65,-28.80,0.00,0.00,0.00,0.00,7373.85,1.40,0.00,False
20160303,13:00,7454.45,7406.05,True,False,True,False,7483.95,29.50,7443.90,-10.55,0.00,0.00,0.00,0.00,7471.90,17.45,0.00,False
20160304,13:00,7505.90,7444.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7498.25,0.00,0.00,True
20160308,13:00,7527.15,7482.65,False,True,False,True,0.00,0.00,0.00,0.00,7442.15,40.50,7501.65,-19.00,7490.05,0.00,-7.40,False
20160309,13:00,7487.85,7424.30,True,False,True,False,7539.00,51.15,7464.30,-23.55,0.00,0.00,0.00,0.00,7533.85,46.00,0.00,False
20160310,13:00,7547.10,7447.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7486.10,0.00,0.00,True
20160311,13:00,7543.95,7460.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7515.55,0.00,0.00,True
20160314,13:00,7583.70,7524.35,False,True,False,True,0.00,0.00,0.00,0.00,7515.05,9.30,7549.50,-25.15,7534.15,0.00,-9.80,False
20160315,13:00,7545.20,7477.25,False,True,False,True,0.00,0.00,0.00,0.00,7452.80,24.45,7482.05,-4.80,7463.85,0.00,13.40,False
20160316,13:00,7470.40,7405.15,True,False,True,False,7508.00,37.60,7410.20,-60.20,0.00,0.00,0.00,0.00,7503.00,32.60,0.00,False
20160317,13:00,7585.30,7541.95,False,True,False,True,0.00,0.00,0.00,0.00,7479.40,62.55,7575.35,-33.40,7485.35,0.00,56.60,False
20160318,13:00,7566.75,7517.90,True,False,True,False,7613.60,46.85,7526.35,-40.40,0.00,0.00,0.00,0.00,7606.10,39.35,0.00,False
20160321,13:00,7662.55,7617.70,True,False,True,False,7713.55,51.00,7627.80,-34.75,0.00,0.00,0.00,0.00,7703.80,41.25,0.00,False
20160322,13:00,7711.10,7669.15,True,True,True,True,7728.20,17.10,7643.80,-67.30,7643.80,25.35,7728.20,-59.05,7718.80,7.70,-49.65,False
20160323,13:00,7718.25,7670.60,True,False,True,False,7726.85,8.60,7677.55,-40.70,0.00,0.00,0.00,0.00,7709.00,-9.25,0.00,False
20160328,13:00,7749.40,7668.40,False,True,False,True,0.00,0.00,0.00,0.00,7587.70,80.70,7679.10,-10.70,7631.75,0.00,36.65,False
20160329,13:00,7645.80,7582.25,True,False,True,False,7652.90,7.10,7587.50,-58.30,0.00,0.00,0.00,0.00,7589.65,-56.15,0.00,False
20160330,13:00,7699.45,7643.45,True,False,True,False,7741.95,42.50,7694.65,-4.80,0.00,0.00,0.00,0.00,7734.65,35.20,0.00,False
20160331,13:00,7777.60,7725.50,False,True,False,True,0.00,0.00,0.00,0.00,7702.00,23.50,7771.75,-46.25,7754.40,0.00,-28.90,False
20160401,13:00,7740.15,7675.45,False,True,False,True,0.00,0.00,0.00,0.00,7666.10,9.35,7723.40,-47.95,7716.50,0.00,-41.05,False
20160404,13:00,7757.60,7704.40,True,False,True,False,7764.45,6.85,7709.45,-48.15,0.00,0.00,0.00,0.00,7761.10,3.50,0.00,False
20160405,13:00,7733.55,7633.60,False,True,False,True,0.00,0.00,0.00,0.00,7588.65,44.95,7647.30,-13.70,7589.30,0.00,44.30,False
20160406,13:00,7638.65,7594.20,False,True,False,True,0.00,0.00,0.00,0.00,7591.75,2.45,7632.20,-38.00,7618.75,0.00,-24.55,False
20160407,13:00,7630.75,7542.15,False,True,False,True,0.00,0.00,0.00,0.00,7535.85,6.30,7591.55,-49.40,7544.95,0.00,-2.80,False
20160408,13:00,7569.35,7526.70,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7559.45,0.00,0.00,True
20160411,13:00,7580.80,7523.20,True,True,True,True,7678.80,98.00,7516.85,-63.95,7516.85,6.35,7678.80,-155.60,7669.30,88.50,-146.10,False
20160412,13:00,7717.00,7663.35,True,False,True,False,7717.40,0.40,7673.95,-43.05,0.00,0.00,0.00,0.00,7711.25,-5.75,0.00,False
20160413,13:00,7842.95,7772.20,True,False,True,False,7864.80,21.85,7828.75,-14.20,0.00,0.00,0.00,0.00,7847.40,4.45,0.00,False
20160418,13:00,7912.65,7842.75,True,False,True,False,7920.60,7.95,7888.90,-23.75,0.00,0.00,0.00,0.00,7914.30,1.65,0.00,False
20160420,13:00,7950.40,7877.55,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7919.35,0.00,0.00,True
20160421,13:00,7978.45,7924.70,False,True,False,True,0.00,0.00,0.00,0.00,7884.10,40.60,7944.40,-19.70,7901.05,0.00,23.65,False
20160422,13:00,7923.35,7873.35,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7903.55,0.00,0.00,True
20160425,13:00,7911.00,7840.50,False,True,False,True,0.00,0.00,0.00,0.00,7827.00,13.50,7865.75,-25.25,7861.85,0.00,-21.35,False
20160426,13:00,7933.75,7822.55,True,False,True,False,7974.50,40.75,7932.00,-1.75,0.00,0.00,0.00,0.00,7954.45,20.70,0.00,False
20160427,13:00,7984.95,7940.55,True,False,True,False,7991.00,6.05,7960.95,-24.00,0.00,0.00,0.00,0.00,7977.45,-7.50,0.00,False
20160428,13:00,7992.00,7893.95,False,True,False,True,0.00,0.00,0.00,0.00,7834.45,59.50,7917.95,-24.00,7848.20,0.00,45.75,False
20160429,13:00,7889.05,7808.55,False,True,False,True,0.00,0.00,0.00,0.00,7788.70,19.85,7867.85,-59.30,7845.30,0.00,-36.75,False
20160502,13:00,7829.80,7777.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7807.30,0.00,0.00,True
20160503,13:00,7890.25,7788.65,False,True,False,True,0.00,0.00,0.00,0.00,7735.15,53.50,7795.15,-6.50,7743.20,0.00,45.45,False
20160504,13:00,7748.95,7703.85,True,True,True,True,7749.00,0.05,7697.25,-51.70,7697.25,6.60,7749.00,-45.15,7702.50,-46.45,1.35,False
20160505,13:00,7751.60,7710.65,True,True,True,True,7777.55,25.95,7706.85,-44.75,7706.85,3.80,7777.55,-66.90,7734.95,-16.65,-24.30,False
20160506,13:00,7719.75,7678.35,True,False,True,False,7738.90,19.15,7712.60,-7.15,0.00,0.00,0.00,0.00,7734.35,14.60,0.00,False
20160509,13:00,7843.90,7753.55,True,False,True,False,7873.65,29.75,7816.85,-27.05,0.00,0.00,0.00,0.00,7866.55,22.65,0.00,False
