Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20170102,10:30,8212.00,8141.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8133.80,7.20,0.09,8201.80,-60.80,-0.75,8175.05,0.00,-34.05,False
20170103,10:30,8196.70,8148.60,True,False,True,False,8219.10,22.40,0.27,8178.85,-17.85,-0.22,0.00,0.00,0.0,0.00,0.00,0.0,8191.65,-5.05,0.00,False
20170104,10:30,8218.50,8190.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8180.90,9.95,0.12,8212.90,-22.05,-0.27,8195.15,0.00,-4.30,False
20170105,10:30,8251.85,8223.70,True,False,True,False,8282.65,30.80,0.37,8242.65,-9.20,-0.11,0.00,0.00,0.0,0.00,0.00,0.0,8270.35,18.50,0.00,False
20170106,10:30,8306.85,8280.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8233.25,47.60,0.57,8293.10,-12.25,-0.15,8248.10,0.00,32.75,False
20170109,10:30,8263.00,8233.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8227.75,5.70,0.07,8254.50,-21.05,-0.26,8231.75,0.00,1.70,False
20170110,10:30,8288.10,8261.00,True,False,True,False,8293.80,5.70,0.07,8263.80,-24.30,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,8291.35,3.25,0.00,False
20170111,10:30,8345.45,8322.25,True,False,True,False,8389.00,43.55,0.52,8330.95,-14.50,-0.17,0.00,0.00,0.0,0.00,0.00,0.0,8375.85,30.40,0.00,False
20170112,10:30,8417.20,8382.30,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8407.50,0.00,0.00,True
20170113,10:30,8461.05,8373.65,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,8373.15,0.50,0.01,8407.40,-33.75,-0.4,8398.95,0.00,-25.30,False
20170116,10:30,8409.70,8374.40,True,False,True,False,8426.70,17.00,0.2,8396.65,-13.05,-0.16,0.00,0.00,0.0,0.00,0.00,0.0,8415.25,5.55,0.00,False
20170117,10:30,8440.90,8405.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8378.30,27.55,0.33,8414.35,-8.50,-0.1,8392.25,0.00,13.60,False
20170118,10:30,8460.30,8403.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8397.40,6.25,0.07,8459.45,-55.80,-0.66,8417.50,0.00,-13.85,False
20170119,10:30,8427.90,8404.05,True,False,True,False,8445.15,17.25,0.2,8415.00,-12.90,-0.15,0.00,0.00,0.0,0.00,0.00,0.0,8431.50,3.60,0.00,False
20170120,10:30,8423.65,8397.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8340.95,56.10,0.67,8417.90,-20.85,-0.25,8349.85,0.00,47.20,False
20170123,10:30,8394.35,8327.20,True,False,True,False,8404.15,9.80,0.12,8351.35,-43.00,-0.51,0.00,0.00,0.0,0.00,0.00,0.0,8397.00,2.65,0.00,False
20170124,10:30,8437.50,8398.15,True,False,True,False,8480.95,43.45,0.51,8427.50,-10.00,-0.12,0.00,0.00,0.0,0.00,0.00,0.0,8478.95,41.45,0.00,False
20170125,10:30,8519.25,8493.95,True,False,True,False,8612.60,93.35,1.1,8513.10,-6.15,-0.07,0.00,0.00,0.0,0.00,0.00,0.0,8605.65,86.40,0.00,False
20170127,10:30,8657.65,8606.90,True,False,True,False,8672.70,15.05,0.17,8632.55,-25.10,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,8645.95,-11.70,0.00,False
20170130,10:30,8650.15,8617.75,True,False,True,False,8662.60,12.45,0.14,8624.50,-25.65,-0.3,0.00,0.00,0.0,0.00,0.00,0.0,8636.55,-13.60,0.00,False
20170131,10:30,8631.75,8579.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8552.40,27.30,0.32,8603.00,-23.30,-0.27,8556.85,0.00,22.85,False
20170201,10:30,8584.85,8537.60,True,True,True,False,8722.40,137.55,1.6,8537.50,-47.35,-0.55,8537.50,0.10,0.0,8722.40,-184.80,-2.16,8716.45,131.60,-178.85,False
20170202,10:30,8727.00,8692.05,True,True,True,True,8757.60,30.60,0.35,8685.80,-41.20,-0.47,8685.80,6.25,0.07,8757.60,-65.55,-0.75,8721.00,-6.00,-28.95,False
20170203,10:30,8748.25,8709.65,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,8707.75,1.90,0.02,8745.10,-35.45,-0.41,8742.20,0.00,-32.55,False
20170206,10:30,8809.10,8779.85,True,True,True,True,8814.10,5.00,0.06,8770.20,-38.90,-0.44,8770.20,9.65,0.11,8814.10,-34.25,-0.39,8800.85,-8.25,-21.00,False
20170207,10:30,8809.30,8773.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8741.05,32.50,0.37,8792.80,-19.25,-0.22,8773.95,0.00,-0.40,False
20170208,10:30,8780.30,8765.85,True,True,True,True,8791.25,10.95,0.12,8715.00,-65.30,-0.74,8715.00,50.85,0.58,8791.25,-25.40,-0.29,8773.25,-7.05,-7.40,False
20170209,10:30,8821.40,8748.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8724.10,24.15,0.28,8786.70,-38.45,-0.44,8785.00,0.00,-36.75,False
20170210,10:30,8822.10,8781.35,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8771.20,10.15,0.12,8811.30,-29.95,-0.34,8794.85,0.00,-13.50,False
20170213,10:30,8826.90,8786.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8754.20,32.25,0.37,8813.15,-26.70,-0.3,8805.55,0.00,-19.10,False
20170214,10:30,8820.45,8772.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8789.40,0.00,0.00,True
20170215,10:30,8807.90,8775.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8712.85,62.35,0.71,8787.45,-12.25,-0.14,8730.15,0.00,45.05,False
20170216,10:30,8751.45,8719.60,True,False,True,False,8783.95,32.50,0.37,8727.80,-23.65,-0.27,0.00,0.00,0.0,0.00,0.00,0.0,8777.10,25.65,0.00,False
20170217,10:30,8896.45,8804.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8819.35,0.00,0.00,True
20170220,10:30,8835.75,8809.80,True,False,True,False,8884.30,48.55,0.55,8828.85,-6.90,-0.08,0.00,0.00,0.0,0.00,0.00,0.0,8880.95,45.20,0.00,False
20170221,10:30,8897.15,8867.10,True,True,True,True,8920.80,23.65,0.27,8860.95,-36.20,-0.41,8860.95,6.15,0.07,8920.80,-53.70,-0.61,8903.90,6.75,-36.80,False
20170222,10:30,8942.70,8917.10,True,True,True,True,8960.75,18.05,0.2,8905.25,-37.45,-0.42,8905.25,11.85,0.13,8960.75,-43.65,-0.49,8929.05,-13.65,-11.95,False
20170223,10:30,8957.15,8935.40,True,True,True,True,8982.15,25.00,0.28,8927.55,-29.60,-0.33,8927.55,7.85,0.09,8982.15,-46.75,-0.52,8944.05,-13.10,-8.65,False
20170227,10:30,8951.80,8913.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8888.65,25.00,0.28,8931.05,-17.40,-0.2,8895.40,0.00,18.25,False
20170228,10:30,8914.75,8891.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8867.60,24.20,0.27,8903.25,-11.45,-0.13,8880.80,0.00,11.00,False
20170301,10:30,8950.25,8898.60,True,False,True,False,8960.80,10.55,0.12,8927.00,-23.25,-0.26,0.00,0.00,0.0,0.00,0.00,0.0,8938.10,-12.15,0.00,False
20170302,10:30,8992.50,8969.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8879.80,90.00,1.0,8992.35,-22.55,-0.25,8896.25,0.00,73.55,False
20170303,10:30,8898.50,8862.45,True,True,True,False,8907.10,8.60,0.1,8860.10,-38.40,-0.43,8860.10,2.35,0.03,8907.10,-44.65,-0.5,8903.10,4.60,-40.65,False
20170306,10:30,8960.25,8914.00,True,False,True,False,8967.80,7.55,0.08,8930.85,-29.40,-0.33,0.00,0.00,0.0,0.00,0.00,0.0,8963.30,3.05,0.00,False
20170307,10:30,8977.85,8941.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8932.80,8.45,0.09,8954.45,-13.20,-0.15,8945.15,0.00,-3.90,False
20170308,10:30,8957.05,8940.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8891.95,48.30,0.54,8945.45,-5.20,-0.06,8931.20,0.00,9.05,False
