Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20160101,11:45,7951.85,7909.80,True,False,True,False,7972.55,20.70,7924.50,-27.35,0.00,0.00,0.00,0.00,7960.00,8.15,0.00,False
20160104,11:45,7937.55,7829.30,False,True,False,True,0.00,0.00,0.00,0.00,7781.10,48.20,7840.90,-11.60,7790.75,0.00,38.55,False
20160105,11:45,7831.20,7763.25,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7781.30,0.00,0.00,True
20160106,11:45,7797.25,7759.20,True,True,True,True,7800.95,3.70,7721.20,-76.05,7721.20,38.00,7800.95,-41.75,7736.20,-61.05,23.00,False
20160107,11:45,7674.95,7596.35,False,True,False,True,0.00,0.00,0.00,0.00,7556.60,39.75,7607.60,-11.25,7566.40,0.00,29.95,False
20160108,11:45,7634.10,7581.05,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7603.40,0.00,0.00,True
20160111,11:45,7557.75,7494.35,True,False,True,False,7605.10,47.35,7528.45,-29.30,0.00,0.00,0.00,0.00,7565.55,7.80,0.00,False
20160112,11:45,7588.30,7508.80,False,True,False,True,0.00,0.00,0.00,0.00,7487.80,21.00,7525.65,-16.85,7512.75,0.00,-3.95,False
20160113,11:45,7585.95,7453.20,True,True,True,True,7590.95,5.00,7425.80,-160.15,7425.80,27.40,7590.95,-137.75,7550.70,-35.25,-97.50,False
20160114,11:45,7535.75,7443.80,True,False,True,False,7604.80,69.05,7514.50,-21.25,0.00,0.00,0.00,0.00,7538.60,2.85,0.00,False
20160115,11:45,7566.50,7502.80,False,True,False,True,0.00,0.00,0.00,0.00,7427.30,75.50,7543.60,-40.80,7434.55,0.00,68.25,False
20160118,11:45,7463.65,7383.35,False,True,False,True,0.00,0.00,0.00,0.00,7336.40,46.95,7432.50,-49.15,7349.60,0.00,33.75,False
20160119,11:45,7424.40,7364.15,True,False,True,False,7462.75,38.35,7406.00,-18.40,0.00,0.00,0.00,0.00,7437.55,13.15,0.00,False
20160120,11:45,7470.90,7291.50,False,True,False,True,0.00,0.00,0.00,0.00,7241.50,50.00,7317.10,-25.60,7313.70,0.00,-22.20,False
20160121,11:45,7398.70,7279.30,False,True,False,True,0.00,0.00,0.00,0.00,7250.00,29.30,7329.10,-49.80,7280.60,0.00,-1.30,False
20160122,11:45,7414.55,7327.60,True,False,True,False,7433.40,18.85,7393.60,-20.95,0.00,0.00,0.00,0.00,7424.80,10.25,0.00,False
20160125,11:45,7487.15,7447.85,False,True,False,True,0.00,0.00,0.00,0.00,7421.20,26.65,7466.15,-18.30,7436.55,0.00,11.30,False
20160127,11:45,7476.05,7419.70,True,False,True,False,7477.90,1.85,7422.55,-53.50,0.00,0.00,0.00,0.00,7434.25,-41.80,0.00,False
20160128,11:45,7447.35,7409.60,True,False,True,False,7468.85,21.50,7417.15,-30.20,0.00,0.00,0.00,0.00,7423.30,-24.05,0.00,False
20160129,11:45,7501.45,7402.80,True,False,True,False,7575.65,74.20,7492.45,-9.00,0.00,0.00,0.00,0.00,7562.95,61.50,0.00,False
20160201,11:45,7600.45,7556.80,False,True,False,True,0.00,0.00,0.00,0.00,7541.25,15.55,7591.65,-34.85,7552.90,0.00,3.90,False
20160202,11:45,7568.55,7508.90,True,True,True,True,7576.30,7.75,7428.05,-140.50,7428.05,80.85,7576.30,-67.40,7440.65,-127.90,68.25,False
20160203,11:45,7406.10,7362.65,True,True,True,True,7419.40,13.30,7350.30,-55.80,7350.30,12.35,7419.40,-56.75,7358.95,-47.15,3.70,False
20160204,11:45,7431.90,7382.55,True,True,True,True,7457.05,25.15,7365.95,-65.95,7365.95,16.60,7457.05,-74.50,7414.20,-17.70,-31.65,False
20160205,11:45,7485.00,7406.65,True,False,True,False,7501.70,16.70,7447.30,-37.70,0.00,0.00,0.00,0.00,7498.10,13.10,0.00,False
20160208,11:45,7510.95,7463.95,True,True,True,True,7512.55,1.60,7363.20,-147.75,7363.20,100.75,7512.55,-48.60,7365.00,-145.95,98.95,False
20160209,11:45,7319.70,7275.15,True,False,True,False,7323.45,3.75,7277.80,-41.90,0.00,0.00,0.00,0.00,7301.40,-18.30,0.00,False
20160210,11:45,7271.85,7213.50,False,True,False,True,0.00,0.00,0.00,0.00,7177.75,35.75,7256.80,-43.30,7221.95,0.00,-8.45,False
20160211,11:45,7208.65,7133.85,False,True,False,True,0.00,0.00,0.00,0.00,6959.95,173.90,7145.15,-11.30,6969.60,0.00,164.25,False
20160212,11:45,7026.75,6919.70,True,True,True,True,7034.80,8.05,6869.00,-157.75,6869.00,50.70,7034.80,-115.10,6969.40,-57.35,-49.70,False
20160215,11:45,7161.10,7056.80,True,False,True,False,7182.80,21.70,7138.95,-22.15,0.00,0.00,0.00,0.00,7153.35,-7.75,0.00,False
20160216,11:45,7204.65,7110.90,False,True,False,True,0.00,0.00,0.00,0.00,7037.70,73.20,7140.50,-29.60,7041.45,0.00,69.45,False
20160217,11:45,7059.75,6960.65,True,False,True,False,7122.55,62.80,6993.95,-65.80,0.00,0.00,0.00,0.00,7118.05,58.30,0.00,False
20160218,11:45,7215.10,7162.95,False,True,False,True,0.00,0.00,0.00,0.00,7127.85,35.10,7206.30,-43.35,7180.15,0.00,-17.20,False
20160219,11:45,7202.20,7145.95,True,False,True,False,7226.85,24.65,7155.15,-47.05,0.00,0.00,0.00,0.00,7203.00,0.80,0.00,False
20160222,11:45,7243.05,7200.70,True,False,True,False,7252.40,9.35,7213.25,-29.80,0.00,0.00,0.00,0.00,7236.45,-6.60,0.00,False
20160223,11:45,7241.70,7153.65,False,True,False,True,0.00,0.00,0.00,0.00,7099.35,54.30,7167.10,-13.45,7103.10,0.00,50.55,False
20160224,11:45,7080.15,7031.00,True,True,True,True,7090.80,10.65,7009.75,-70.40,7009.75,21.25,7090.80,-59.80,7024.20,-55.95,6.80,False
20160225,11:45,7034.20,6997.80,False,True,False,True,0.00,0.00,0.00,0.00,6961.40,36.40,7014.40,-16.60,6976.45,0.00,21.35,False
20160226,11:45,7052.90,6987.25,False,True,False,False,0.00,0.00,0.00,0.00,6985.10,2.15,7050.60,-63.35,7034.60,0.00,-47.35,False
20160229,11:45,7068.30,6982.05,True,True,True,True,7094.60,26.30,6825.80,-242.50,6825.80,156.25,7094.60,-112.55,6994.20,-74.10,-12.15,False
20160301,11:45,7154.70,7035.10,True,False,True,False,7235.50,80.80,7140.95,-13.75,0.00,0.00,0.00,0.00,7228.25,73.55,0.00,False
20160302,11:45,7372.45,7308.15,True,False,True,False,7380.35,7.90,7343.65,-28.80,0.00,0.00,0.00,0.00,7373.85,1.40,0.00,False
20160303,11:45,7447.45,7406.05,True,False,True,False,7483.95,36.50,7424.25,-23.20,0.00,0.00,0.00,0.00,7471.90,24.45,0.00,False
20160304,11:45,7505.90,7444.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7498.25,0.00,0.00,True
20160308,11:45,7527.15,7482.65,False,True,False,True,0.00,0.00,0.00,0.00,7442.15,40.50,7502.90,-20.25,7490.05,0.00,-7.40,False
20160309,11:45,7461.95,7424.30,True,False,True,False,7539.00,77.05,7439.50,-22.45,0.00,0.00,0.00,0.00,7533.85,71.90,0.00,False
20160310,11:45,7547.10,7459.80,False,True,False,True,0.00,0.00,0.00,0.00,7447.40,12.40,7506.20,-46.40,7486.10,0.00,-26.30,False
20160311,11:45,7543.95,7475.85,False,True,False,True,0.00,0.00,0.00,0.00,7460.60,15.25,7524.80,-48.95,7515.55,0.00,-39.70,False
20160314,11:45,7583.70,7540.55,False,True,False,True,0.00,0.00,0.00,0.00,7515.05,25.50,7549.50,-8.95,7534.15,0.00,6.40,False
20160315,11:45,7545.20,7483.35,False,True,False,True,0.00,0.00,0.00,0.00,7452.80,30.55,7498.45,-15.10,7463.85,0.00,19.50,False
20160316,11:45,7470.40,7410.75,True,True,True,True,7508.00,37.60,7405.15,-65.25,7405.15,5.60,7508.00,-97.25,7503.00,32.60,-92.25,False
20160317,11:45,7585.30,7541.95,False,True,False,True,0.00,0.00,0.00,0.00,7479.40,62.55,7575.35,-33.40,7485.35,0.00,56.60,False
20160318,11:45,7566.75,7517.90,True,False,True,False,7613.60,46.85,7526.35,-40.40,0.00,0.00,0.00,0.00,7606.10,39.35,0.00,False
20160321,11:45,7662.55,7617.70,True,False,True,False,7713.55,51.00,7627.80,-34.75,0.00,0.00,0.00,0.00,7703.80,41.25,0.00,False
20160322,11:45,7711.10,7669.15,True,True,True,True,7728.20,17.10,7643.80,-67.30,7643.80,25.35,7728.20,-59.05,7718.80,7.70,-49.65,False
20160323,11:45,7718.25,7670.80,True,True,True,False,7726.85,8.60,7670.60,-47.65,7670.60,0.20,7726.85,-56.05,7709.00,-9.25,-38.20,False
20160328,11:45,7749.40,7676.90,False,True,False,True,0.00,0.00,0.00,0.00,7587.70,89.20,7694.35,-17.45,7631.75,0.00,45.15,False
