Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20190101,11:45,10885.30,10813.65,True,True,True,True,10923.60,38.30,10807.10,-78.20,10807.10,6.55,10923.60,-109.95,10914.90,29.60,-101.25,False
20190102,11:45,10895.35,10839.30,False,True,False,True,0.00,0.00,0.00,0.00,10735.05,104.25,10876.85,-37.55,10784.40,0.00,54.90,False
20190103,11:45,10814.05,10715.50,False,True,False,True,0.00,0.00,0.00,0.00,10661.25,54.25,10733.25,-17.75,10672.90,0.00,42.60,False
20190104,11:45,10729.40,10628.65,True,False,True,False,10741.05,11.65,10658.80,-70.60,0.00,0.00,0.00,0.00,10732.05,2.65,0.00,False
20190107,11:45,10835.95,10782.05,False,True,False,True,0.00,0.00,0.00,0.00,10750.15,31.90,10817.25,-35.20,10777.90,0.00,4.15,False
20190108,11:45,10798.85,10733.25,True,False,True,False,10818.45,19.60,10747.55,-51.30,0.00,0.00,0.00,0.00,10794.50,-4.35,0.00,False
20190109,11:45,10870.40,10832.95,False,True,False,True,0.00,0.00,0.00,0.00,10749.40,83.55,10865.75,-32.80,10852.55,0.00,-19.60,False
20190110,11:45,10859.20,10825.35,False,True,False,True,0.00,0.00,0.00,0.00,10801.80,23.55,10836.75,-11.40,10818.70,0.00,6.65,False
20190111,11:45,10850.15,10773.35,False,True,False,True,0.00,0.00,0.00,0.00,10739.40,33.95,10810.05,-36.70,10788.20,0.00,-14.85,False
20190114,11:45,10808.00,10709.10,False,True,False,True,0.00,0.00,0.00,0.00,10692.35,16.75,10743.85,-34.75,10741.40,0.00,-32.30,False
20190115,11:45,10861.50,10778.95,True,False,True,False,10896.95,35.45,10835.85,-25.65,0.00,0.00,0.00,0.00,10890.60,29.10,0.00,False
20190116,11:45,10928.15,10879.30,False,True,False,False,0.00,0.00,0.00,0.00,10876.90,2.40,10923.85,-44.55,10889.70,0.00,-10.40,False
20190117,11:45,10929.25,10899.55,True,True,True,True,10930.65,1.40,10844.65,-84.60,10844.65,54.90,10930.65,-31.10,10896.40,-32.85,3.15,False
20190118,11:45,10928.20,10852.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10911.20,0.00,0.00,True
20190121,11:45,10987.45,10885.75,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10950.15,0.00,0.00,True
20190122,11:45,10944.55,10885.45,False,True,False,True,0.00,0.00,0.00,0.00,10864.15,21.30,10931.05,-45.60,10922.75,0.00,-37.30,False
20190123,11:45,10942.55,10905.50,True,True,True,True,10944.80,2.25,10811.95,-130.60,10811.95,93.55,10944.80,-39.30,10825.35,-117.20,80.15,False
20190124,11:45,10858.40,10798.65,True,False,True,False,10866.60,8.20,10801.85,-56.55,0.00,0.00,0.00,0.00,10860.40,2.00,0.00,False
20190125,11:45,10931.70,10858.20,False,True,False,True,0.00,0.00,0.00,0.00,10756.45,101.75,10906.75,-48.55,10787.20,0.00,71.00,False
20190128,11:45,10804.45,10664.10,False,True,False,True,0.00,0.00,0.00,0.00,10630.95,33.15,10699.30,-35.20,10676.00,0.00,-11.90,False
