Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20120102,11:45,4645.95,4603.15,False,True,False,True,0.00,0.00,0.00,0.00,4588.05,15.10,4643.40,-40.25,4636.90,0.00,-33.75,False
20120103,11:45,4733.25,4676.40,True,False,True,False,4773.10,39.85,4722.75,-10.50,0.00,0.00,0.00,0.00,4760.75,27.50,0.00,False
20120104,11:45,4780.55,4744.10,True,True,True,True,4782.85,2.30,4728.85,-51.70,4728.85,15.25,4782.85,-38.75,4742.35,-38.20,1.75,False
20120105,11:45,4774.90,4745.50,True,True,True,True,4779.80,4.90,4730.15,-44.75,4730.15,15.35,4779.80,-34.30,4747.00,-27.90,-1.50,False
20120106,11:45,4740.50,4686.85,True,False,True,False,4794.90,54.40,4693.55,-46.95,0.00,0.00,0.00,0.00,4758.95,18.45,0.00,False
20120107,11:45,4759.40,4745.80,False,True,False,True,0.00,0.00,0.00,0.00,4743.05,2.75,4756.10,-10.30,4746.90,0.00,-1.10,False
20120109,11:45,4743.90,4695.45,True,False,True,False,4758.70,14.80,4711.35,-32.55,0.00,0.00,0.00,0.00,4746.70,2.80,0.00,False
20120110,11:45,4827.95,4768.25,True,False,True,False,4855.90,27.95,4812.75,-15.20,0.00,0.00,0.00,0.00,4849.50,21.55,0.00,False
20120111,11:45,4865.90,4841.60,True,False,True,False,4877.20,11.30,4842.25,-23.65,0.00,0.00,0.00,0.00,4859.95,-5.95,0.00,False
20120112,11:45,4869.00,4833.50,False,True,False,True,0.00,0.00,0.00,0.00,4803.90,29.60,4857.90,-24.40,4837.80,0.00,-4.30,False
20120113,11:45,4868.35,4834.20,True,False,True,False,4898.85,30.50,4838.35,-30.00,0.00,0.00,0.00,0.00,4871.30,2.95,0.00,False
20120116,11:45,4852.05,4827.05,True,False,True,False,4880.75,28.70,4831.10,-20.95,0.00,0.00,0.00,0.00,4877.85,25.80,0.00,False
20120117,11:45,4955.25,4904.00,True,False,True,False,4975.55,20.30,4948.25,-7.00,0.00,0.00,0.00,0.00,4962.60,7.35,0.00,False
20120118,11:45,4980.65,4945.65,False,True,False,True,0.00,0.00,0.00,0.00,4931.05,14.60,4966.65,-21.00,4954.45,0.00,-8.80,False
20120119,11:45,5014.85,4991.40,True,False,True,False,5023.80,8.95,4994.70,-20.15,0.00,0.00,0.00,0.00,5014.75,-0.10,0.00,False
20120120,11:45,5054.50,5025.30,True,True,True,True,5064.15,9.65,5004.30,-50.20,5004.30,21.00,5064.15,-38.85,5047.10,-7.40,-21.80,False
20120123,11:45,5059.55,5021.35,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5042.90,0.00,0.00,True
20120124,11:45,5116.70,5049.80,True,False,True,False,5141.05,24.35,5110.55,-6.15,0.00,0.00,0.00,0.00,5116.00,-0.70,0.00,False
20120125,11:45,5160.30,5130.25,True,False,True,False,5174.15,13.85,5142.25,-18.05,0.00,0.00,0.00,0.00,5153.20,-7.10,0.00,False
20120127,11:45,5217.00,5162.40,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5201.25,0.00,0.00,True
20120130,11:45,5166.15,5128.80,False,True,False,True,0.00,0.00,0.00,0.00,5076.70,52.10,5140.40,-11.60,5084.15,0.00,44.65,False
20120131,11:45,5156.65,5120.15,True,False,True,False,5215.40,58.75,5139.25,-17.40,0.00,0.00,0.00,0.00,5203.55,46.90,0.00,False
