Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow
20110203,11:45,10642.35,10429.50,True,False,True,False,10704.30,61.95,10576.75,-65.60,10429.50,0.00,10429.50,0.00,10667.60,25.25,-238.10
20110204,11:45,10772.45,10591.05,False,True,False,True,10772.45,0.00,10772.45,0.00,10385.90,205.15,10627.45,-36.40,10424.80,-347.65,166.25
20110207,11:45,10492.50,10365.10,True,True,True,True,10509.80,17.30,10354.60,-137.90,10354.60,10.50,10509.80,-144.70,10396.70,-95.80,-31.60
20110208,11:45,10429.40,10181.85,False,True,False,True,10429.40,0.00,10429.40,0.00,10119.45,62.40,10264.50,-82.65,10143.90,-285.50,37.95
20110209,11:45,10247.55,10038.15,True,False,True,False,10294.80,47.25,10064.50,-183.05,10038.15,0.00,10038.15,0.00,10146.55,-101.00,-108.40
20110210,11:45,10180.65,10017.85,True,False,True,False,10227.75,47.10,10036.45,-144.20,10017.85,0.00,10017.85,0.00,10069.00,-111.65,-51.15
20110211,11:45,10180.30,10086.15,True,True,True,True,10473.45,293.15,10078.90,-101.40,10078.90,7.25,10473.45,-387.30,10439.10,258.80,-352.95
20110214,11:45,10720.45,10557.70,True,False,True,False,10815.70,95.25,10687.10,-33.35,10557.70,0.00,10557.70,0.00,10801.80,81.35,-244.10
20110215,11:45,10926.95,10722.70,True,False,True,False,11035.15,108.20,10904.35,-22.60,10722.70,0.00,10722.70,0.00,10956.80,29.85,-234.10
20110216,11:45,11024.25,10908.65,False,False,False,False,11024.25,0.00,11024.25,0.00,10908.65,0.00,10908.65,0.00,10977.95,-46.30,-69.30
20110217,11:45,11045.90,10918.10,True,False,True,False,11190.20,144.30,11015.60,-30.30,10918.10,0.00,10918.10,0.00,11117.95,72.05,-199.85
20110218,11:45,11300.45,11063.20,False,True,False,True,11300.45,0.00,11300.45,0.00,10915.35,147.85,11166.55,-103.35,10965.85,-334.60,97.35
