Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20200101,09:30,12222.20,09:30,12201.20,09:19,False,N/A,True,09:42,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,12165.30,12:31,35.90,0.29,12221.90,09:31,-20.70,-0.17,12187.30,0.00,13.90,False
20200102,09:30,12227.90,09:30,12195.25,09:15,True,09:31,False,N/A,True,False,12289.90,15:19,62.00,0.51,12204.30,09:56,-23.60,-0.19,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,12283.30,55.40,0.00,False
20200103,09:30,12263.55,09:15,12234.15,09:21,True,10:20,True,09:44,True,True,12265.60,10:20,2.05,0.02,12191.35,14:55,-72.20,-0.59,12191.35,14:55,42.80,0.35,12265.60,10:20,-31.45,-0.26,12230.60,-32.95,3.55,False
20200106,09:30,12179.10,09:15,12095.45,09:30,False,N/A,True,09:31,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,11974.20,14:39,121.25,1.0,12099.00,09:39,-3.55,-0.03,11997.45,0.00,98.00,False
20200107,09:30,12139.50,09:25,12073.00,09:15,True,09:33,True,11:02,True,True,12152.15,09:46,12.65,0.1,12005.35,13:31,-134.15,-1.11,12005.35,13:31,67.65,0.56,12152.15,09:46,-79.15,-0.66,12063.05,-76.45,9.95,False
20200108,09:30,11991.15,09:30,11929.60,09:15,True,09:31,False,N/A,True,False,12044.95,09:46,53.80,0.45,11951.25,11:37,-39.90,-0.33,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,12023.40,32.25,0.00,False
20200109,09:30,12177.00,09:15,12132.55,09:15,True,10:35,False,N/A,True,False,12224.05,15:09,47.05,0.39,12136.50,09:56,-40.50,-0.33,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,12213.75,36.75,0.00,False
20200110,09:30,12272.55,09:15,12241.55,09:28,True,10:19,True,09:33,True,True,12311.20,11:53,38.65,0.31,12213.20,14:56,-59.35,-0.48,12213.20,14:56,28.35,0.23,12311.20,11:53,-69.65,-0.57,12258.65,-13.90,-17.10,False
20200113,09:30,12337.75,09:25,12285.80,09:15,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,12329.55,0.00,0.00,True
20200114,09:30,12335.35,09:15,12308.70,09:17,True,09:34,False,N/A,True,False,12374.25,15:02,38.90,0.32,12319.10,09:31,-16.25,-0.13,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,12359.75,24.40,0.00,False
