Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20150101,09:30,8276.70,8248.75,True,False,True,False,8294.70,18.00,0.22,8250.70,-26.00,-0.31,0.00,0.00,0.0,0.00,0.00,0.0,8285.60,8.90,0.00,False
20150102,09:30,8340.45,8293.25,True,False,True,False,8410.60,70.15,0.84,8335.55,-4.90,-0.06,0.00,0.00,0.0,0.00,0.00,0.0,8405.25,64.80,0.00,False
20150105,09:30,8430.45,8401.25,True,True,True,True,8445.60,15.15,0.18,8363.90,-66.55,-0.79,8363.90,37.35,0.44,8445.60,-44.35,-0.53,8378.60,-51.85,22.65,False
20150106,09:30,8327.85,8229.35,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8111.35,118.00,1.43,8268.10,-38.75,-0.47,8126.60,0.00,102.75,False
20150107,09:30,8149.80,8098.00,True,True,True,True,8151.20,1.40,0.02,8065.45,-84.35,-1.03,8065.45,32.55,0.4,8151.20,-53.20,-0.66,8115.10,-34.70,-17.10,False
20150108,09:30,8209.85,8175.80,True,True,True,True,8243.50,33.65,0.41,8167.30,-42.55,-0.52,8167.30,8.50,0.1,8243.50,-67.70,-0.83,8234.25,24.40,-58.45,False
20150109,09:30,8303.30,8284.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8190.80,93.75,1.13,8296.35,-11.80,-0.14,8283.05,0.00,1.50,False
20150112,09:30,8292.30,8245.60,True,False,True,False,8332.60,40.30,0.49,8252.50,-39.80,-0.48,0.00,0.00,0.0,0.00,0.00,0.0,8331.05,38.75,0.00,False
20150113,09:30,8356.30,8324.15,True,True,True,True,8356.65,0.35,0.0,8267.90,-88.40,-1.06,8267.90,56.25,0.68,8356.65,-32.50,-0.39,8305.80,-50.50,18.35,False
20150114,09:30,8314.55,8283.25,True,True,True,True,8326.45,11.90,0.14,8236.65,-77.90,-0.94,8236.65,46.60,0.56,8326.45,-43.20,-0.52,8288.10,-26.45,-4.85,False
20150115,09:30,8453.60,8380.55,True,False,True,False,8527.10,73.50,0.87,8399.10,-54.50,-0.64,0.00,0.00,0.0,0.00,0.00,0.0,8467.30,13.70,0.00,False
20150116,09:30,8510.50,8452.25,True,False,True,False,8526.15,15.65,0.18,8472.70,-37.80,-0.44,0.00,0.00,0.0,0.00,0.00,0.0,8517.25,6.75,0.00,False
20150119,09:30,8560.95,8538.85,True,True,True,True,8570.95,10.00,0.12,8531.50,-29.45,-0.34,8531.50,7.35,0.09,8570.95,-32.10,-0.38,8550.40,-10.55,-11.55,False
20150120,09:30,8587.65,8574.50,True,False,True,False,8707.90,120.25,1.4,8579.75,-7.90,-0.09,0.00,0.00,0.0,0.00,0.00,0.0,8694.00,106.35,0.00,False
20150121,09:30,8722.50,8697.60,True,True,True,True,8741.85,19.35,0.22,8689.60,-32.90,-0.38,8689.60,8.00,0.09,8741.85,-44.25,-0.51,8733.65,11.15,-36.05,False
20150122,09:30,8754.65,8736.70,True,True,True,True,8774.15,19.50,0.22,8727.00,-27.65,-0.32,8727.00,9.70,0.11,8774.15,-37.45,-0.43,8768.10,13.45,-31.40,False
20150123,09:30,8860.95,8827.00,True,True,True,True,8866.40,5.45,0.06,8795.40,-65.55,-0.74,8795.40,31.60,0.36,8866.40,-39.40,-0.45,8829.15,-31.80,-2.15,False
20150127,09:30,8878.20,8825.85,True,True,True,False,8925.05,46.85,0.53,8825.45,-52.75,-0.59,8825.45,0.40,0.0,8925.05,-99.20,-1.12,8910.05,31.85,-84.20,False
20150128,09:30,8909.55,8892.50,True,True,True,True,8985.05,75.50,0.85,8874.05,-35.50,-0.4,8874.05,18.45,0.21,8985.05,-92.55,-1.04,8912.55,3.00,-20.05,False
20150129,09:30,8902.05,8861.50,True,True,True,False,8966.65,64.60,0.73,8861.25,-40.80,-0.46,8861.25,0.25,0.0,8966.65,-105.15,-1.19,8952.15,50.10,-90.65,False
20150130,09:30,8996.55,8942.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8775.10,167.05,1.87,8955.50,-13.35,-0.15,8817.85,0.00,124.30,False
20150202,09:30,8808.10,8772.15,True,True,True,True,8840.80,32.70,0.37,8751.10,-57.00,-0.65,8751.10,21.05,0.24,8840.80,-68.65,-0.78,8800.85,-7.25,-28.70,False
20150203,09:30,8837.30,8812.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8726.65,86.15,0.98,8836.05,-23.25,-0.26,8744.25,0.00,68.55,False
20150204,09:30,8792.85,8763.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8704.40,58.85,0.67,8781.90,-18.65,-0.21,8706.95,0.00,56.30,False
20150205,09:30,8741.70,8705.05,True,True,True,True,8838.45,96.75,1.11,8683.65,-58.05,-0.66,8683.65,21.40,0.25,8838.45,-133.40,-1.53,8694.70,-47.00,10.35,False
20150206,09:30,8725.40,8690.50,True,True,True,True,8726.20,0.80,0.01,8645.55,-79.85,-0.92,8645.55,44.95,0.52,8726.20,-35.70,-0.41,8666.70,-58.70,23.80,False
20150209,09:30,8604.15,8577.20,True,True,True,True,8605.55,1.40,0.02,8516.55,-87.60,-1.02,8516.55,60.65,0.71,8605.55,-28.35,-0.33,8520.15,-84.00,57.05,False
20150210,09:30,8578.00,8470.50,True,False,True,False,8646.25,68.25,0.8,8474.95,-103.05,-1.2,0.00,0.00,0.0,0.00,0.00,0.0,8565.55,-12.45,0.00,False
20150211,09:30,8620.35,8600.95,True,True,True,True,8651.95,31.60,0.37,8593.65,-26.70,-0.31,8593.65,7.30,0.08,8651.95,-51.00,-0.59,8632.40,12.05,-31.45,False
20150212,09:30,8681.40,8646.45,True,True,True,True,8726.30,44.90,0.52,8599.25,-82.15,-0.95,8599.25,47.20,0.55,8726.30,-79.85,-0.92,8722.95,41.55,-76.50,False
20150213,09:30,8752.90,8729.65,True,False,True,False,8822.10,69.20,0.79,8735.70,-17.20,-0.2,0.00,0.00,0.0,0.00,0.00,0.0,8800.35,47.45,0.00,False
20150216,09:30,8861.65,8824.70,True,True,True,True,8870.10,8.45,0.1,8793.40,-68.25,-0.77,8793.40,31.30,0.35,8870.10,-45.40,-0.51,8807.35,-54.30,17.35,False
20150218,09:30,8840.95,8808.90,True,False,True,False,8894.30,53.35,0.6,8822.15,-18.80,-0.21,0.00,0.00,0.0,0.00,0.00,0.0,8861.85,20.90,0.00,False
20150219,09:30,8902.90,8880.80,True,True,True,True,8913.45,10.55,0.12,8794.45,-108.45,-1.22,8794.45,86.35,0.97,8913.45,-32.65,-0.37,8898.75,-4.15,-17.95,False
20150220,09:30,8899.95,8848.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8816.30,31.95,0.36,8890.10,-41.85,-0.47,8828.50,0.00,19.75,False
20150223,09:30,8867.95,8838.90,True,True,True,True,8869.00,1.05,0.01,8736.10,-131.85,-1.49,8736.10,102.80,1.16,8869.00,-30.10,-0.34,8738.60,-129.35,100.30,False
20150224,09:30,8775.55,8744.50,True,True,True,True,8800.50,24.95,0.28,8726.75,-48.80,-0.56,8726.75,17.75,0.2,8800.50,-56.00,-0.64,8760.65,-14.90,-16.15,False
20150225,09:30,8830.95,8798.00,True,True,True,True,8840.65,9.70,0.11,8751.40,-79.55,-0.9,8751.40,46.60,0.53,8840.65,-42.65,-0.48,8766.45,-64.50,31.55,False
20150226,09:30,8786.05,8742.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8669.45,72.55,0.83,8757.40,-15.40,-0.18,8680.65,0.00,61.35,False
20150227,09:30,8758.20,8722.90,True,True,True,True,8856.95,98.75,1.13,8717.45,-40.75,-0.47,8717.45,5.45,0.06,8856.95,-134.05,-1.54,8846.70,88.50,-123.80,False
20150228,09:30,8919.25,8894.70,True,True,True,True,8941.10,21.85,0.24,8751.35,-167.90,-1.88,8751.35,143.35,1.61,8941.10,-46.40,-0.52,8928.80,9.55,-34.10,False
20150302,09:30,8962.10,8923.30,True,True,True,True,8972.35,10.25,0.11,8885.45,-76.65,-0.86,8885.45,37.85,0.42,8972.35,-49.05,-0.55,8960.85,-1.25,-37.55,False
20150303,09:30,8966.10,8925.55,True,False,True,False,9008.40,42.30,0.47,8932.30,-33.80,-0.38,0.00,0.00,0.0,0.00,0.00,0.0,8998.40,32.30,0.00,False
20150304,09:30,9119.20,9067.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8893.95,173.35,1.91,9085.20,-17.90,-0.2,8916.05,0.00,151.25,False
20150305,09:30,8949.05,8917.80,True,True,True,True,8957.55,8.50,0.09,8849.35,-99.70,-1.11,8849.35,68.45,0.77,8957.55,-39.75,-0.45,8941.95,-7.10,-24.15,False
20150309,09:30,8891.30,8822.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8742.50,80.00,0.91,8838.10,-15.60,-0.18,8747.10,0.00,75.40,False
20150310,09:30,8771.35,8734.75,True,True,True,True,8778.00,6.65,0.08,8677.35,-94.00,-1.07,8677.35,57.40,0.66,8778.00,-43.25,-0.5,8719.25,-52.10,15.50,False
20150311,09:30,8740.80,8714.15,True,True,True,True,8755.60,14.80,0.17,8682.35,-58.45,-0.67,8682.35,31.80,0.36,8755.60,-41.45,-0.48,8698.00,-42.80,16.15,False
20150312,09:30,8773.20,8732.90,True,False,True,False,8787.20,14.00,0.16,8744.00,-29.20,-0.33,0.00,0.00,0.0,0.00,0.00,0.0,8775.20,2.00,0.00,False
20150313,09:30,8849.75,8808.75,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8631.75,177.00,2.01,8819.15,-10.40,-0.12,8660.55,0.00,148.20,False
20150316,09:30,8663.55,8630.95,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8612.00,18.95,0.22,8660.80,-29.85,-0.35,8638.60,0.00,-7.65,False
