Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100302,13:00,8911.25,12:34,8858.40,10:00,True,13:32,False,N/A,True,False,8945.60,15:29,34.35,0.39,8879.50,13:07,-31.75,-0.36,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,8938.15,26.90,0.00,False
20100303,13:00,9028.30,10:32,8968.35,09:24,True,13:07,False,N/A,True,False,9046.90,15:10,18.60,0.21,8990.20,13:46,-38.10,-0.42,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9038.90,10.60,0.00,False
20100304,13:00,9068.95,09:20,8990.00,12:27,False,N/A,True,13:06,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,8965.25,13:22,24.75,0.28,9023.85,15:10,-33.85,-0.38,9014.40,0.00,-24.40,False
20100305,13:00,9095.30,09:17,8968.60,12:29,False,N/A,True,13:08,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,8967.80,13:08,0.80,0.01,9074.10,14:19,-105.50,-1.18,9039.35,0.00,-70.75,False
20100308,13:00,9178.55,12:56,9093.45,12:25,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9145.25,0.00,0.00,True
20100309,13:00,9149.25,09:28,9073.50,11:10,True,13:22,False,N/A,True,False,9177.00,14:45,27.75,0.3,9118.30,15:29,-30.95,-0.34,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9127.50,-21.75,0.00,False
20100310,13:00,9156.00,09:50,9090.80,12:56,False,N/A,True,13:04,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9074.00,14:06,16.80,0.18,9138.55,15:25,-47.75,-0.53,9123.30,0.00,-32.50,False
20100311,13:00,9160.80,12:56,9087.35,09:39,True,13:18,False,N/A,True,False,9211.45,15:29,50.65,0.55,9140.55,14:44,-20.25,-0.22,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9204.00,43.20,0.00,False
20100312,13:00,9229.15,09:32,9152.05,12:00,False,N/A,True,13:35,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9145.60,13:35,6.45,0.07,9191.35,14:52,-39.30,-0.43,9161.75,0.00,-9.70,False
20100315,13:00,9113.70,12:35,9056.15,11:09,True,13:15,False,N/A,True,False,9124.90,13:22,11.20,0.12,9076.50,15:12,-37.20,-0.41,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9087.45,-26.25,0.00,False
20100316,13:00,9051.45,09:29,8986.75,11:57,True,14:18,False,N/A,True,False,9121.95,15:20,70.50,0.78,9002.05,13:28,-49.40,-0.55,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9112.50,61.05,0.00,False
20100317,13:00,9214.55,10:37,9146.55,09:16,True,13:29,False,N/A,True,False,9221.05,13:31,6.50,0.07,9165.25,14:45,-49.30,-0.54,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9181.80,-32.75,0.00,False
20100318,13:00,9244.60,10:25,9172.05,09:19,True,15:17,False,N/A,True,False,9282.40,15:29,37.80,0.41,9193.75,13:33,-50.85,-0.55,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9281.30,36.70,0.00,False
20100319,13:00,9275.65,10:03,9231.90,11:56,True,15:03,False,N/A,True,False,9277.85,15:16,2.20,0.02,9232.35,14:26,-43.30,-0.47,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9262.30,-13.35,0.00,False
20100322,13:00,9238.90,11:33,9143.55,09:38,True,14:13,False,N/A,True,False,9240.85,14:13,1.95,0.02,9179.75,15:29,-59.15,-0.64,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9181.45,-57.45,0.00,False
20100323,13:00,9251.80,09:16,9178.90,12:49,False,N/A,True,13:14,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9166.40,13:19,12.50,0.14,9240.80,14:57,-61.90,-0.67,9223.50,0.00,-44.60,False
20100325,13:00,9213.30,12:49,9165.50,09:40,True,13:44,False,N/A,True,False,9342.00,15:16,128.70,1.4,9199.80,13:31,-13.50,-0.15,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9304.05,90.75,0.00,False
20100326,13:00,9381.65,11:41,9326.55,10:25,True,13:18,False,N/A,True,False,9473.20,15:10,91.55,0.98,9354.45,13:12,-27.20,-0.29,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9440.45,58.80,0.00,False
20100329,13:00,9542.65,12:42,9466.45,09:20,True,13:03,False,N/A,True,False,9578.50,13:34,35.85,0.38,9505.20,15:22,-37.45,-0.39,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9521.00,-21.65,0.00,False
20100330,13:00,9587.65,09:33,9533.95,09:15,False,N/A,True,13:29,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9461.25,15:11,72.70,0.76,9572.35,13:03,-38.40,-0.4,9471.90,0.00,62.05,False
20100331,13:00,9537.45,09:17,9440.35,10:40,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9464.20,0.00,0.00,True
20100401,13:00,9510.85,09:44,9445.55,11:26,True,14:48,False,N/A,True,False,9519.45,14:56,8.60,0.09,9474.00,13:31,-36.85,-0.39,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,9513.95,3.10,0.00,False
