Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100104,09:45,5224.00,09:15,5167.00,09:15,True,10:34,False,N/A,True,False,5238.00,14:54,14.00,0.27,5211.00,12:15,-13.00,-0.25,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5234.00,10.00,0.00,False
20100105,09:45,5282.00,09:40,5272.00,09:22,True,10:20,True,09:50,True,True,5288.00,14:48,6.00,0.11,5259.00,12:03,-23.00,-0.44,5259.00,12:03,13.00,0.25,5288.00,14:48,-16.00,-0.3,5277.00,-5.00,-5.00,False
20100106,09:45,5297.00,09:41,5281.00,09:17,False,N/A,True,10:05,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5260.00,10:44,21.00,0.4,5294.00,09:49,-13.00,-0.25,5282.00,0.00,-1.00,False
20100107,09:45,5284.20,09:17,5264.50,09:32,False,N/A,True,11:01,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5244.75,13:12,19.75,0.38,5279.20,10:17,-14.70,-0.28,5259.40,0.00,5.10,False
20100108,09:45,5268.95,09:26,5251.30,09:45,True,12:22,True,14:15,True,True,5276.75,13:07,7.80,0.15,5234.70,15:03,-34.25,-0.65,5234.70,15:03,16.60,0.32,5276.75,13:07,-25.45,-0.48,5245.65,-23.30,5.65,False
20100111,09:45,5281.35,09:44,5266.40,09:27,False,N/A,True,11:35,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5238.15,14:56,28.25,0.54,5279.75,09:46,-13.35,-0.25,5254.40,0.00,12.00,False
20100112,09:45,5249.15,09:15,5227.70,09:28,True,11:26,True,13:37,True,True,5272.85,12:00,23.70,0.45,5200.95,14:51,-48.20,-0.92,5200.95,14:51,26.75,0.51,5272.85,12:00,-45.15,-0.86,5206.35,-42.80,21.35,False
20100113,09:45,5199.80,09:24,5188.60,09:19,True,09:46,True,11:20,True,True,5239.20,15:20,39.40,0.76,5172.20,13:26,-27.60,-0.53,5172.20,13:26,16.40,0.32,5239.20,15:20,-50.60,-0.98,5233.85,34.05,-45.25,False
20100114,09:45,5272.85,09:40,5258.50,09:19,False,N/A,True,10:49,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5244.20,13:14,14.30,0.27,5271.40,09:46,-12.90,-0.25,5258.35,0.00,0.15,False
20100115,09:45,5270.85,09:15,5254.20,09:22,False,N/A,True,10:06,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5242.45,15:00,11.75,0.22,5270.70,13:30,-16.50,-0.31,5255.05,0.00,-0.85,False
20100118,09:45,5251.80,09:36,5235.10,09:16,True,09:50,False,N/A,True,False,5292.50,12:13,40.70,0.77,5246.40,09:46,-5.40,-0.1,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5276.40,24.60,0.00,False
20100119,09:45,5280.70,09:31,5272.15,09:22,False,N/A,True,09:46,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5218.65,15:12,53.50,1.01,5276.45,13:28,-4.30,-0.08,5225.60,0.00,46.55,False
20100120,09:45,5255.80,09:16,5242.80,09:37,False,N/A,True,10:18,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5201.40,14:02,41.40,0.79,5254.80,09:49,-12.00,-0.23,5222.15,0.00,20.65,False
20100121,09:45,5212.55,09:17,5188.45,09:37,False,N/A,True,09:48,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5085.45,14:25,103.00,1.99,5203.45,10:30,-15.00,-0.29,5095.75,0.00,92.70,False
20100122,09:45,5012.55,09:17,4969.30,09:45,True,10:13,True,09:46,True,True,5077.00,12:10,64.45,1.29,4954.85,09:47,-57.70,-1.15,4954.85,09:47,14.45,0.29,5077.00,12:10,-107.70,-2.17,5029.95,17.40,-60.65,False
20100125,09:45,5017.10,09:18,4983.05,09:43,True,13:24,False,N/A,True,False,5035.70,14:21,18.60,0.37,4983.95,10:02,-33.15,-0.66,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4997.45,-19.65,0.00,False
20100127,09:45,4963.80,09:20,4932.10,09:42,False,N/A,True,11:07,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4834.50,15:22,97.60,1.98,4959.15,10:21,-27.05,-0.55,4843.60,0.00,88.50,False
20100128,09:45,4904.75,09:25,4884.50,09:15,True,10:01,True,12:15,True,True,4929.90,10:39,25.15,0.51,4824.95,12:54,-79.80,-1.63,4824.95,12:54,59.55,1.22,4929.90,10:39,-45.40,-0.93,4870.55,-34.20,13.95,False
20100129,09:45,4820.40,09:17,4792.70,09:29,True,11:08,True,10:03,True,True,4893.70,14:47,73.30,1.52,4766.00,11:15,-54.40,-1.13,4766.00,11:15,26.70,0.56,4893.70,14:47,-101.00,-2.11,4883.30,62.90,-90.60,False
20100201,09:45,4852.25,09:18,4827.15,09:30,True,09:47,False,N/A,True,False,4918.80,14:28,66.55,1.37,4849.25,09:47,-3.00,-0.06,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4901.45,49.20,0.00,False
20100202,09:45,4941.20,09:15,4915.10,09:45,False,N/A,True,09:58,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4814.10,15:04,101.00,2.05,4926.55,09:53,-11.45,-0.23,4829.65,0.00,85.45,False
20100203,09:45,4885.85,09:38,4867.50,09:24,True,10:00,True,09:46,True,False,4949.15,13:27,63.30,1.3,4866.15,09:46,-19.70,-0.4,4866.15,09:46,1.35,0.03,4949.15,13:27,-81.65,-1.68,4929.10,43.25,-61.60,False
20100204,09:45,4910.05,09:15,4877.25,09:37,True,11:36,True,13:30,True,True,4912.40,11:39,2.35,0.05,4832.35,15:21,-77.70,-1.58,4832.35,15:21,44.90,0.92,4912.40,11:39,-35.15,-0.72,4850.85,-59.20,26.40,False
20100205,09:45,4760.55,09:24,4740.00,09:36,False,N/A,True,10:00,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4692.35,14:08,47.65,1.01,4759.25,09:46,-19.25,-0.41,4717.10,0.00,22.90,False
20100206,09:45,4759.70,09:15,4712.75,09:15,True,11:02,False,N/A,True,False,4768.00,15:29,8.30,0.17,4712.75,11:01,-46.95,-0.99,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4767.80,8.10,0.00,False
20100208,09:45,4764.70,09:37,4743.20,09:20,True,09:50,True,10:11,True,True,4799.05,14:26,34.35,0.72,4675.40,11:19,-89.30,-1.87,4675.40,11:19,67.80,1.43,4799.05,14:26,-55.85,-1.18,4753.45,-11.25,-10.25,False
20100209,09:45,4769.45,09:26,4739.35,09:16,True,09:58,False,N/A,True,False,4810.40,13:57,40.95,0.86,4748.15,09:48,-21.30,-0.45,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4788.40,18.95,0.00,False
20100210,09:45,4810.30,09:15,4764.70,09:43,True,12:48,True,14:42,True,True,4821.15,13:22,10.85,0.23,4748.10,15:08,-62.20,-1.29,4748.10,15:08,16.60,0.35,4821.15,13:22,-56.45,-1.18,4757.55,-52.75,7.15,False
20100211,09:45,4828.40,09:45,4801.65,09:16,True,09:46,False,N/A,True,False,4843.80,14:42,15.40,0.32,4804.85,12:30,-23.55,-0.49,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4827.15,-1.25,0.00,False
20100215,09:45,4826.30,09:43,4812.05,09:22,True,09:49,True,11:17,True,True,4832.60,10:42,6.30,0.13,4783.90,12:19,-42.40,-0.88,4783.90,12:19,28.15,0.58,4832.60,10:42,-20.55,-0.43,4803.45,-22.85,8.60,False
20100216,09:45,4812.25,09:30,4795.15,09:45,True,10:58,True,09:52,True,True,4876.70,15:29,64.45,1.34,4791.35,09:55,-20.90,-0.43,4791.35,09:55,3.80,0.08,4876.70,15:29,-81.55,-1.7,4871.70,59.45,-76.55,False
20100217,09:45,4920.20,09:35,4906.00,09:15,True,10:13,True,12:37,True,True,4929.70,10:42,9.50,0.19,4887.45,14:10,-32.75,-0.67,4887.45,14:10,18.55,0.38,4929.70,10:42,-23.70,-0.48,4914.45,-5.75,-8.45,False
20100218,09:45,4912.10,09:43,4894.05,09:16,False,N/A,True,10:13,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4873.70,14:00,20.35,0.42,4911.55,12:27,-17.50,-0.36,4885.60,0.00,8.45,False
