Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20210101,10:15,14033.40,09:57,13994.85,09:15,True,10:27,False,N/A,True,False,14049.80,14:34,16.40,0.12,14001.60,15:21,-31.80,-0.23,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14015.00,-18.40,0.00,False
20210104,10:15,14113.20,09:32,14080.35,10:12,True,13:56,True,10:47,True,True,14147.85,15:25,34.65,0.25,13956.60,11:05,-156.60,-1.11,13956.60,11:05,123.75,0.88,14147.85,15:25,-67.50,-0.48,14142.95,29.75,-62.60,False
20210105,10:15,14114.65,09:25,14050.15,09:15,True,10:56,True,10:20,True,False,14215.20,15:21,100.55,0.71,14049.05,10:20,-65.60,-0.46,14049.05,10:20,1.10,0.01,14215.20,15:21,-165.05,-1.17,14199.05,84.40,-148.90,False
20210106,10:15,14241.40,09:15,14174.90,10:12,False,N/A,True,13:15,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14040.10,14:12,134.80,0.95,14220.50,10:57,-45.60,-0.32,14127.65,0.00,47.25,False
20210107,10:15,14253.75,09:15,14195.75,10:13,False,N/A,True,10:21,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14123.65,15:17,72.10,0.51,14217.05,12:44,-21.30,-0.15,14138.30,0.00,57.45,False
20210108,10:15,14258.40,09:15,14224.10,09:24,True,10:16,False,N/A,True,False,14366.85,15:21,108.45,0.76,14253.30,10:19,-5.10,-0.04,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14348.10,89.70,0.00,False
20210111,10:15,14478.95,09:58,14404.90,09:17,True,14:37,True,10:21,True,True,14496.45,15:21,17.50,0.12,14384.10,10:30,-94.85,-0.66,14384.10,10:30,20.80,0.14,14496.45,15:21,-91.55,-0.64,14485.60,6.65,-80.70,False
20210112,10:15,14499.60,09:45,14435.95,09:15,True,11:15,False,N/A,True,False,14589.90,14:38,90.30,0.62,14454.25,10:16,-45.35,-0.31,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14570.65,71.05,0.00,False
20210113,10:15,14652.70,09:43,14619.70,09:16,False,N/A,True,10:16,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14436.65,14:04,183.05,1.25,14636.05,10:27,-16.35,-0.11,14556.55,0.00,63.15,False
20210114,10:15,14562.65,09:25,14472.45,09:49,True,11:06,False,N/A,True,False,14617.25,13:55,54.60,0.37,14500.55,10:16,-62.10,-0.43,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14594.00,31.35,0.00,False
20210115,10:15,14616.15,09:17,14475.25,09:47,False,N/A,True,11:09,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14358.80,14:19,116.45,0.8,14545.75,10:26,-70.50,-0.49,14434.35,0.00,40.90,False
20210118,10:15,14454.90,09:15,14315.75,10:00,False,N/A,True,10:18,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14224.70,15:29,91.05,0.64,14403.70,14:15,-87.95,-0.61,14230.85,0.00,84.90,False
20210119,10:15,14420.85,10:14,14351.05,09:45,True,10:16,False,N/A,True,False,14545.55,14:51,124.70,0.86,14402.85,10:21,-18.00,-0.12,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14517.35,96.50,0.00,False
20210120,10:15,14587.40,10:02,14517.55,09:15,True,10:26,False,N/A,True,False,14665.85,15:02,78.45,0.54,14561.45,12:51,-25.95,-0.18,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14620.45,33.05,0.00,False
20210121,10:15,14737.20,09:27,14701.00,09:15,True,10:55,True,14:14,True,True,14753.40,13:30,16.20,0.11,14519.35,15:07,-217.85,-1.48,14519.35,15:07,181.65,1.24,14753.40,13:30,-52.40,-0.36,14623.10,-114.10,77.90,False
20210122,10:15,14613.30,10:15,14519.30,09:31,True,10:16,True,11:07,True,True,14619.60,10:17,6.30,0.04,14359.15,15:28,-254.15,-1.74,14359.15,15:28,160.15,1.1,14619.60,10:17,-100.30,-0.69,14360.40,-252.90,158.90,False
20210125,10:15,14490.10,09:15,14261.05,09:48,False,N/A,True,14:30,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14219.40,15:21,41.65,0.29,14438.55,10:31,-177.50,-1.24,14237.10,0.00,23.95,False
20210127,10:15,14237.95,09:15,14112.50,09:51,False,N/A,True,10:30,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,13929.65,14:41,182.85,1.3,14168.00,11:26,-55.50,-0.39,13963.90,0.00,148.60,False
20210128,10:15,13897.75,09:37,13794.30,09:23,False,N/A,True,12:35,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,13715.10,13:06,79.20,0.57,13886.15,10:16,-91.85,-0.67,13819.90,0.00,-25.60,False
20210129,10:15,13965.70,09:20,13827.95,10:00,False,N/A,True,10:24,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,13597.85,15:17,230.10,1.66,13882.20,10:17,-54.25,-0.39,13660.05,0.00,167.90,False
20210202,10:15,14730.95,09:58,14473.35,09:15,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14667.85,0.00,0.00,True
20210203,10:15,14779.80,10:15,14575.35,09:20,True,10:20,False,N/A,True,False,14868.60,13:25,88.80,0.6,14762.80,15:10,-17.00,-0.12,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14786.25,6.45,0.00,False
20210204,10:15,14794.35,09:20,14723.65,09:35,True,11:15,True,10:47,True,True,14913.00,15:05,118.65,0.8,14714.90,10:48,-79.45,-0.54,14714.90,10:48,8.75,0.06,14913.00,15:05,-189.35,-1.29,14886.75,92.40,-163.10,False
20210205,10:15,15014.15,09:33,14912.25,10:15,False,N/A,True,10:22,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14865.10,10:58,47.15,0.32,14990.30,11:56,-78.05,-0.52,14938.85,0.00,-26.60,False
20210208,10:15,15119.00,09:31,15049.70,09:15,True,10:23,False,N/A,True,False,15159.35,14:18,40.35,0.27,15058.00,12:25,-61.00,-0.4,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15127.20,8.20,0.00,False
20210209,10:15,15196.55,09:33,15134.75,09:49,True,10:35,True,14:49,True,True,15256.10,14:18,59.55,0.39,15065.50,15:06,-131.05,-0.86,15065.50,15:06,69.25,0.46,15256.10,14:18,-121.35,-0.8,15109.75,-86.80,25.00,False
20210210,10:15,15168.00,09:19,15051.85,10:15,False,N/A,True,10:17,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14977.55,13:45,74.30,0.49,15142.85,15:21,-91.00,-0.6,15138.00,0.00,-86.15,False
20210211,10:15,15167.30,09:50,15067.35,09:17,True,14:25,False,N/A,True,False,15188.50,15:22,21.20,0.14,15108.00,12:02,-59.30,-0.39,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15177.65,10.35,0.00,False
20210212,10:15,15222.70,09:19,15158.55,09:25,True,10:45,True,13:50,True,True,15243.10,11:15,20.40,0.13,15081.40,14:04,-141.30,-0.93,15081.40,14:04,77.15,0.51,15243.10,11:15,-84.55,-0.56,15162.15,-60.55,-3.60,False
20210215,10:15,15313.50,09:30,15254.35,09:15,True,10:43,False,N/A,True,False,15338.35,15:21,24.85,0.16,15275.15,14:21,-38.35,-0.25,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15329.50,16.00,0.00,False
20210216,10:15,15431.30,09:33,15367.35,10:02,False,N/A,True,11:21,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15243.35,13:59,124.00,0.81,15413.15,10:47,-45.80,-0.3,15317.75,0.00,49.60,False
20210217,10:15,15289.85,09:15,15201.30,10:02,True,11:04,True,13:34,True,True,15313.50,12:37,23.65,0.15,15171.15,13:40,-118.70,-0.78,15171.15,13:40,30.15,0.2,15313.50,12:37,-112.20,-0.74,15193.75,-96.10,7.55,False
20210218,10:15,15249.95,09:24,15201.35,09:16,False,N/A,True,11:18,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15078.75,13:53,122.60,0.81,15248.30,10:29,-46.95,-0.31,15114.30,0.00,87.05,False
20210219,10:15,15119.30,10:15,15029.65,09:30,True,10:16,True,13:30,True,True,15143.00,10:33,23.70,0.16,14898.40,14:59,-220.90,-1.46,14898.40,14:59,131.25,0.87,15143.00,10:33,-113.35,-0.75,14997.25,-122.05,32.40,False
20210222,10:15,15009.70,09:30,14859.95,10:15,False,N/A,True,10:18,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14636.10,15:21,223.85,1.51,14923.45,10:37,-63.50,-0.43,14638.50,0.00,221.45,False
20210223,10:15,14782.25,09:15,14653.05,09:48,True,10:20,False,N/A,True,False,14853.60,10:43,71.35,0.48,14676.20,15:04,-106.05,-0.72,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14719.10,-63.15,0.00,False
20210224,10:15,14821.95,10:04,14729.15,09:15,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14820.45,0.00,0.00,True
20210225,10:15,15170.30,09:35,15071.25,09:15,True,14:29,False,N/A,True,False,15173.75,14:29,3.45,0.02,15075.50,12:10,-94.80,-0.62,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15096.45,-73.85,0.00,False
20210226,10:15,14919.05,09:32,14786.00,09:15,False,N/A,True,10:26,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14468.55,15:23,317.45,2.15,14863.80,10:16,-77.80,-0.53,14504.65,0.00,281.35,False
20210301,10:15,14766.30,09:47,14644.00,09:16,True,10:20,True,12:29,True,False,14806.65,10:40,40.35,0.27,14638.90,12:30,-127.40,-0.86,14638.90,12:30,5.10,0.03,14806.65,10:40,-162.65,-1.11,14786.90,20.60,-142.90,False
20210302,10:15,14932.55,10:06,14815.65,09:16,True,15:14,True,11:10,True,True,14958.95,15:27,26.40,0.18,14761.05,11:20,-171.50,-1.15,14761.05,11:20,54.60,0.37,14958.95,15:27,-143.30,-0.97,14946.95,14.40,-131.30,False
20210303,10:15,15064.40,09:15,14996.75,09:45,True,10:31,False,N/A,True,False,15271.00,15:21,206.60,1.37,15036.80,10:30,-27.60,-0.18,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15239.65,175.25,0.00,False
20210304,10:15,15100.65,09:27,14980.25,09:46,True,11:10,False,N/A,True,False,15201.90,13:12,101.25,0.67,15029.55,10:23,-71.10,-0.47,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15068.30,-32.35,0.00,False
20210308,10:15,15110.25,10:05,14991.45,09:15,False,N/A,True,10:44,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14921.05,15:06,70.40,0.47,15090.95,10:22,-99.50,-0.66,14959.05,0.00,32.40,False
20210309,10:15,15117.55,09:25,15037.00,09:56,True,15:15,True,12:21,True,True,15124.10,15:21,6.55,0.04,14926.10,13:22,-191.45,-1.27,14926.10,13:22,110.90,0.74,15124.10,15:21,-87.10,-0.58,15103.60,-13.95,-66.60,False
20210310,10:15,15216.75,09:16,15162.40,09:35,False,N/A,True,10:30,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,15101.50,12:19,60.90,0.4,15194.15,14:24,-31.75,-0.21,15164.90,0.00,-2.50,False
20210312,10:15,15332.60,09:15,15276.70,09:49,False,N/A,True,10:24,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14954.85,14:24,321.85,2.11,15295.90,10:20,-19.20,-0.13,15021.60,0.00,255.10,False
20210315,10:15,15048.40,09:15,14819.45,09:41,False,N/A,True,11:03,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,14745.95,13:09,73.50,0.5,14961.40,15:07,-141.95,-0.96,14918.95,0.00,-99.50,False
