Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20150101,10:15,8276.70,8248.75,True,False,True,False,8294.70,18.00,0.22,8262.00,-14.70,-0.18,0.00,0.00,0.0,0.00,0.00,0.0,8285.60,8.90,0.00,False
20150102,10:15,8372.10,8293.25,True,False,True,False,8410.60,38.50,0.46,8365.80,-6.30,-0.08,0.00,0.00,0.0,0.00,0.00,0.0,8405.25,33.15,0.00,False
20150105,10:15,8435.85,8401.25,True,True,True,True,8445.60,9.75,0.12,8363.90,-71.95,-0.85,8363.90,37.35,0.44,8445.60,-44.35,-0.53,8378.60,-57.25,22.65,False
20150106,10:15,8327.85,8197.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8111.35,85.95,1.05,8235.00,-37.70,-0.46,8126.60,0.00,70.70,False
20150107,10:15,8150.65,8098.00,True,True,True,True,8151.20,0.55,0.01,8065.45,-85.20,-1.05,8065.45,32.55,0.4,8151.20,-53.20,-0.66,8115.10,-35.55,-17.10,False
20150108,10:15,8209.85,8167.30,True,False,True,False,8243.50,33.65,0.41,8180.55,-29.30,-0.36,0.00,0.00,0.0,0.00,0.00,0.0,8234.25,24.40,0.00,False
20150109,10:15,8303.30,8272.95,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8190.80,82.15,0.99,8296.35,-23.40,-0.28,8283.05,0.00,-10.10,False
20150112,10:15,8292.85,8245.60,True,False,True,False,8332.60,39.75,0.48,8252.50,-40.35,-0.49,0.00,0.00,0.0,0.00,0.00,0.0,8331.05,38.20,0.00,False
20150113,10:15,8356.30,8321.85,True,True,True,True,8356.65,0.35,0.0,8267.90,-88.40,-1.06,8267.90,53.95,0.65,8356.65,-34.80,-0.42,8305.80,-50.50,16.05,False
20150114,10:15,8326.45,8283.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8236.65,46.60,0.56,8308.50,-25.25,-0.3,8288.10,0.00,-4.85,False
20150115,10:15,8453.60,8380.55,True,False,True,False,8527.10,73.50,0.87,8399.10,-54.50,-0.64,0.00,0.00,0.0,0.00,0.00,0.0,8467.30,13.70,0.00,False
20150116,10:15,8510.50,8452.25,True,False,True,False,8526.15,15.65,0.18,8480.85,-29.65,-0.35,0.00,0.00,0.0,0.00,0.00,0.0,8517.25,6.75,0.00,False
20150119,10:15,8565.95,8538.85,True,True,True,True,8570.95,5.00,0.06,8531.50,-34.45,-0.4,8531.50,7.35,0.09,8570.95,-32.10,-0.38,8550.40,-15.55,-11.55,False
20150120,10:15,8599.30,8574.50,True,False,True,False,8707.90,108.60,1.26,8592.00,-7.30,-0.08,0.00,0.00,0.0,0.00,0.00,0.0,8694.00,94.70,0.00,False
20150121,10:15,8741.85,8697.60,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8689.60,8.00,0.09,8734.80,-37.20,-0.43,8733.65,0.00,-36.05,False
20150122,10:15,8764.60,8734.90,True,True,True,True,8774.15,9.55,0.11,8727.00,-37.60,-0.43,8727.00,7.90,0.09,8774.15,-39.25,-0.45,8768.10,3.50,-33.20,False
20150123,10:15,8866.40,8827.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8795.40,31.60,0.36,8849.60,-22.60,-0.26,8829.15,0.00,-2.15,False
20150127,10:15,8878.20,8825.85,True,True,True,False,8925.05,46.85,0.53,8825.45,-52.75,-0.59,8825.45,0.40,0.0,8925.05,-99.20,-1.12,8910.05,31.85,-84.20,False
20150128,10:15,8920.20,8889.10,True,True,True,True,8985.05,64.85,0.73,8874.05,-46.15,-0.52,8874.05,15.05,0.17,8985.05,-95.95,-1.08,8912.55,-7.65,-23.45,False
20150129,10:15,8902.05,8861.25,True,False,True,False,8966.65,64.60,0.73,8863.40,-38.65,-0.43,0.00,0.00,0.0,0.00,0.00,0.0,8952.15,50.10,0.00,False
20150130,10:15,8996.55,8917.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8775.10,142.00,1.59,8938.00,-20.90,-0.23,8817.85,0.00,99.25,False
20150202,10:15,8808.10,8772.15,True,True,True,True,8840.80,32.70,0.37,8751.10,-57.00,-0.65,8751.10,21.05,0.24,8840.80,-68.65,-0.78,8800.85,-7.25,-28.70,False
20150203,10:15,8837.30,8798.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8726.65,71.55,0.81,8836.05,-37.85,-0.43,8744.25,0.00,53.95,False
20150204,10:15,8792.85,8732.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8704.40,28.15,0.32,8780.30,-47.75,-0.55,8706.95,0.00,25.60,False
20150205,10:15,8761.90,8705.05,True,True,True,True,8838.45,76.55,0.87,8683.65,-78.25,-0.89,8683.65,21.40,0.25,8838.45,-133.40,-1.53,8694.70,-67.20,10.35,False
20150206,10:15,8726.20,8689.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8645.55,44.25,0.51,8716.10,-26.30,-0.3,8666.70,0.00,23.10,False
20150209,10:15,8604.15,8551.75,True,True,True,True,8605.55,1.40,0.02,8516.55,-87.60,-1.02,8516.55,35.20,0.41,8605.55,-53.80,-0.63,8520.15,-84.00,31.60,False
20150210,10:15,8613.35,8470.50,True,False,True,False,8646.25,32.90,0.38,8474.95,-138.40,-1.61,0.00,0.00,0.0,0.00,0.00,0.0,8565.55,-47.80,0.00,False
20150211,10:15,8620.35,8594.95,True,True,True,False,8651.95,31.60,0.37,8593.65,-26.70,-0.31,8593.65,1.30,0.02,8651.95,-57.00,-0.66,8632.40,12.05,-37.45,False
20150212,10:15,8681.40,8622.95,True,True,True,True,8726.30,44.90,0.52,8599.25,-82.15,-0.95,8599.25,23.70,0.27,8726.30,-103.35,-1.2,8722.95,41.55,-100.00,False
20150213,10:15,8766.80,8729.65,True,False,True,False,8822.10,55.30,0.63,8735.70,-31.10,-0.35,0.00,0.00,0.0,0.00,0.00,0.0,8800.35,33.55,0.00,False
20150216,10:15,8870.10,8824.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8793.40,31.30,0.35,8869.35,-44.65,-0.51,8807.35,0.00,17.35,False
20150218,10:15,8851.55,8808.90,True,False,True,False,8894.30,42.75,0.48,8834.90,-16.65,-0.19,0.00,0.00,0.0,0.00,0.00,0.0,8861.85,10.30,0.00,False
20150219,10:15,8902.90,8879.10,True,True,True,True,8913.45,10.55,0.12,8794.45,-108.45,-1.22,8794.45,84.65,0.95,8913.45,-34.35,-0.39,8898.75,-4.15,-19.65,False
20150220,10:15,8899.95,8816.30,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8828.50,0.00,0.00,True
20150223,10:15,8869.00,8838.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8736.10,102.80,1.16,8861.10,-22.20,-0.25,8738.60,0.00,100.30,False
20150224,10:15,8775.95,8744.50,True,True,True,True,8800.50,24.55,0.28,8726.75,-49.20,-0.56,8726.75,17.75,0.2,8800.50,-56.00,-0.64,8760.65,-15.30,-16.15,False
20150225,10:15,8840.65,8798.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8751.40,46.60,0.53,8832.80,-34.80,-0.4,8766.45,0.00,31.55,False
20150226,10:15,8786.05,8733.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8669.45,64.40,0.74,8756.45,-22.60,-0.26,8680.65,0.00,53.20,False
20150227,10:15,8758.20,8721.20,True,True,True,False,8856.95,98.75,1.13,8717.45,-40.75,-0.47,8717.45,3.75,0.04,8856.95,-135.75,-1.56,8846.70,88.50,-125.50,False
20150228,10:15,8919.95,8894.70,True,True,True,True,8941.10,21.15,0.24,8751.35,-168.60,-1.89,8751.35,143.35,1.61,8941.10,-46.40,-0.52,8928.80,8.85,-34.10,False
20150302,10:15,8970.30,8923.30,True,True,True,True,8972.35,2.05,0.02,8885.45,-84.85,-0.95,8885.45,37.85,0.42,8972.35,-49.05,-0.55,8960.85,-9.45,-37.55,False
20150303,10:15,8966.10,8925.55,True,False,True,False,9008.40,42.30,0.47,8937.00,-29.10,-0.32,0.00,0.00,0.0,0.00,0.00,0.0,8998.40,32.30,0.00,False
20150304,10:15,9119.20,9059.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8893.95,165.70,1.83,9082.75,-23.10,-0.25,8916.05,0.00,143.60,False
20150305,10:15,8949.05,8891.15,True,True,True,True,8957.55,8.50,0.09,8849.35,-99.70,-1.11,8849.35,41.80,0.47,8957.55,-66.40,-0.75,8941.95,-7.10,-50.80,False
20150309,10:15,8891.30,8803.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8742.50,60.70,0.69,8829.80,-26.60,-0.3,8747.10,0.00,56.10,False
20150310,10:15,8771.35,8724.10,True,True,True,True,8778.00,6.65,0.08,8677.35,-94.00,-1.07,8677.35,46.75,0.54,8778.00,-53.90,-0.62,8719.25,-52.10,4.85,False
20150311,10:15,8745.40,8714.15,True,True,True,True,8755.60,10.20,0.12,8682.35,-63.05,-0.72,8682.35,31.80,0.36,8755.60,-41.45,-0.48,8698.00,-47.40,16.15,False
