Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100104,10:15,5224.00,09:15,5167.00,09:15,True,10:34,False,N/A,True,False,5238.00,14:54,14.00,0.27,5211.00,12:15,-13.00,-0.25,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5234.00,10.00,0.00,False
20100105,10:15,5282.00,09:40,5270.00,09:51,True,10:20,True,11:32,True,True,5288.00,14:48,6.00,0.11,5259.00,12:03,-23.00,-0.44,5259.00,12:03,11.00,0.21,5288.00,14:48,-18.00,-0.34,5277.00,-5.00,-7.00,False
20100106,10:15,5297.00,09:41,5266.00,10:12,False,N/A,True,10:34,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5260.00,10:44,6.00,0.11,5293.00,13:07,-27.00,-0.51,5282.00,0.00,-16.00,False
20100107,10:15,5284.20,09:17,5264.50,09:32,False,N/A,True,11:01,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5244.75,13:12,19.75,0.38,5279.20,10:17,-14.70,-0.28,5259.40,0.00,5.10,False
20100108,10:15,5268.95,09:26,5251.30,09:45,True,12:22,True,14:15,True,True,5276.75,13:07,7.80,0.15,5234.70,15:03,-34.25,-0.65,5234.70,15:03,16.60,0.32,5276.75,13:07,-25.45,-0.48,5245.65,-23.30,5.65,False
20100111,10:15,5281.35,09:44,5266.40,09:27,False,N/A,True,11:35,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5238.15,14:56,28.25,0.54,5278.10,11:01,-11.70,-0.22,5254.40,0.00,12.00,False
20100112,10:15,5249.15,09:15,5227.70,09:28,True,11:26,True,13:37,True,True,5272.85,12:00,23.70,0.45,5200.95,14:51,-48.20,-0.92,5200.95,14:51,26.75,0.51,5272.85,12:00,-45.15,-0.86,5206.35,-42.80,21.35,False
20100113,10:15,5216.35,10:15,5188.60,09:19,True,10:16,True,11:20,True,True,5239.20,15:20,22.85,0.44,5172.20,13:26,-44.15,-0.85,5172.20,13:26,16.40,0.32,5239.20,15:20,-50.60,-0.98,5233.85,17.50,-45.25,False
20100114,10:15,5272.85,09:40,5258.50,09:19,False,N/A,True,10:49,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5244.20,13:14,14.30,0.27,5271.35,10:30,-12.85,-0.24,5258.35,0.00,0.15,False
20100115,10:15,5270.85,09:15,5253.50,10:06,False,N/A,True,10:46,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5242.45,15:00,11.05,0.21,5270.70,13:30,-17.20,-0.33,5255.05,0.00,-1.55,False
20100118,10:15,5279.10,10:07,5235.10,09:16,True,10:23,False,N/A,True,False,5292.50,12:13,13.40,0.25,5257.95,14:34,-21.15,-0.4,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5276.40,-2.70,0.00,False
20100119,10:15,5280.70,09:31,5264.90,10:04,False,N/A,True,10:28,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5218.65,15:12,46.25,0.88,5276.45,13:28,-11.55,-0.22,5225.60,0.00,39.30,False
