Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20120102,10:15,4645.95,4610.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,4588.05,21.95,0.48,4643.40,-33.40,-0.72,4636.90,0.00,-26.90,False
20120103,10:15,4719.75,4676.40,True,False,True,False,4773.10,53.35,1.13,4715.45,-4.30,-0.09,0.00,0.00,0.0,0.00,0.00,0.0,4760.75,41.00,0.00,False
20120104,10:15,4777.05,4746.65,True,True,True,True,4782.85,5.80,0.12,4728.85,-48.20,-1.01,4728.85,17.80,0.38,4782.85,-36.20,-0.76,4742.35,-34.70,4.30,False
20120105,10:15,4774.90,4745.50,True,True,True,True,4779.80,4.90,0.1,4730.15,-44.75,-0.94,4730.15,15.35,0.32,4779.80,-34.30,-0.72,4747.00,-27.90,-1.50,False
20120106,10:15,4740.50,4710.65,True,True,True,True,4794.90,54.40,1.15,4686.85,-53.65,-1.13,4686.85,23.80,0.51,4794.90,-84.25,-1.79,4758.95,18.45,-48.30,False
20120107,10:15,4758.20,4754.05,True,True,True,True,4759.40,1.20,0.03,4743.05,-15.15,-0.32,4743.05,11.00,0.23,4759.40,-5.35,-0.11,4746.90,-11.30,7.15,False
20120109,10:15,4743.90,4695.45,True,False,True,False,4758.70,14.80,0.31,4701.70,-42.20,-0.89,0.00,0.00,0.0,0.00,0.00,0.0,4746.70,2.80,0.00,False
20120110,10:15,4808.75,4768.25,True,False,True,False,4855.90,47.15,0.98,4804.00,-4.75,-0.1,0.00,0.00,0.0,0.00,0.00,0.0,4849.50,40.75,0.00,False
20120111,10:15,4864.05,4841.60,True,False,True,False,4877.20,13.15,0.27,4842.25,-21.80,-0.45,0.00,0.00,0.0,0.00,0.00,0.0,4859.95,-4.10,0.00,False
20120112,10:15,4860.35,4838.00,True,True,True,True,4869.00,8.65,0.18,4803.90,-56.45,-1.16,4803.90,34.10,0.7,4869.00,-31.00,-0.64,4837.80,-22.55,0.20,False
20120113,10:15,4868.35,4842.65,True,True,True,True,4898.85,30.50,0.63,4834.20,-34.15,-0.7,4834.20,8.45,0.17,4898.85,-56.20,-1.16,4871.30,2.95,-28.65,False
20120116,10:15,4852.05,4831.80,True,True,True,True,4880.75,28.70,0.59,4827.05,-25.00,-0.52,4827.05,4.75,0.1,4880.75,-48.95,-1.01,4877.85,25.80,-46.05,False
