Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,10:15,11432.55,11361.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11402.45,0.00,0.00,True
20140102,10:15,11565.85,11381.10,True,True,True,True,11578.90,13.05,0.11,11150.20,-415.65,-3.59,11150.20,230.90,2.03,11578.90,-197.80,-1.74,11179.85,-386.00,201.25,False
20140103,10:15,11170.10,11092.20,True,True,True,True,11207.70,37.60,0.34,11052.60,-117.50,-1.05,11052.60,39.60,0.36,11207.70,-115.50,-1.04,11202.10,32.00,-109.90,False
20140106,10:15,11167.30,11041.95,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10996.95,45.00,0.41,11091.05,-49.10,-0.44,11053.55,0.00,-11.60,False
20140107,10:15,11154.10,10923.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10892.15,31.30,0.29,11089.95,-166.50,-1.52,11029.95,0.00,-106.50,False
20140108,10:15,11096.75,10988.80,True,False,True,False,11122.75,26.00,0.23,11033.55,-63.20,-0.57,0.00,0.00,0.0,0.00,0.00,0.0,11057.70,-39.05,0.00,False
20140109,10:15,11090.25,10925.35,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10925.15,0.20,0.0,11034.25,-108.90,-1.0,10971.10,0.00,-45.75,False
20140110,10:15,10967.40,10839.80,True,True,True,True,11056.90,89.50,0.82,10788.20,-179.20,-1.63,10788.20,51.60,0.48,11056.90,-217.10,-2.0,10802.45,-164.95,37.35,False
20140113,10:15,10958.85,10843.95,True,False,True,False,11063.00,104.15,0.95,10897.70,-61.15,-0.56,0.00,0.00,0.0,0.00,0.00,0.0,11056.25,97.40,0.00,False
20140114,10:15,11060.95,10997.55,True,True,True,True,11065.65,4.70,0.04,10922.60,-138.35,-1.25,10922.60,74.95,0.68,11065.65,-68.10,-0.62,10956.70,-104.25,40.85,False
20140115,10:15,11066.25,10986.10,True,False,True,False,11164.10,97.85,0.88,11027.10,-39.15,-0.35,0.00,0.00,0.0,0.00,0.00,0.0,11128.85,62.60,0.00,False
20140116,10:15,11192.80,11115.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11070.00,45.25,0.41,11157.75,-42.50,-0.38,11085.05,0.00,30.20,False
20140117,10:15,11081.95,11033.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10893.75,139.40,1.26,11058.50,-25.35,-0.23,10926.75,0.00,106.40,False
20140120,10:15,10971.70,10876.25,True,False,True,False,11022.45,50.75,0.46,10939.55,-32.15,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,11012.50,40.80,0.00,False
20140121,10:15,11146.10,11036.40,True,False,True,False,11189.20,43.10,0.39,11093.15,-52.95,-0.48,0.00,0.00,0.0,0.00,0.00,0.0,11184.80,38.70,0.00,False
20140122,10:15,11165.70,11094.80,True,False,True,False,11248.35,82.65,0.74,11155.45,-10.25,-0.09,0.00,0.00,0.0,0.00,0.00,0.0,11183.75,18.05,0.00,False
20140123,10:15,11210.65,11122.35,True,False,True,False,11221.10,10.45,0.09,11149.85,-60.80,-0.54,0.00,0.00,0.0,0.00,0.00,0.0,11197.90,-12.75,0.00,False
20140124,10:15,11132.70,11050.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10972.10,78.80,0.71,11083.55,-32.65,-0.3,10987.05,0.00,63.85,False
20140127,10:15,10770.10,10661.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10520.90,140.60,1.32,10672.55,-11.05,-0.1,10550.60,0.00,110.90,False
20140128,10:15,10654.15,10546.50,True,True,True,True,10708.00,53.85,0.51,10333.40,-320.75,-3.01,10333.40,213.10,2.02,10708.00,-161.50,-1.53,10517.75,-136.40,28.75,False
20140129,10:15,10644.20,10546.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10406.95,139.05,1.32,10584.05,-38.05,-0.36,10449.50,0.00,96.50,False
20140130,10:15,10314.25,10221.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10101.20,120.35,1.18,10257.05,-35.50,-0.35,10160.85,0.00,60.70,False
20140131,10:15,10245.65,10130.30,True,False,True,False,10266.45,20.80,0.2,10145.70,-99.95,-0.98,0.00,0.00,0.0,0.00,0.00,0.0,10247.05,1.40,0.00,False
20140203,10:15,10222.65,10154.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10089.25,65.20,0.64,10207.40,-52.95,-0.52,10103.30,0.00,51.15,False
20140204,10:15,10038.80,9944.00,True,False,True,False,10222.10,183.30,1.83,10029.35,-9.45,-0.09,0.00,0.00,0.0,0.00,0.00,0.0,10197.50,158.70,0.00,False
20140205,10:15,10226.75,10121.45,True,True,True,True,10254.05,27.30,0.27,10112.50,-114.25,-1.12,10112.50,8.95,0.09,10254.05,-132.60,-1.31,10239.95,13.20,-118.50,False
20140206,10:15,10321.50,10246.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10107.80,139.05,1.36,10306.65,-59.80,-0.58,10205.85,0.00,41.00,False
20140207,10:15,10321.10,10247.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10180.85,67.00,0.65,10307.90,-60.05,-0.59,10278.55,0.00,-30.70,False
20140210,10:15,10310.30,10197.45,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10190.90,6.55,0.06,10272.70,-75.25,-0.74,10196.30,0.00,1.15,False
20140211,10:15,10261.05,10200.60,True,False,True,False,10296.80,35.75,0.35,10232.00,-29.05,-0.28,0.00,0.00,0.0,0.00,0.00,0.0,10242.05,-19.00,0.00,False
20140212,10:15,10374.15,10310.65,True,False,True,False,10395.15,21.00,0.2,10330.60,-43.55,-0.42,0.00,0.00,0.0,0.00,0.00,0.0,10339.10,-35.05,0.00,False
20140213,10:15,10386.65,10249.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10116.75,132.65,1.29,10271.95,-22.55,-0.22,10119.55,0.00,129.85,False
20140214,10:15,10184.15,10064.75,True,False,True,False,10229.45,45.30,0.44,10065.95,-118.20,-1.16,0.00,0.00,0.0,0.00,0.00,0.0,10202.30,18.15,0.00,False
20140217,10:15,10267.40,10221.70,True,True,True,False,10356.10,88.70,0.86,10205.80,-61.60,-0.6,10205.80,15.90,0.16,10356.10,-134.40,-1.31,10349.05,81.65,-127.35,False
20140218,10:15,10490.25,10296.25,True,False,True,False,10618.85,128.60,1.23,10476.55,-13.70,-0.13,0.00,0.00,0.0,0.00,0.00,0.0,10550.80,60.55,0.00,False
20140219,10:15,10602.05,10520.30,True,False,True,False,10630.15,28.10,0.27,10533.25,-68.80,-0.65,0.00,0.00,0.0,0.00,0.00,0.0,10615.65,13.60,0.00,False
20140220,10:15,10525.70,10447.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10419.10,28.70,0.27,10492.50,-44.70,-0.43,10434.45,0.00,13.35,False
20140221,10:15,10571.55,10446.15,True,False,True,False,10584.75,13.20,0.12,10507.75,-63.80,-0.6,0.00,0.00,0.0,0.00,0.00,0.0,10537.05,-34.50,0.00,False
20140224,10:15,10532.60,10471.45,True,False,True,False,10711.65,179.05,1.7,10514.50,-18.10,-0.17,0.00,0.00,0.0,0.00,0.00,0.0,10688.65,156.05,0.00,False
20140225,10:15,10768.95,10684.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10611.75,72.35,0.68,10713.05,-28.95,-0.27,10654.40,0.00,29.70,False
20140226,10:15,10723.95,10664.65,True,False,True,False,10758.65,34.70,0.32,10688.65,-35.30,-0.33,0.00,0.00,0.0,0.00,0.00,0.0,10731.75,7.80,0.00,False
20140228,10:15,10780.65,10688.95,True,False,True,False,10783.55,2.90,0.03,10692.80,-87.85,-0.81,0.00,0.00,0.0,0.00,0.00,0.0,10762.75,-17.90,0.00,False
