Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20180101,10:00,10535.50,10516.30,True,True,True,True,10537.80,2.30,10423.10,-112.40,10423.10,93.20,10537.80,-21.50,10432.90,-102.60,83.40,False
20180102,10:00,10495.20,10428.30,False,True,False,True,0.00,0.00,0.00,0.00,10404.70,23.60,10455.20,-26.90,10443.30,0.00,-15.00,False
20180103,10:00,10487.60,10460.50,True,True,True,True,10503.60,16.00,10429.50,-58.10,10429.50,31.00,10503.60,-43.10,10444.70,-42.90,15.80,False
20180104,10:00,10470.10,10441.50,True,False,True,False,10513.00,42.90,10447.70,-22.40,0.00,0.00,0.00,0.00,10508.80,38.70,0.00,False
20180105,10:00,10555.10,10522.30,True,True,True,False,10566.10,11.00,10520.10,-35.00,10520.10,2.20,10566.10,-43.80,10563.50,8.40,-41.20,False
20180108,10:00,10618.90,10588.50,True,False,True,False,10631.20,12.30,10597.90,-21.00,0.00,0.00,0.00,0.00,10615.50,-3.40,0.00,False
20180109,10:00,10659.20,10607.90,False,True,False,True,0.00,0.00,0.00,0.00,10603.60,4.30,10646.70,-38.80,10631.10,0.00,-23.20,False
20180110,10:00,10655.50,10627.90,False,True,False,True,0.00,0.00,0.00,0.00,10592.70,35.20,10644.30,-16.40,10629.10,0.00,-1.20,False
20180111,10:00,10641.30,10612.30,True,False,True,False,10664.60,23.30,10617.10,-24.20,0.00,0.00,0.00,0.00,10654.80,13.50,0.00,False
20180112,10:00,10690.30,10675.20,True,True,True,True,10690.40,0.10,10597.10,-93.20,10597.10,78.10,10690.40,-15.20,10673.50,-16.80,1.70,False
20180115,10:00,10748.00,10713.80,True,False,True,False,10782.70,34.70,10732.30,-15.70,0.00,0.00,0.00,0.00,10738.70,-9.30,0.00,False
20180116,10:00,10762.30,10737.40,False,True,False,True,0.00,0.00,0.00,0.00,10687.80,49.60,10758.50,-21.10,10709.20,0.00,28.20,False
20180117,10:00,10725.80,10666.80,True,False,True,False,10800.00,74.20,10714.30,-11.50,0.00,0.00,0.00,0.00,10797.20,71.40,0.00,False
20180118,10:00,10887.50,10850.20,False,True,False,True,0.00,0.00,0.00,0.00,10782.40,67.80,10885.20,-35.00,10816.00,0.00,34.20,False
20180119,10:00,10842.30,10793.90,True,False,True,False,10906.80,64.50,10817.20,-25.10,0.00,0.00,0.00,0.00,10903.30,61.00,0.00,False
20180122,10:00,10926.50,10881.40,True,False,True,False,10975.10,48.60,10885.40,-41.10,0.00,0.00,0.00,0.00,10966.40,39.90,0.00,False
20180123,10:00,11045.60,10994.50,True,False,True,False,11092.90,47.30,11027.50,-18.10,0.00,0.00,0.00,0.00,11088.10,42.50,0.00,False
20180124,10:00,11110.10,11046.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11084.00,0.00,0.00,True
20180125,10:00,11091.80,11059.90,False,True,False,True,0.00,0.00,0.00,0.00,11009.20,50.70,11088.60,-28.70,11073.90,0.00,-14.00,False
20180129,10:00,11148.70,11076.00,True,False,True,False,11171.50,22.80,11109.20,-39.50,0.00,0.00,0.00,0.00,11126.90,-21.80,0.00,False
20180130,10:00,11121.10,11055.50,False,True,False,True,0.00,0.00,0.00,0.00,11033.90,21.60,11070.50,-15.00,11051.80,0.00,3.70,False
20180131,10:00,11058.50,11010.70,False,True,False,True,0.00,0.00,0.00,0.00,10979.30,31.40,11047.20,-36.50,11028.00,0.00,-17.30,False
20180201,10:00,11100.70,11039.50,True,True,True,True,11117.30,16.60,10878.80,-221.90,10878.80,160.70,11117.30,-77.80,11022.80,-77.90,16.70,False
20180202,10:00,10955.00,10914.10,False,True,False,True,0.00,0.00,0.00,0.00,10739.70,174.40,10923.70,-9.60,10743.30,0.00,170.80,False
20180205,10:00,10667.30,10586.80,True,False,True,False,10702.80,35.50,10628.20,-39.10,0.00,0.00,0.00,0.00,10683.50,16.20,0.00,False
20180206,10:00,10423.70,10276.30,True,False,True,False,10594.20,170.50,10295.30,-128.40,0.00,0.00,0.00,0.00,10522.00,98.30,0.00,False
20180207,10:00,10614.00,10533.40,False,True,False,True,0.00,0.00,0.00,0.00,10446.40,87.00,10567.10,-33.70,10460.40,0.00,73.00,False
20180208,10:00,10571.30,10479.50,True,False,True,False,10637.80,66.50,10528.80,-42.50,0.00,0.00,0.00,0.00,10576.30,5.00,0.00,False
20180209,10:00,10453.90,10398.20,True,False,True,False,10480.20,26.30,10400.50,-53.40,0.00,0.00,0.00,0.00,10464.30,10.40,0.00,False
20180212,10:00,10538.10,10485.40,True,False,True,False,10555.50,17.40,10491.60,-46.50,0.00,0.00,0.00,0.00,10532.80,-5.30,0.00,False
20180214,10:00,10590.50,10528.00,False,True,False,True,0.00,0.00,0.00,0.00,10457.50,70.50,10569.00,-41.00,10462.50,0.00,65.50,False
20180215,10:00,10573.30,10518.70,True,True,True,False,10618.10,44.80,10511.00,-62.30,10511.00,7.70,10618.10,-99.40,10553.00,-20.30,-34.30,False
20180216,10:00,10612.90,10568.80,False,True,False,True,0.00,0.00,0.00,0.00,10434.00,134.80,10576.20,-7.40,10451.00,0.00,117.80,False
20180219,10:00,10489.30,10394.20,False,True,False,True,0.00,0.00,0.00,0.00,10302.80,91.40,10421.00,-26.80,10388.50,0.00,5.70,False
20180220,10:00,10427.30,10358.50,True,True,True,True,10429.30,2.00,10347.70,-79.60,10347.70,10.80,10429.30,-70.80,10361.60,-65.70,-3.10,False
20180221,10:00,10426.10,10349.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10398.80,0.00,0.00,True
20180222,10:00,10365.00,10340.70,True,False,True,False,10397.50,32.50,10342.80,-22.20,0.00,0.00,0.00,0.00,10376.20,11.20,0.00,False
20180223,10:00,10427.50,10396.70,True,False,True,False,10499.10,71.60,10410.50,-17.00,0.00,0.00,0.00,0.00,10493.50,66.00,0.00,False
20180226,10:00,10553.50,10520.20,True,False,True,False,10593.00,39.50,10552.00,-1.50,0.00,0.00,0.00,0.00,10583.50,30.00,0.00,False
20180227,10:00,10631.70,10572.70,False,True,False,True,0.00,0.00,0.00,0.00,10537.30,35.40,10589.90,-17.20,10557.20,0.00,15.50,False
20180228,10:00,10498.80,10461.50,True,False,True,False,10535.50,36.70,10466.40,-32.40,0.00,0.00,0.00,0.00,10485.60,-13.20,0.00,False
20180301,10:00,10525.50,10475.20,False,True,False,True,0.00,0.00,0.00,0.00,10449.00,26.20,10514.20,-39.00,10450.60,0.00,24.60,False
20180305,10:00,10428.70,10356.90,False,True,False,True,0.00,0.00,0.00,0.00,10323.90,33.00,10383.50,-26.60,10358.00,0.00,-1.10,False
20180306,10:00,10441.30,10415.30,False,True,False,True,0.00,0.00,0.00,0.00,10215.90,199.40,10423.50,-8.20,10230.30,0.00,185.00,False
20180307,10:00,10236.00,10193.70,True,True,True,True,10243.30,7.30,10141.50,-94.50,10141.50,52.20,10243.30,-49.60,10162.50,-73.50,31.20,False
20180308,10:00,10241.40,10167.80,True,True,True,True,10270.30,28.90,10146.40,-95.00,10146.40,21.40,10270.30,-102.50,10231.50,-9.90,-63.70,False
20180309,10:00,10286.30,10230.50,True,True,True,True,10296.70,10.40,10211.90,-74.40,10211.90,18.60,10296.70,-66.20,10234.30,-52.00,-3.80,False
20180312,10:00,10333.70,10295.50,True,False,True,False,10433.70,100.00,10312.00,-21.70,0.00,0.00,0.00,0.00,10421.20,87.50,0.00,False
20180313,10:00,10446.00,10382.00,True,True,True,False,10478.60,32.60,10377.80,-68.20,10377.80,4.20,10478.60,-96.60,10423.90,-22.10,-41.90,False
20180314,10:00,10407.00,10371.10,True,True,True,True,10420.30,13.30,10336.30,-70.70,10336.30,34.80,10420.30,-49.20,10417.90,10.90,-46.80,False
20180315,10:00,10411.00,10387.10,True,True,True,True,10420.00,9.00,10346.20,-64.80,10346.20,40.90,10420.00,-32.90,10346.50,-64.50,40.60,False
20180316,10:00,10346.30,10303.00,False,True,False,True,0.00,0.00,0.00,0.00,10180.30,122.70,10316.40,-13.40,10212.00,0.00,91.00,False
20180319,10:00,10224.50,10169.20,False,True,False,True,0.00,0.00,0.00,0.00,10075.30,93.90,10176.10,-6.90,10094.00,0.00,75.20,False
20180320,10:00,10118.50,10049.10,True,False,True,False,10155.70,37.20,10090.70,-27.80,0.00,0.00,0.00,0.00,10136.40,17.90,0.00,False
20180321,10:00,10209.60,10173.20,True,True,True,True,10227.30,17.70,10133.00,-76.60,10133.00,40.20,10227.30,-54.10,10155.60,-54.00,17.60,False
20180322,10:00,10207.80,10147.40,False,True,False,True,0.00,0.00,0.00,0.00,10106.00,41.40,10198.00,-50.60,10109.30,0.00,38.10,False
