Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,10:00,6327.20,6301.65,False,True,False,True,0.00,0.00,0.00,0.00,6298.25,3.40,6318.80,-17.15,6303.75,0.00,-2.10,False
20140102,10:00,6358.30,6300.65,False,True,False,True,0.00,0.00,0.00,0.00,6211.85,88.80,6350.85,-50.20,6214.80,0.00,85.85,False
20140103,10:00,6209.05,6178.85,True,True,True,True,6219.85,10.80,6171.25,-37.80,6171.25,7.60,6219.85,-41.00,6218.20,9.15,-39.35,False
20140106,10:00,6224.70,6176.15,False,True,False,True,0.00,0.00,0.00,0.00,6170.25,5.90,6202.90,-26.75,6191.80,0.00,-15.65,False
20140107,10:00,6221.50,6157.75,False,True,False,True,0.00,0.00,0.00,0.00,6144.75,13.00,6193.95,-36.20,6159.45,0.00,-1.70,False
20140108,10:00,6189.35,6160.35,True,False,True,False,6192.10,2.75,6164.90,-24.45,0.00,0.00,0.00,0.00,6172.40,-16.95,0.00,False
20140109,10:00,6188.05,6158.60,False,True,False,True,0.00,0.00,0.00,0.00,6148.25,10.35,6184.15,-25.55,6170.50,0.00,-11.90,False
20140110,10:00,6185.90,6139.60,True,False,True,False,6239.10,53.20,6162.10,-23.80,0.00,0.00,0.00,0.00,6169.10,-16.80,0.00,False
20140113,10:00,6259.00,6194.60,True,False,True,False,6286.50,27.50,6231.15,-27.85,0.00,0.00,0.00,0.00,6284.40,25.40,0.00,False
20140114,10:00,6280.35,6258.85,False,True,False,True,0.00,0.00,0.00,0.00,6234.15,24.70,6275.35,-16.50,6243.80,0.00,15.05,False
20140115,10:00,6286.80,6265.30,True,False,True,False,6325.20,38.40,6276.00,-10.80,0.00,0.00,0.00,0.00,6323.85,37.05,0.00,False
20140116,10:00,6346.50,6325.60,False,True,False,True,0.00,0.00,0.00,0.00,6299.85,25.75,6334.35,-8.75,6316.20,0.00,9.40,False
20140117,10:00,6327.10,6304.40,False,True,False,True,0.00,0.00,0.00,0.00,6246.35,58.05,6316.35,-11.95,6271.45,0.00,32.95,False
20140120,10:00,6271.70,6243.35,True,False,True,False,6307.45,35.75,6254.80,-16.90,0.00,0.00,0.00,0.00,6301.70,30.00,0.00,False
20140121,10:00,6328.80,6304.50,True,True,True,True,6330.30,1.50,6297.90,-30.90,6297.90,6.60,6330.30,-25.80,6315.55,-13.25,-11.05,False
20140122,10:00,6315.85,6287.45,True,False,True,False,6349.95,34.10,6306.55,-9.30,0.00,0.00,0.00,0.00,6333.85,18.00,0.00,False
20140123,10:00,6342.90,6316.40,True,False,True,False,6355.60,12.70,6325.60,-17.30,0.00,0.00,0.00,0.00,6348.80,5.90,0.00,False
20140124,10:00,6331.45,6294.70,False,True,False,True,0.00,0.00,0.00,0.00,6263.90,30.80,6319.40,-24.70,6266.75,0.00,27.95,False
20140127,10:00,6188.55,6162.90,False,True,False,True,0.00,0.00,0.00,0.00,6130.25,32.65,6179.55,-16.65,6142.15,0.00,20.75,False
20140128,10:00,6157.65,6130.90,True,True,True,True,6163.60,5.95,6085.95,-71.70,6085.95,44.95,6163.60,-32.70,6130.25,-27.40,0.65,False
20140129,10:00,6170.45,6151.60,False,True,False,True,0.00,0.00,0.00,0.00,6109.80,41.80,6165.55,-13.95,6124.20,0.00,27.40,False
20140130,10:00,6072.95,6053.70,True,True,True,True,6082.80,9.85,6027.25,-45.70,6027.25,26.45,6082.80,-29.10,6080.00,7.05,-26.30,False
20140131,10:00,6095.15,6068.35,True,True,True,False,6097.85,2.70,6067.35,-27.80,6067.35,1.00,6097.85,-29.50,6089.55,-5.60,-21.20,False
20140203,10:00,6074.65,6052.20,True,True,True,True,6074.85,0.20,5994.45,-80.20,5994.45,57.75,6074.85,-22.65,5997.90,-76.75,54.30,False
20140204,10:00,5953.75,5933.30,True,False,True,False,6017.80,64.05,5936.40,-17.35,0.00,0.00,0.00,0.00,6004.65,50.90,0.00,False
20140205,10:00,6012.85,5971.25,True,True,True,True,6028.05,15.20,5962.05,-50.80,5962.05,9.20,6028.05,-56.80,6024.60,11.75,-53.35,False
20140206,10:00,6048.35,6026.95,False,True,False,True,0.00,0.00,0.00,0.00,5965.40,61.55,6045.15,-18.20,6038.15,0.00,-11.20,False
20140207,10:00,6079.95,6057.05,False,True,False,True,0.00,0.00,0.00,0.00,6030.90,26.15,6078.75,-21.70,6066.65,0.00,-9.60,False
20140210,10:00,6083.05,6059.45,False,True,False,True,0.00,0.00,0.00,0.00,6046.40,13.05,6071.70,-12.25,6050.35,0.00,9.10,False
20140211,10:00,6080.05,6053.25,True,False,True,False,6081.85,1.80,6057.85,-22.20,0.00,0.00,0.00,0.00,6061.45,-18.60,0.00,False
20140212,10:00,6097.15,6080.35,True,True,True,True,6106.60,9.45,6077.40,-19.75,6077.40,2.95,6106.60,-26.25,6081.40,-15.75,-1.05,False
20140213,10:00,6094.40,6063.40,False,True,False,True,0.00,0.00,0.00,0.00,5991.70,71.70,6067.95,-4.55,5994.10,0.00,69.30,False
20140214,10:00,6033.30,5990.80,True,True,True,True,6056.40,23.10,5984.60,-48.70,5984.60,6.20,6056.40,-65.60,6051.75,18.45,-60.95,False
20140217,10:00,6079.35,6058.15,True,True,True,True,6079.95,0.60,6038.30,-41.05,6038.30,19.85,6079.95,-21.80,6078.70,-0.65,-20.55,False
20140218,10:00,6116.00,6066.80,True,False,True,False,6141.70,25.70,6110.10,-5.90,0.00,0.00,0.00,0.00,6118.35,2.35,0.00,False
20140219,10:00,6143.75,6125.75,True,False,True,False,6160.05,16.30,6128.10,-15.65,0.00,0.00,0.00,0.00,6158.00,14.25,0.00,False
20140220,10:00,6129.10,6105.50,False,True,False,True,0.00,0.00,0.00,0.00,6086.45,19.05,6127.65,-22.15,6092.05,0.00,13.45,False
