Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20150101,10:00,8276.70,8248.75,True,False,True,False,8294.70,18.00,8262.00,-14.70,0.00,0.00,0.00,0.00,8285.60,8.90,0.00,False
20150102,10:00,8369.35,8293.25,True,False,True,False,8410.60,41.25,8364.60,-4.75,0.00,0.00,0.00,0.00,8405.25,35.90,0.00,False
20150105,10:00,8430.45,8401.25,True,True,True,True,8445.60,15.15,8363.90,-66.55,8363.90,37.35,8445.60,-44.35,8378.60,-51.85,22.65,False
20150106,10:00,8327.85,8197.30,False,True,False,True,0.00,0.00,0.00,0.00,8111.35,85.95,8235.00,-37.70,8126.60,0.00,70.70,False
20150107,10:00,8150.65,8098.00,True,True,True,True,8151.20,0.55,8065.45,-85.20,8065.45,32.55,8151.20,-53.20,8115.10,-35.55,-17.10,False
20150108,10:00,8209.85,8167.30,True,False,True,False,8243.50,33.65,8170.55,-39.30,0.00,0.00,0.00,0.00,8234.25,24.40,0.00,False
20150109,10:00,8303.30,8272.95,False,True,False,True,0.00,0.00,0.00,0.00,8190.80,82.15,8296.35,-23.40,8283.05,0.00,-10.10,False
20150112,10:00,8292.30,8245.60,True,False,True,False,8332.60,40.30,8252.50,-39.80,0.00,0.00,0.00,0.00,8331.05,38.75,0.00,False
20150113,10:00,8356.30,8321.85,True,True,True,True,8356.65,0.35,8267.90,-88.40,8267.90,53.95,8356.65,-34.80,8305.80,-50.50,16.05,False
20150114,10:00,8326.45,8283.25,False,True,False,True,0.00,0.00,0.00,0.00,8236.65,46.60,8312.55,-29.30,8288.10,0.00,-4.85,False
20150115,10:00,8453.60,8380.55,True,False,True,False,8527.10,73.50,8399.10,-54.50,0.00,0.00,0.00,0.00,8467.30,13.70,0.00,False
20150116,10:00,8510.50,8452.25,True,False,True,False,8526.15,15.65,8477.90,-32.60,0.00,0.00,0.00,0.00,8517.25,6.75,0.00,False
20150119,10:00,8561.95,8538.85,True,True,True,True,8570.95,9.00,8531.50,-30.45,8531.50,7.35,8570.95,-32.10,8550.40,-11.55,-11.55,False
20150120,10:00,8596.95,8574.50,True,False,True,False,8707.90,110.95,8591.15,-5.80,0.00,0.00,0.00,0.00,8694.00,97.05,0.00,False
20150121,10:00,8740.50,8697.60,True,True,True,True,8741.85,1.35,8689.60,-50.90,8689.60,8.00,8741.85,-44.25,8733.65,-6.85,-36.05,False
20150122,10:00,8764.60,8734.90,True,True,True,True,8774.15,9.55,8727.00,-37.60,8727.00,7.90,8774.15,-39.25,8768.10,3.50,-33.20,False
20150123,10:00,8866.40,8827.00,False,True,False,True,0.00,0.00,0.00,0.00,8795.40,31.60,8860.95,-33.95,8829.15,0.00,-2.15,False
20150127,10:00,8878.20,8825.85,True,True,True,False,8925.05,46.85,8825.45,-52.75,8825.45,0.40,8925.05,-99.20,8910.05,31.85,-84.20,False
20150128,10:00,8920.20,8889.10,True,True,True,True,8985.05,64.85,8874.05,-46.15,8874.05,15.05,8985.05,-95.95,8912.55,-7.65,-23.45,False
20150129,10:00,8902.05,8861.25,True,False,True,False,8966.65,64.60,8863.40,-38.65,0.00,0.00,0.00,0.00,8952.15,50.10,0.00,False
20150130,10:00,8996.55,8917.10,False,True,False,True,0.00,0.00,0.00,0.00,8775.10,142.00,8938.00,-20.90,8817.85,0.00,99.25,False
20150202,10:00,8808.10,8772.15,True,True,True,True,8840.80,32.70,8751.10,-57.00,8751.10,21.05,8840.80,-68.65,8800.85,-7.25,-28.70,False
20150203,10:00,8837.30,8802.55,False,True,False,True,0.00,0.00,0.00,0.00,8726.65,75.90,8836.05,-33.50,8744.25,0.00,58.30,False
20150204,10:00,8792.85,8754.35,False,True,False,True,0.00,0.00,0.00,0.00,8704.40,49.95,8780.30,-25.95,8706.95,0.00,47.40,False
20150205,10:00,8746.10,8705.05,True,True,True,True,8838.45,92.35,8683.65,-62.45,8683.65,21.40,8838.45,-133.40,8694.70,-51.40,10.35,False
