Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20170102,10:00,8212.00,8141.00,False,True,False,True,0.00,0.00,0.00,0.00,8133.80,7.20,8201.80,-60.80,8175.05,0.00,-34.05,False
20170103,10:00,8196.70,8148.60,True,False,True,False,8219.10,22.40,8166.10,-30.60,0.00,0.00,0.00,0.00,8191.65,-5.05,0.00,False
20170104,10:00,8217.85,8190.85,True,True,True,True,8218.50,0.65,8180.90,-36.95,8180.90,9.95,8218.50,-27.65,8195.15,-22.70,-4.30,False
20170105,10:00,8251.85,8223.70,True,False,True,False,8282.65,30.80,8237.90,-13.95,0.00,0.00,0.00,0.00,8270.35,18.50,0.00,False
20170106,10:00,8304.55,8280.85,True,True,True,True,8306.85,2.30,8233.25,-71.30,8233.25,47.60,8306.85,-26.00,8248.10,-56.45,32.75,False
20170109,10:00,8263.00,8233.45,False,True,False,True,0.00,0.00,0.00,0.00,8227.75,5.70,8254.50,-21.05,8231.75,0.00,1.70,False
20170110,10:00,8288.10,8261.00,True,False,True,False,8293.80,5.70,8263.80,-24.30,0.00,0.00,0.00,0.00,8291.35,3.25,0.00,False
20170111,10:00,8345.45,8322.25,True,False,True,False,8389.00,43.55,8330.95,-14.50,0.00,0.00,0.00,0.00,8375.85,30.40,0.00,False
20170112,10:00,8417.20,8382.80,False,True,False,False,0.00,0.00,0.00,0.00,8382.30,0.50,8414.30,-31.50,8407.50,0.00,-24.70,False
20170113,10:00,8461.05,8389.50,False,True,False,True,0.00,0.00,0.00,0.00,8373.15,16.35,8407.40,-17.90,8398.95,0.00,-9.45,False
20170116,10:00,8393.35,8374.40,True,False,True,False,8426.70,33.35,8387.60,-5.75,0.00,0.00,0.00,0.00,8415.25,21.90,0.00,False
20170117,10:00,8440.90,8414.35,False,True,False,True,0.00,0.00,0.00,0.00,8378.30,36.05,8434.75,-20.40,8392.25,0.00,22.10,False
20170118,10:00,8456.65,8403.65,True,True,True,True,8460.30,3.65,8397.40,-59.25,8397.40,6.25,8460.30,-56.65,8417.50,-39.15,-13.85,False
20170119,10:00,8427.90,8405.95,True,True,True,False,8445.15,17.25,8404.05,-23.85,8404.05,1.90,8445.15,-39.20,8431.50,3.60,-25.55,False
20170120,10:00,8423.65,8397.05,False,True,False,True,0.00,0.00,0.00,0.00,8340.95,56.10,8417.90,-20.85,8349.85,0.00,47.20,False
20170123,10:00,8394.35,8327.20,True,False,True,False,8404.15,9.80,8351.35,-43.00,0.00,0.00,0.00,0.00,8397.00,2.65,0.00,False
20170124,10:00,8430.35,8398.15,True,False,True,False,8480.95,50.60,8424.65,-5.70,0.00,0.00,0.00,0.00,8478.95,48.60,0.00,False
20170125,10:00,8519.25,8493.95,True,False,True,False,8612.60,93.35,8497.85,-21.40,0.00,0.00,0.00,0.00,8605.65,86.40,0.00,False
20170127,10:00,8657.65,8606.90,True,False,True,False,8672.70,15.05,8632.55,-25.10,0.00,0.00,0.00,0.00,8645.95,-11.70,0.00,False
20170130,10:00,8650.15,8617.75,True,False,True,False,8662.60,12.45,8624.50,-25.65,0.00,0.00,0.00,0.00,8636.55,-13.60,0.00,False
20170131,10:00,8631.75,8579.70,False,True,False,True,0.00,0.00,0.00,0.00,8552.40,27.30,8612.55,-32.85,8556.85,0.00,22.85,False
20170201,10:00,8584.85,8553.60,True,True,True,True,8722.40,137.55,8537.50,-47.35,8537.50,16.10,8722.40,-168.80,8716.45,131.60,-162.85,False
20170202,10:00,8727.00,8692.05,True,True,True,True,8757.60,30.60,8685.80,-41.20,8685.80,6.25,8757.60,-65.55,8721.00,-6.00,-28.95,False
20170203,10:00,8748.25,8717.75,False,True,False,True,0.00,0.00,0.00,0.00,8707.75,10.00,8745.10,-27.35,8742.20,0.00,-24.45,False
20170206,10:00,8809.10,8779.85,True,True,True,True,8814.10,5.00,8770.20,-38.90,8770.20,9.65,8814.10,-34.25,8800.85,-8.25,-21.00,False
20170207,10:00,8809.30,8773.55,False,True,False,True,0.00,0.00,0.00,0.00,8741.05,32.50,8798.95,-25.40,8773.95,0.00,-0.40,False
20170208,10:00,8780.30,8765.85,True,True,True,True,8791.25,10.95,8715.00,-65.30,8715.00,50.85,8791.25,-25.40,8773.25,-7.05,-7.40,False
20170209,10:00,8821.40,8793.15,False,True,False,True,0.00,0.00,0.00,0.00,8724.10,69.05,8802.75,-9.60,8785.00,0.00,8.15,False
20170210,10:00,8822.10,8781.35,False,True,False,True,0.00,0.00,0.00,0.00,8771.20,10.15,8811.30,-29.95,8794.85,0.00,-13.50,False
20170213,10:00,8826.90,8786.45,False,True,False,True,0.00,0.00,0.00,0.00,8754.20,32.25,8813.15,-26.70,8805.55,0.00,-19.10,False
20170214,10:00,8820.45,8772.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8789.40,0.00,0.00,True
20170215,10:00,8807.90,8775.20,False,True,False,True,0.00,0.00,0.00,0.00,8712.85,62.35,8791.80,-16.60,8730.15,0.00,45.05,False
20170216,10:00,8751.45,8719.60,True,False,True,False,8783.95,32.50,8721.65,-29.80,0.00,0.00,0.00,0.00,8777.10,25.65,0.00,False
20170217,10:00,8896.45,8804.25,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8819.35,0.00,0.00,True
20170220,10:00,8835.75,8809.80,True,False,True,False,8884.30,48.55,8819.80,-15.95,0.00,0.00,0.00,0.00,8880.95,45.20,0.00,False
20170221,10:00,8897.15,8873.00,True,True,True,True,8920.80,23.65,8860.95,-36.20,8860.95,12.05,8920.80,-47.80,8903.90,6.75,-30.90,False
20170222,10:00,8939.85,8917.10,True,True,True,True,8960.75,20.90,8905.25,-34.60,8905.25,11.85,8960.75,-43.65,8929.05,-10.80,-11.95,False
20170223,10:00,8957.15,8935.40,True,True,True,True,8982.15,25.00,8927.55,-29.60,8927.55,7.85,8982.15,-46.75,8944.05,-13.10,-8.65,False
20170227,10:00,8951.80,8913.65,False,True,False,True,0.00,0.00,0.00,0.00,8888.65,25.00,8949.65,-36.00,8895.40,0.00,18.25,False
20170228,10:00,8913.70,8891.80,True,True,True,True,8914.75,1.05,8867.60,-46.10,8867.60,24.20,8914.75,-22.95,8880.80,-32.90,11.00,False
20170301,10:00,8950.25,8898.60,True,False,True,False,8960.80,10.55,8927.00,-23.25,0.00,0.00,0.00,0.00,8938.10,-12.15,0.00,False
20170302,10:00,8991.75,8969.80,True,True,True,True,8992.50,0.75,8879.80,-111.95,8879.80,90.00,8992.50,-22.70,8896.25,-95.50,73.55,False
20170303,10:00,8898.50,8865.50,True,True,True,True,8907.10,8.60,8860.10,-38.40,8860.10,5.40,8907.10,-41.60,8903.10,4.60,-37.60,False
20170306,10:00,8960.25,8914.00,True,False,True,False,8967.80,7.55,8930.85,-29.40,0.00,0.00,0.00,0.00,8963.30,3.05,0.00,False
20170307,10:00,8977.85,8951.05,False,True,False,True,0.00,0.00,0.00,0.00,8932.80,18.25,8958.85,-7.80,8945.15,0.00,5.90,False
20170308,10:00,8957.05,8940.85,False,True,False,True,0.00,0.00,0.00,0.00,8891.95,48.90,8946.45,-5.60,8931.20,0.00,9.65,False
20170309,10:00,8922.10,8899.50,True,False,True,False,8945.80,23.70,8905.30,-16.80,0.00,0.00,0.00,0.00,8927.20,5.10,0.00,False
20170310,10:00,8975.70,8941.00,False,True,False,True,0.00,0.00,0.00,0.00,8903.95,37.05,8955.70,-14.70,8933.45,0.00,7.55,False
20170314,10:00,9122.75,9060.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9085.00,0.00,0.00,True
20170315,10:00,9099.65,9076.25,True,True,True,False,9106.55,6.90,9075.50,-24.15,9075.50,0.75,9106.55,-30.30,9079.10,-20.55,-2.85,False
20170316,10:00,9152.90,9128.55,True,False,True,False,9158.00,5.10,9129.40,-23.50,0.00,0.00,0.00,0.00,9157.15,4.25,0.00,False
