Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20190101,10:00,10885.30,10821.40,True,True,True,True,10923.60,38.30,10807.10,-78.20,10807.10,14.30,10923.60,-102.20,10914.90,29.60,-93.50,False
20190102,10:00,10882.85,10839.30,True,True,True,True,10895.35,12.50,10735.05,-147.80,10735.05,104.25,10895.35,-56.05,10784.40,-98.45,54.90,False
20190103,10:00,10810.85,10750.00,True,True,True,True,10814.05,3.20,10661.25,-149.60,10661.25,88.75,10814.05,-64.05,10672.90,-137.95,77.10,False
20190104,10:00,10729.40,10649.05,True,True,True,True,10741.05,11.65,10628.65,-100.75,10628.65,20.40,10741.05,-92.00,10732.05,2.65,-83.00,False
20190107,10:00,10822.45,10782.05,True,True,True,True,10835.95,13.50,10750.15,-72.30,10750.15,31.90,10835.95,-53.90,10777.90,-44.55,4.15,False
20190108,10:00,10786.45,10733.25,True,False,True,False,10818.45,32.00,10747.55,-38.90,0.00,0.00,0.00,0.00,10794.50,8.05,0.00,False
20190109,10:00,10870.40,10848.60,False,True,False,True,0.00,0.00,0.00,0.00,10749.40,99.20,10865.80,-17.20,10852.55,0.00,-3.95,False
20190110,10:00,10857.00,10825.35,True,True,True,True,10859.20,2.20,10801.80,-55.20,10801.80,23.55,10859.20,-33.85,10818.70,-38.30,6.65,False
20190111,10:00,10850.15,10820.60,False,True,False,True,0.00,0.00,0.00,0.00,10739.40,81.20,10835.35,-14.75,10788.20,0.00,32.40,False
20190114,10:00,10808.00,10722.90,False,True,False,True,0.00,0.00,0.00,0.00,10692.35,30.55,10743.85,-20.95,10741.40,0.00,-18.50,False
20190115,10:00,10837.50,10778.95,True,False,True,False,10896.95,59.45,10815.15,-22.35,0.00,0.00,0.00,0.00,10890.60,53.10,0.00,False
20190116,10:00,10928.15,10893.75,False,True,False,True,0.00,0.00,0.00,0.00,10876.90,16.85,10924.70,-30.95,10889.70,0.00,4.05,False
20190117,10:00,10929.25,10899.55,True,True,True,True,10930.65,1.40,10844.65,-84.60,10844.65,54.90,10930.65,-31.10,10896.40,-32.85,3.15,False
20190118,10:00,10928.20,10873.15,False,True,False,True,0.00,0.00,0.00,0.00,10852.20,20.95,10915.15,-42.00,10911.20,0.00,-38.05,False
20190121,10:00,10979.00,10885.75,True,False,True,False,10987.45,8.45,10947.45,-31.55,0.00,0.00,0.00,0.00,10950.15,-28.85,0.00,False
20190122,10:00,10944.55,10908.50,False,True,False,True,0.00,0.00,0.00,0.00,10864.15,44.35,10931.05,-22.55,10922.75,0.00,-14.25,False
20190123,10:00,10942.55,10914.60,True,True,True,True,10944.80,2.25,10811.95,-130.60,10811.95,102.65,10944.80,-30.20,10825.35,-117.20,89.25,False
20190124,10:00,10848.85,10798.65,True,False,True,False,10866.60,17.75,10801.85,-47.00,0.00,0.00,0.00,0.00,10860.40,11.55,0.00,False
20190125,10:00,10931.70,10858.20,False,True,False,True,0.00,0.00,0.00,0.00,10756.45,101.75,10929.75,-71.55,10787.20,0.00,71.00,False
20190128,10:00,10804.45,10698.10,False,True,False,True,0.00,0.00,0.00,0.00,10630.95,67.15,10725.25,-27.15,10676.00,0.00,22.10,False
20190129,10:00,10675.50,10616.85,True,True,True,True,10690.35,14.85,10583.65,-91.85,10583.65,33.20,10690.35,-73.50,10684.50,9.00,-67.65,False
20190130,10:00,10710.20,10667.50,False,True,False,True,0.00,0.00,0.00,0.00,10612.85,54.65,10690.75,-23.25,10646.60,0.00,20.90,False
20190131,10:00,10707.85,10678.55,True,False,True,False,10838.05,130.20,10687.80,-20.05,0.00,0.00,0.00,0.00,10819.00,111.15,0.00,False
20190201,10:00,10883.35,10835.85,True,True,True,True,10983.45,100.10,10813.45,-69.90,10813.45,22.40,10983.45,-147.60,10898.15,14.80,-62.30,False
20190204,10:00,10878.75,10831.40,True,True,True,True,10927.90,49.15,10814.15,-64.60,10814.15,17.25,10927.90,-96.50,10910.00,31.25,-78.60,False
20190205,10:00,10928.90,10886.70,True,False,True,False,10956.70,27.80,10904.30,-24.60,0.00,0.00,0.00,0.00,10932.65,3.75,0.00,False
20190206,10:00,11018.60,10962.70,True,False,True,False,11072.60,54.00,10979.15,-39.45,0.00,0.00,0.00,0.00,11070.15,51.55,0.00,False
20190207,10:00,11101.85,11055.95,True,True,True,True,11118.10,16.25,11043.60,-58.25,11043.60,12.35,11118.10,-62.15,11056.55,-45.30,-0.60,False
20190208,10:00,11041.20,11006.75,False,True,False,True,0.00,0.00,0.00,0.00,10925.45,81.30,11022.75,-16.00,10932.80,0.00,73.95,False
20190211,10:00,10924.45,10857.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10897.70,0.00,0.00,True
20190212,10:00,10910.90,10862.25,False,True,False,True,0.00,0.00,0.00,0.00,10823.80,38.45,10896.45,-34.20,10827.00,0.00,35.25,False
20190213,10:00,10891.65,10848.30,False,True,False,True,0.00,0.00,0.00,0.00,10772.10,76.20,10874.25,-25.95,10779.10,0.00,69.20,False
20190214,10:00,10792.70,10749.90,False,True,False,True,0.00,0.00,0.00,0.00,10718.75,31.15,10783.05,-33.15,10758.30,0.00,-8.40,False
20190215,10:00,10785.75,10691.95,False,True,False,True,0.00,0.00,0.00,0.00,10620.40,71.55,10743.80,-51.85,10726.55,0.00,-34.60,False
20190218,10:00,10759.90,10653.40,False,True,False,True,0.00,0.00,0.00,0.00,10628.40,25.00,10683.55,-30.15,10632.40,0.00,21.00,False
