Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20120102,10:00,4645.95,4616.40,False,True,False,True,0.00,0.00,0.00,0.00,4588.05,28.35,4643.40,-27.00,4636.90,0.00,-20.50,False
20120103,10:00,4719.25,4676.40,True,False,True,False,4773.10,53.85,4711.70,-7.55,0.00,0.00,0.00,0.00,4760.75,41.50,0.00,False
20120104,10:00,4777.05,4746.65,True,True,True,True,4782.85,5.80,4728.85,-48.20,4728.85,17.80,4782.85,-36.20,4742.35,-34.70,4.30,False
20120105,10:00,4771.60,4745.50,True,True,True,True,4779.80,8.20,4730.15,-41.45,4730.15,15.35,4779.80,-34.30,4747.00,-24.60,-1.50,False
20120106,10:00,4740.50,4710.80,True,True,True,True,4794.90,54.40,4686.85,-53.65,4686.85,23.95,4794.90,-84.10,4758.95,18.45,-48.15,False
20120107,10:00,4758.20,4754.05,True,True,True,True,4759.40,1.20,4743.05,-15.15,4743.05,11.00,4759.40,-5.35,4746.90,-11.30,7.15,False
20120109,10:00,4743.90,4695.45,True,False,True,False,4758.70,14.80,4701.70,-42.20,0.00,0.00,0.00,0.00,4746.70,2.80,0.00,False
20120110,10:00,4805.00,4768.25,True,False,True,False,4855.90,50.90,4796.25,-8.75,0.00,0.00,0.00,0.00,4849.50,44.50,0.00,False
20120111,10:00,4864.05,4841.60,True,False,True,False,4877.20,13.15,4842.25,-21.80,0.00,0.00,0.00,0.00,4859.95,-4.10,0.00,False
20120112,10:00,4860.35,4838.00,True,True,True,True,4869.00,8.65,4803.90,-56.45,4803.90,34.10,4869.00,-31.00,4837.80,-22.55,0.20,False
20120113,10:00,4868.35,4842.95,True,True,True,True,4898.85,30.50,4834.20,-34.15,4834.20,8.75,4898.85,-55.90,4871.30,2.95,-28.35,False
20120116,10:00,4852.05,4831.80,True,True,True,True,4880.75,28.70,4827.05,-25.00,4827.05,4.75,4880.75,-48.95,4877.85,25.80,-46.05,False
20120117,10:00,4945.25,4904.00,True,False,True,False,4975.55,30.30,4937.05,-8.20,0.00,0.00,0.00,0.00,4962.60,17.35,0.00,False
20120118,10:00,4980.65,4949.35,False,True,False,True,0.00,0.00,0.00,0.00,4931.05,18.30,4976.90,-27.55,4954.45,0.00,-5.10,False
20120119,10:00,5014.85,4991.40,True,False,True,False,5023.80,8.95,4993.00,-21.85,0.00,0.00,0.00,0.00,5014.75,-0.10,0.00,False
20120120,10:00,5050.70,5025.30,True,True,True,True,5064.15,13.45,5004.30,-46.40,5004.30,21.00,5064.15,-38.85,5047.10,-3.60,-21.80,False
20120123,10:00,5059.55,5021.35,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5042.90,0.00,0.00,True
20120124,10:00,5072.00,5051.85,True,True,True,True,5141.05,69.05,5049.80,-22.20,5049.80,2.05,5141.05,-89.20,5116.00,44.00,-64.15,False
20120125,10:00,5160.30,5133.75,True,True,True,True,5174.15,13.85,5130.25,-30.05,5130.25,3.50,5174.15,-40.40,5153.20,-7.10,-19.45,False
20120127,10:00,5217.00,5173.15,False,True,False,True,0.00,0.00,0.00,0.00,5162.40,10.75,5211.55,-38.40,5201.25,0.00,-28.10,False
20120130,10:00,5166.15,5147.25,False,True,False,True,0.00,0.00,0.00,0.00,5076.70,70.55,5162.95,-15.70,5084.15,0.00,63.10,False
20120131,10:00,5156.65,5120.15,True,False,True,False,5215.40,58.75,5128.80,-27.85,0.00,0.00,0.00,0.00,5203.55,46.90,0.00,False
20120201,10:00,5198.35,5167.80,True,True,True,True,5244.60,46.25,5159.00,-39.35,5159.00,8.80,5244.60,-76.80,5243.65,45.30,-75.85,False
20120202,10:00,5287.60,5267.60,True,True,True,True,5289.95,2.35,5225.75,-61.85,5225.75,41.85,5289.95,-22.35,5267.05,-20.55,0.55,False
20120203,10:00,5279.45,5258.70,True,True,True,True,5334.85,55.40,5255.55,-23.90,5255.55,3.15,5334.85,-76.15,5317.15,37.70,-58.45,False
20120206,10:00,5390.05,5361.15,False,True,False,True,0.00,0.00,0.00,0.00,5327.25,33.90,5389.35,-28.20,5365.40,0.00,-4.25,False
20120207,10:00,5413.35,5356.35,False,True,False,True,0.00,0.00,0.00,0.00,5322.95,33.40,5398.15,-41.80,5337.00,0.00,19.35,False
20120208,10:00,5354.90,5335.75,True,True,True,True,5396.90,42.00,5325.20,-29.70,5325.20,10.55,5396.90,-61.15,5370.85,15.95,-35.10,False
