Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20200101,10:00,32348.00,32169.20,False,True,False,True,0.00,0.00,0.00,0.00,32057.20,112.00,32207.55,-38.35,32118.40,0.00,50.80,False
20200102,10:00,32255.70,32121.40,True,False,True,False,32465.45,209.75,32150.40,-105.30,0.00,0.00,0.00,0.00,32434.70,179.00,0.00,False
20200103,10:00,32329.80,32155.10,False,True,False,True,0.00,0.00,0.00,0.00,31960.40,194.70,32257.65,-102.55,32105.85,0.00,49.25,False
20200106,10:00,31914.45,31487.10,False,True,False,True,0.00,0.00,0.00,0.00,31170.55,316.55,31625.65,-138.55,31243.00,0.00,244.10,False
20200107,10:00,31851.45,31566.05,False,True,False,True,0.00,0.00,0.00,0.00,31200.90,365.15,31744.10,-178.05,31421.70,0.00,144.35,False
20200108,10:00,31354.85,30899.55,True,False,True,False,31451.85,97.00,31050.50,-304.35,0.00,0.00,0.00,0.00,31359.45,4.60,0.00,False
20200109,10:00,31885.60,31667.15,True,False,True,False,32172.70,287.10,31786.85,-98.75,0.00,0.00,0.00,0.00,32067.80,182.20,0.00,False
20200110,10:00,32255.00,32050.65,True,True,True,True,32347.20,92.20,31953.40,-301.60,31953.40,97.25,32347.20,-296.55,32095.80,-159.20,-45.15,False
20200113,10:00,32322.65,32074.05,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32194.25,0.00,0.00,True
20200114,10:00,32172.70,32026.85,False,True,False,True,0.00,0.00,0.00,0.00,31989.20,37.65,32162.55,-135.70,32056.40,0.00,-29.55,False
20200115,10:00,32000.90,31749.00,False,True,False,True,0.00,0.00,0.00,0.00,31670.35,78.65,31853.70,-104.70,31841.45,0.00,-92.45,False
20200116,10:00,31988.90,31808.30,False,True,False,True,0.00,0.00,0.00,0.00,31692.40,115.90,31952.80,-144.50,31842.30,0.00,-34.00,False
20200117,10:00,31692.10,31445.50,True,False,True,False,31773.55,81.45,31555.15,-136.95,0.00,0.00,0.00,0.00,31559.40,-132.70,0.00,False
20200120,10:00,31819.20,31429.70,False,True,False,True,0.00,0.00,0.00,0.00,31050.95,378.75,31496.00,-66.30,31096.65,0.00,333.05,False
20200121,10:00,31171.25,30858.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30943.65,0.00,0.00,True
20200122,10:00,31149.05,30919.80,False,True,False,True,0.00,0.00,0.00,0.00,30614.00,305.80,30954.00,-34.20,30709.60,0.00,210.20,False
20200123,10:00,30954.10,30621.35,True,False,True,False,31087.25,133.15,30715.65,-238.45,0.00,0.00,0.00,0.00,30997.45,43.35,0.00,False
20200124,10:00,31135.65,30879.05,True,False,True,False,31375.45,239.80,31095.10,-40.55,0.00,0.00,0.00,0.00,31249.70,114.05,0.00,False
