Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20150101,10:00,18716.85,18638.85,True,False,True,False,18781.55,64.70,18685.25,-31.60,0.00,0.00,0.00,0.00,18753.45,36.60,0.00,False
20150102,10:00,18997.35,18774.10,True,False,True,False,19118.85,121.50,18992.55,-4.80,0.00,0.00,0.00,0.00,19088.95,91.60,0.00,False
20150105,10:00,19166.00,19007.65,False,True,False,True,0.00,0.00,0.00,0.00,18987.70,19.95,19162.10,-154.45,19018.20,0.00,-10.55,False
20150106,10:00,18871.30,18629.95,False,True,False,True,0.00,0.00,0.00,0.00,18388.30,241.65,18714.05,-84.10,18419.05,0.00,210.90,False
20150107,10:00,18482.05,18294.05,False,True,False,True,0.00,0.00,0.00,0.00,18211.50,82.55,18475.45,-181.40,18356.40,0.00,-62.35,False
20150108,10:00,18615.30,18486.20,True,False,True,False,18752.30,137.00,18512.00,-103.30,0.00,0.00,0.00,0.00,18696.05,80.75,0.00,False
20150109,10:00,18864.00,18758.50,False,True,False,True,0.00,0.00,0.00,0.00,18479.65,278.85,18813.60,-55.10,18606.45,0.00,152.05,False
20150112,10:00,18737.10,18530.10,True,False,True,False,18822.05,84.95,18629.30,-107.80,0.00,0.00,0.00,0.00,18813.15,76.05,0.00,False
20150113,10:00,18909.05,18815.80,True,True,True,True,18920.65,11.60,18642.80,-266.25,18642.80,173.00,18920.65,-104.85,18713.75,-195.30,102.05,False
20150114,10:00,18769.65,18621.75,False,True,False,True,0.00,0.00,0.00,0.00,18517.90,103.85,18729.90,-108.15,18627.15,0.00,-5.40,False
20150115,10:00,19410.40,19104.55,False,True,False,True,0.00,0.00,0.00,0.00,19061.35,43.20,19318.80,-214.25,19149.50,0.00,-44.95,False
20150116,10:00,19271.50,19108.35,True,False,True,False,19275.80,4.30,19182.95,-88.55,0.00,0.00,0.00,0.00,19210.70,-60.80,0.00,False
20150119,10:00,19405.20,19299.10,True,False,True,False,19434.20,29.00,19332.70,-72.50,0.00,0.00,0.00,0.00,19401.05,-4.15,0.00,False
20150120,10:00,19544.10,19460.90,True,False,True,False,19808.25,264.15,19520.40,-23.70,0.00,0.00,0.00,0.00,19774.75,230.65,0.00,False
20150121,10:00,19964.95,19803.15,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19835.05,0.00,0.00,True
20150122,10:00,19893.60,19788.70,True,False,True,False,19964.25,70.65,19811.60,-82.00,0.00,0.00,0.00,0.00,19944.15,50.55,0.00,False
20150123,10:00,20167.65,20111.50,False,True,False,True,0.00,0.00,0.00,0.00,19967.35,144.15,20145.80,-34.30,20036.60,0.00,74.90,False
20150127,10:00,20195.50,20098.25,True,False,True,False,20609.25,413.75,20174.70,-20.80,0.00,0.00,0.00,0.00,20544.95,349.45,0.00,False
20150128,10:00,20586.20,20477.25,True,True,True,True,20907.55,321.35,20435.00,-151.20,20435.00,42.25,20907.55,-430.30,20458.25,-127.95,19.00,False
20150129,10:00,20449.35,20338.95,True,False,True,False,20579.00,129.65,20360.85,-88.50,0.00,0.00,0.00,0.00,20512.25,62.90,0.00,False
