Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,10:00,11432.55,11361.00,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11402.45,0.00,0.00,True
20140102,10:00,11553.35,11381.10,True,True,True,True,11578.90,25.55,11150.20,-403.15,11150.20,230.90,11578.90,-197.80,11179.85,-373.50,201.25,False
20140103,10:00,11170.10,11092.20,True,True,True,True,11207.70,37.60,11052.60,-117.50,11052.60,39.60,11207.70,-115.50,11202.10,32.00,-109.90,False
20140106,10:00,11167.30,11041.95,False,True,False,True,0.00,0.00,0.00,0.00,10996.95,45.00,11091.05,-49.10,11053.55,0.00,-11.60,False
20140107,10:00,11154.10,10976.15,False,True,False,True,0.00,0.00,0.00,0.00,10892.15,84.00,11089.95,-113.80,11029.95,0.00,-53.80,False
20140108,10:00,11096.75,10988.80,True,False,True,False,11122.75,26.00,11014.30,-82.45,0.00,0.00,0.00,0.00,11057.70,-39.05,0.00,False
20140109,10:00,11090.25,10946.30,False,True,False,True,0.00,0.00,0.00,0.00,10925.15,21.15,11034.25,-87.95,10971.10,0.00,-24.80,False
20140110,10:00,10967.40,10839.80,True,True,True,True,11056.90,89.50,10788.20,-179.20,10788.20,51.60,11056.90,-217.10,10802.45,-164.95,37.35,False
20140113,10:00,10958.85,10843.95,True,False,True,False,11063.00,104.15,10897.70,-61.15,0.00,0.00,0.00,0.00,11056.25,97.40,0.00,False
20140114,10:00,11060.95,10997.55,True,True,True,True,11065.65,4.70,10922.60,-138.35,10922.60,74.95,11065.65,-68.10,10956.70,-104.25,40.85,False
20140115,10:00,11066.25,10986.10,True,False,True,False,11164.10,97.85,11016.05,-50.20,0.00,0.00,0.00,0.00,11128.85,62.60,0.00,False
20140116,10:00,11192.80,11130.70,False,True,False,True,0.00,0.00,0.00,0.00,11070.00,60.70,11157.75,-27.05,11085.05,0.00,45.65,False
20140117,10:00,11081.95,11033.15,False,True,False,True,0.00,0.00,0.00,0.00,10893.75,139.40,11058.55,-25.40,10926.75,0.00,106.40,False
20140120,10:00,10959.85,10876.25,True,False,True,False,11022.45,62.60,10932.20,-27.65,0.00,0.00,0.00,0.00,11012.50,52.65,0.00,False
20140121,10:00,11146.10,11036.40,True,False,True,False,11189.20,43.10,11093.15,-52.95,0.00,0.00,0.00,0.00,11184.80,38.70,0.00,False
20140122,10:00,11165.70,11094.80,True,False,True,False,11248.35,82.65,11147.75,-17.95,0.00,0.00,0.00,0.00,11183.75,18.05,0.00,False
20140123,10:00,11210.65,11122.35,True,False,True,False,11221.10,10.45,11149.85,-60.80,0.00,0.00,0.00,0.00,11197.90,-12.75,0.00,False
20140124,10:00,11132.70,11050.90,False,True,False,True,0.00,0.00,0.00,0.00,10972.10,78.80,11115.15,-64.25,10987.05,0.00,63.85,False
20140127,10:00,10770.10,10663.35,False,True,False,True,0.00,0.00,0.00,0.00,10520.90,142.45,10693.10,-29.75,10550.60,0.00,112.75,False
20140128,10:00,10639.30,10546.50,True,True,True,True,10708.00,68.70,10333.40,-305.90,10333.40,213.10,10708.00,-161.50,10517.75,-121.55,28.75,False
20140129,10:00,10644.20,10546.00,False,True,False,True,0.00,0.00,0.00,0.00,10406.95,139.05,10584.60,-38.60,10449.50,0.00,96.50,False
20140130,10:00,10314.25,10221.55,False,True,False,True,0.00,0.00,0.00,0.00,10101.20,120.35,10257.05,-35.50,10160.85,0.00,60.70,False
20140131,10:00,10245.65,10130.30,True,False,True,False,10266.45,20.80,10145.70,-99.95,0.00,0.00,0.00,0.00,10247.05,1.40,0.00,False
20140203,10:00,10222.65,10154.45,False,True,False,True,0.00,0.00,0.00,0.00,10089.25,65.20,10209.15,-54.70,10103.30,0.00,51.15,False
20140204,10:00,10032.60,9944.00,True,False,True,False,10222.10,189.50,10001.50,-31.10,0.00,0.00,0.00,0.00,10197.50,164.90,0.00,False
20140205,10:00,10226.75,10140.00,True,True,True,True,10254.05,27.30,10112.50,-114.25,10112.50,27.50,10254.05,-114.05,10239.95,13.20,-99.95,False
20140206,10:00,10321.50,10246.85,False,True,False,True,0.00,0.00,0.00,0.00,10107.80,139.05,10308.25,-61.40,10205.85,0.00,41.00,False
20140207,10:00,10321.10,10248.70,False,True,False,True,0.00,0.00,0.00,0.00,10180.85,67.85,10307.90,-59.20,10278.55,0.00,-29.85,False
20140210,10:00,10310.30,10238.10,False,True,False,True,0.00,0.00,0.00,0.00,10190.90,47.20,10272.70,-34.60,10196.30,0.00,41.80,False
20140211,10:00,10261.05,10200.60,True,False,True,False,10296.80,35.75,10225.50,-35.55,0.00,0.00,0.00,0.00,10242.05,-19.00,0.00,False
20140212,10:00,10359.65,10310.65,True,False,True,False,10395.15,35.50,10330.60,-29.05,0.00,0.00,0.00,0.00,10339.10,-20.55,0.00,False
20140213,10:00,10386.65,10291.85,False,True,False,True,0.00,0.00,0.00,0.00,10116.75,175.10,10302.40,-10.55,10119.55,0.00,172.30,False
20140214,10:00,10184.15,10064.75,True,False,True,False,10229.45,45.30,10065.95,-118.20,0.00,0.00,0.00,0.00,10202.30,18.15,0.00,False
20140217,10:00,10267.40,10221.70,True,True,True,False,10356.10,88.70,10205.80,-61.60,10205.80,15.90,10356.10,-134.40,10349.05,81.65,-127.35,False
20140218,10:00,10467.80,10296.25,True,False,True,False,10618.85,151.05,10452.10,-15.70,0.00,0.00,0.00,0.00,10550.80,83.00,0.00,False
20140219,10:00,10602.05,10536.90,True,True,True,False,10630.15,28.10,10520.30,-81.75,10520.30,16.60,10630.15,-93.25,10615.65,13.60,-78.75,False
20140220,10:00,10525.70,10447.80,False,True,False,True,0.00,0.00,0.00,0.00,10419.10,28.70,10492.50,-44.70,10434.45,0.00,13.35,False
20140221,10:00,10571.55,10446.15,True,False,True,False,10584.75,13.20,10507.75,-63.80,0.00,0.00,0.00,0.00,10537.05,-34.50,0.00,False
20140224,10:00,10532.60,10471.45,True,False,True,False,10711.65,179.05,10509.90,-22.70,0.00,0.00,0.00,0.00,10688.65,156.05,0.00,False
20140225,10:00,10768.95,10728.85,False,True,False,True,0.00,0.00,0.00,0.00,10611.75,117.10,10749.15,-20.30,10654.40,0.00,74.45,False
20140226,10:00,10723.95,10664.65,True,False,True,False,10758.65,34.70,10688.65,-35.30,0.00,0.00,0.00,0.00,10731.75,7.80,0.00,False
20140228,10:00,10780.65,10688.95,True,False,True,False,10783.55,2.90,10692.70,-87.95,0.00,0.00,0.00,0.00,10762.75,-17.90,0.00,False
20140303,10:00,10740.80,10675.80,True,True,True,True,10836.20,95.40,10613.00,-127.80,10613.00,62.80,10836.20,-160.40,10645.65,-95.15,30.15,False
20140304,10:00,10729.00,10670.95,True,False,True,False,10936.75,207.75,10690.30,-38.70,0.00,0.00,0.00,0.00,10923.85,194.85,0.00,False
