Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20190101,14:15,10885.30,09:15,10807.10,13:45,True,14:45,False,N/A,True,False,10923.60,15:25,38.30,0.35,10818.60,14:16,-66.70,-0.61,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10914.90,29.60,0.00,False
20190102,14:15,10895.35,10:23,10735.05,14:05,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10784.40,0.00,0.00,True
20190103,14:15,10814.05,10:22,10674.15,14:13,False,N/A,True,14:25,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10661.25,15:17,12.90,0.12,10690.95,15:00,-16.80,-0.16,10672.90,0.00,1.25,False
20190104,14:15,10741.05,12:55,10628.65,10:49,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10732.05,0.00,0.00,True
20190107,14:15,10835.95,10:18,10782.05,09:51,False,N/A,True,14:47,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10750.15,14:59,31.90,0.3,10806.35,14:16,-24.30,-0.23,10777.90,0.00,4.15,False
20190108,14:15,10816.90,14:12,10733.25,09:22,True,14:32,False,N/A,True,False,10818.45,14:33,1.55,0.01,10791.55,15:29,-25.35,-0.23,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10794.50,-22.40,0.00,False
20190109,14:15,10870.40,09:43,10749.40,14:02,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10852.55,0.00,0.00,True
20190110,14:15,10859.20,10:42,10810.55,13:37,False,N/A,True,14:23,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10801.80,14:23,8.75,0.08,10836.20,15:02,-25.65,-0.24,10818.70,0.00,-8.15,False
20190111,14:15,10850.15,09:21,10739.40,14:08,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10788.20,0.00,0.00,True
20190114,14:15,10808.00,09:15,10692.35,12:00,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10741.40,0.00,0.00,True
20190115,14:15,10861.50,11:40,10778.95,09:21,True,14:28,False,N/A,True,False,10896.95,15:26,35.45,0.33,10850.95,14:16,-10.55,-0.1,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10890.60,29.10,0.00,False
20190116,14:15,10928.15,09:31,10876.90,14:08,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10889.70,0.00,0.00,True
20190117,14:15,10929.25,09:17,10844.65,13:50,True,14:58,False,N/A,True,False,10930.65,14:59,1.40,0.01,10873.50,14:16,-55.75,-0.51,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10896.40,-32.85,0.00,False
20190118,14:15,10928.20,09:15,10852.20,10:22,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10911.20,0.00,0.00,True
20190121,14:15,10987.45,10:34,10885.75,09:20,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,10950.15,0.00,0.00,True
