Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,10:30,11432.55,11361.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11402.45,0.00,0.00,True
20140102,10:30,11569.25,11381.10,True,True,True,True,11578.90,9.65,0.08,11150.20,-419.05,-3.62,11150.20,230.90,2.03,11578.90,-197.80,-1.74,11179.85,-389.40,201.25,False
20140103,10:30,11170.10,11092.20,True,True,True,True,11207.70,37.60,0.34,11052.60,-117.50,-1.05,11052.60,39.60,0.36,11207.70,-115.50,-1.04,11202.10,32.00,-109.90,False
20140106,10:30,11167.30,11041.95,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10996.95,45.00,0.41,11087.65,-45.70,-0.41,11053.55,0.00,-11.60,False
20140107,10:30,11154.10,10895.55,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10892.15,3.40,0.03,11089.95,-194.40,-1.78,11029.95,0.00,-134.40,False
20140108,10:30,11096.75,10988.80,True,False,True,False,11122.75,26.00,0.23,11033.55,-63.20,-0.57,0.00,0.00,0.0,0.00,0.00,0.0,11057.70,-39.05,0.00,False
20140109,10:30,11090.25,10925.35,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10925.15,0.20,0.0,11034.25,-108.90,-1.0,10971.10,0.00,-45.75,False
20140110,10:30,10967.40,10839.80,True,True,True,True,11056.90,89.50,0.82,10788.20,-179.20,-1.63,10788.20,51.60,0.48,11056.90,-217.10,-2.0,10802.45,-164.95,37.35,False
20140113,10:30,10958.85,10843.95,True,False,True,False,11063.00,104.15,0.95,10897.70,-61.15,-0.56,0.00,0.00,0.0,0.00,0.00,0.0,11056.25,97.40,0.00,False
20140114,10:30,11065.65,10997.55,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10922.60,74.95,0.68,11058.70,-61.15,-0.56,10956.70,0.00,40.85,False
