Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20110103,10:30,11909.20,11844.55,True,True,True,True,11912.15,2.95,0.02,11837.05,-72.15,-0.61,11837.05,7.50,0.06,11912.15,-67.60,-0.57,11842.85,-66.35,1.70,False
20110104,10:30,11872.80,11669.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11545.55,123.55,1.06,11683.10,-14.00,-0.12,11561.55,0.00,107.55,False
20110105,10:30,11533.55,11354.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11265.55,89.15,0.79,11396.25,-41.55,-0.37,11301.00,0.00,53.70,False
20110106,10:30,11377.10,11218.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11170.65,47.85,0.43,11277.60,-59.10,-0.53,11176.70,0.00,41.80,False
20110107,10:30,11175.35,11046.35,True,True,True,True,11258.50,83.15,0.74,11007.90,-167.45,-1.5,11007.90,38.45,0.35,11258.50,-212.15,-1.92,11022.30,-153.05,24.05,False
20110110,10:30,11072.70,10899.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10671.60,228.10,2.09,11066.30,-166.60,-1.53,10676.70,0.00,223.00,False
20110111,10:30,10837.35,10620.80,True,False,True,False,10951.20,113.85,1.05,10700.30,-137.05,-1.26,0.00,0.00,0.0,0.00,0.00,0.0,10915.85,78.50,0.00,False
20110112,10:30,10990.15,10907.10,True,True,True,True,11161.15,171.00,1.56,10728.45,-261.70,-2.38,10728.45,178.65,1.64,11161.15,-254.05,-2.33,11117.00,126.85,-209.90,False
20110113,10:30,11127.95,10997.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10676.50,320.80,2.92,11041.35,-44.05,-0.4,10727.50,0.00,269.80,False
20110114,10:30,10725.10,10584.35,True,True,True,True,10907.30,182.20,1.7,10387.90,-337.20,-3.14,10387.90,196.45,1.86,10907.30,-322.95,-3.05,10431.70,-293.40,152.65,False
20110117,10:30,10547.95,10373.80,True,False,True,False,10571.80,23.85,0.23,10411.50,-136.45,-1.29,0.00,0.00,0.0,0.00,0.00,0.0,10474.90,-73.05,0.00,False
20110118,10:30,10677.95,10544.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10520.30,24.10,0.23,10634.60,-90.20,-0.86,10634.20,0.00,-89.80,False
20110119,10:30,10677.95,10610.35,True,True,True,True,10715.05,37.10,0.35,10562.25,-115.70,-1.08,10562.25,48.10,0.45,10715.05,-104.70,-0.99,10630.45,-47.50,-20.10,False
20110120,10:30,10554.85,10493.25,True,False,True,False,10878.80,323.95,3.07,10499.35,-55.50,-0.53,0.00,0.00,0.0,0.00,0.00,0.0,10805.95,251.10,0.00,False
20110121,10:30,10835.55,10740.00,True,False,True,False,10923.70,88.15,0.81,10755.25,-80.30,-0.74,0.00,0.00,0.0,0.00,0.00,0.0,10882.10,46.55,0.00,False
20110124,10:30,11046.10,10913.45,True,False,True,False,11177.85,131.75,1.19,11035.80,-10.30,-0.09,0.00,0.00,0.0,0.00,0.00,0.0,11144.25,98.15,0.00,False
20110125,10:30,11197.65,11093.15,True,True,True,True,11256.95,59.30,0.53,10849.40,-348.25,-3.11,10849.40,243.75,2.2,11256.95,-163.80,-1.48,10881.60,-316.05,211.55,False
20110127,10:30,10970.85,10875.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10639.85,235.80,2.17,10930.50,-54.85,-0.5,10674.10,0.00,201.55,False
20110128,10:30,10736.40,10613.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10481.10,132.75,1.25,10641.25,-27.40,-0.26,10598.50,0.00,15.35,False
20110131,10:30,10519.45,10400.25,True,False,True,False,10696.30,176.85,1.68,10410.80,-108.65,-1.03,0.00,0.00,0.0,0.00,0.00,0.0,10632.15,112.70,0.00,False
20110201,10:30,10675.20,10533.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10457.80,75.25,0.71,10608.20,-75.15,-0.71,10460.80,0.00,72.25,False
20110202,10:30,10614.95,10484.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10418.20,66.10,0.63,10598.25,-113.95,-1.09,10448.35,0.00,35.95,False
20110203,10:30,10582.05,10429.50,True,False,True,False,10704.30,122.25,1.16,10563.50,-18.55,-0.18,0.00,0.00,0.0,0.00,0.00,0.0,10667.60,85.55,0.00,False
20110204,10:30,10763.35,10615.80,True,True,True,True,10772.45,9.10,0.08,10385.90,-377.45,-3.51,10385.90,229.90,2.17,10772.45,-156.65,-1.48,10424.80,-338.55,191.00,False
20110207,10:30,10476.80,10365.10,True,True,True,True,10509.80,33.00,0.31,10354.60,-122.20,-1.17,10354.60,10.50,0.1,10509.80,-144.70,-1.4,10396.70,-80.10,-31.60,False
20110208,10:30,10429.40,10350.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10119.45,230.95,2.23,10350.40,0.00,0.0,10143.90,0.00,206.50,False
20110209,10:30,10217.85,10038.15,True,False,True,False,10294.80,76.95,0.75,10064.50,-153.35,-1.5,0.00,0.00,0.0,0.00,0.00,0.0,10146.55,-71.30,0.00,False
20110210,10:30,10180.65,10039.25,True,True,True,True,10227.75,47.10,0.46,10017.85,-162.80,-1.6,10017.85,21.40,0.21,10227.75,-188.50,-1.88,10069.00,-111.65,-29.75,False
20110211,10:30,10156.20,10086.15,True,True,True,True,10473.45,317.25,3.12,10078.90,-77.30,-0.76,10078.90,7.25,0.07,10473.45,-387.30,-3.84,10439.10,282.90,-352.95,False
20110214,10:30,10678.65,10557.70,True,False,True,False,10815.70,137.05,1.28,10666.45,-12.20,-0.11,0.00,0.00,0.0,0.00,0.00,0.0,10801.80,123.15,0.00,False
20110215,10:30,10861.75,10732.95,True,True,True,True,11035.15,173.40,1.6,10722.70,-139.05,-1.28,10722.70,10.25,0.1,11035.15,-302.20,-2.82,10956.80,95.05,-223.85,False
20110216,10:30,10997.65,10908.65,True,False,True,False,11024.25,26.60,0.24,10933.00,-64.65,-0.59,0.00,0.00,0.0,0.00,0.00,0.0,10977.95,-19.70,0.00,False
20110217,10:30,10984.05,10918.10,True,False,True,False,11190.20,206.15,1.88,10933.40,-50.65,-0.46,0.00,0.00,0.0,0.00,0.00,0.0,11117.95,133.90,0.00,False
20110218,10:30,11300.45,11166.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10915.35,251.30,2.25,11226.50,-59.85,-0.54,10965.85,0.00,200.80,False
20110221,10:30,10988.80,10831.85,True,True,True,True,11070.35,81.55,0.74,10806.30,-182.50,-1.66,10806.30,25.55,0.24,11070.35,-238.50,-2.2,11037.95,49.15,-206.10,False
20110222,10:30,10950.95,10842.35,True,True,True,True,10951.75,0.80,0.01,10777.65,-173.30,-1.58,10777.65,64.70,0.6,10951.75,-109.40,-1.01,10835.15,-115.80,7.20,False
20110223,10:30,10857.85,10764.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10628.65,135.45,1.26,10850.55,-86.45,-0.8,10650.85,0.00,113.25,False
20110224,10:30,10643.25,10495.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10169.00,326.50,3.11,10534.25,-38.75,-0.37,10257.50,0.00,238.00,False
20110225,10:30,10447.50,10263.15,True,False,True,False,10510.50,63.00,0.6,10278.15,-169.35,-1.62,0.00,0.00,0.0,0.00,0.00,0.0,10472.85,25.35,0.00,False
