Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20200101,11:45,32348.00,09:32,32075.35,11:44,False,N/A,True,12:00,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,32057.20,12:32,18.15,0.06,32168.25,13:56,-92.90,-0.29,32118.40,0.00,-43.05,False
20200102,11:45,32255.70,09:34,32121.40,09:15,True,11:55,False,N/A,True,False,32465.45,15:17,209.75,0.65,32232.20,12:47,-23.50,-0.07,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,32434.70,179.00,0.00,False
20200103,11:45,32329.80,09:15,32102.25,11:12,False,N/A,True,11:46,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,31960.40,14:59,141.85,0.44,32126.60,11:46,-24.35,-0.08,32105.85,0.00,-3.60,False
20200106,11:45,31914.45,09:15,31379.00,11:44,False,N/A,True,11:46,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,31170.55,14:40,208.45,0.66,31428.05,12:26,-49.05,-0.16,31243.00,0.00,136.00,False
20200107,11:45,31851.45,09:46,31399.40,11:17,False,N/A,True,12:33,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,31200.90,13:31,198.50,0.63,31514.85,12:14,-115.45,-0.37,31421.70,0.00,-22.30,False
20200108,11:45,31354.85,09:46,30899.55,09:19,True,14:13,False,N/A,True,False,31451.85,14:57,97.00,0.31,31050.50,11:49,-304.35,-0.97,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,31359.45,4.60,0.00,False
20200109,11:45,32017.60,11:44,31667.15,09:15,True,11:48,False,N/A,True,False,32172.70,13:29,155.10,0.48,31979.20,11:50,-38.40,-0.12,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,32067.80,50.20,0.00,False
20200110,11:45,32325.65,11:15,32050.65,09:44,True,11:49,True,14:06,True,True,32347.20,11:54,21.55,0.07,31953.40,14:29,-372.25,-1.15,31953.40,14:29,97.25,0.3,32347.20,11:54,-296.55,-0.93,32095.80,-229.85,-45.15,False
20200113,11:45,32322.65,09:24,32074.05,09:15,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,32194.25,0.00,0.00,True
20200114,11:45,32172.70,09:15,31989.20,10:50,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,32056.40,0.00,0.00,True
20200115,11:45,32000.90,09:15,31699.45,10:56,False,N/A,True,12:18,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,31670.35,13:44,29.10,0.09,31853.70,15:28,-154.25,-0.49,31841.45,0.00,-142.00,False
20200116,11:45,31988.90,09:50,31692.40,11:02,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,31842.30,0.00,0.00,True
