Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20180101,11:45,25588.00,09:24,25496.60,09:15,False,N/A,True,13:25,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25274.80,15:29,221.80,0.87,25557.70,14:30,-61.10,-0.24,25291.60,0.00,205.00,False
20180102,11:45,25425.50,09:18,25232.80,10:11,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25332.70,0.00,0.00,True
20180103,11:45,25454.90,09:21,25382.30,09:40,False,N/A,True,12:41,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25300.90,15:12,81.40,0.32,25418.70,12:03,-36.40,-0.14,25311.40,0.00,70.90,False
20180104,11:45,25423.90,11:37,25310.30,10:32,True,12:12,False,N/A,True,False,25488.70,15:18,64.80,0.25,25391.10,11:51,-32.80,-0.13,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25475.70,51.80,0.00,False
20180105,11:45,25575.30,10:11,25499.60,09:15,True,13:21,False,N/A,True,False,25636.90,15:28,61.60,0.24,25508.40,12:02,-66.90,-0.26,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25631.20,55.90,0.00,False
20180108,11:45,25771.50,09:51,25686.30,09:38,False,N/A,True,13:35,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25643.80,15:26,42.50,0.17,25735.50,11:46,-49.20,-0.19,25669.90,0.00,16.40,False
20180109,11:45,25803.80,09:15,25617.30,09:23,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25685.10,0.00,0.00,True
20180110,11:45,25717.60,09:15,25549.90,11:40,False,N/A,True,11:48,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25527.50,11:49,22.40,0.09,25639.70,15:21,-89.80,-0.35,25609.70,0.00,-59.80,False
20180111,11:45,25632.70,10:48,25532.30,09:38,True,12:16,False,N/A,True,False,25694.70,14:28,62.00,0.24,25602.00,11:46,-30.70,-0.12,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25670.90,38.20,0.00,False
20180112,11:45,25775.20,10:04,25700.70,11:22,False,N/A,True,12:10,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25557.60,12:46,143.10,0.56,25770.90,15:15,-70.20,-0.27,25717.90,0.00,-17.20,False
20180115,11:45,26073.30,11:24,25842.90,09:15,True,12:11,False,N/A,True,False,26091.80,15:11,18.50,0.07,26004.70,13:15,-68.60,-0.26,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,26063.60,-9.70,0.00,False
20180116,11:45,26136.40,09:15,25951.20,10:57,False,N/A,True,13:30,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,25931.70,13:34,19.50,0.08,26065.30,12:50,-114.10,-0.44,25984.20,0.00,-33.00,False
20180117,11:45,26112.10,11:05,25922.30,09:36,True,13:12,False,N/A,True,False,26323.70,14:55,211.60,0.81,26035.80,12:00,-76.30,-0.29,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,26299.80,187.70,0.00,False
20180118,11:45,26887.70,09:15,26662.30,09:17,False,N/A,True,14:24,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,26423.80,14:52,238.50,0.89,26801.80,12:50,-139.50,-0.52,26534.10,0.00,128.20,False
20180119,11:45,26765.40,11:11,26433.60,09:44,True,13:53,False,N/A,True,False,26957.80,15:17,192.40,0.72,26617.20,12:30,-148.20,-0.55,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,26909.80,144.40,0.00,False
20180122,11:45,27036.20,10:10,26841.20,09:20,True,14:00,False,N/A,True,False,27074.90,15:01,38.70,0.14,26908.60,11:57,-127.60,-0.47,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,27035.30,-0.90,0.00,False
20180123,11:45,27212.70,11:06,27066.20,09:17,True,11:57,False,N/A,True,False,27422.10,15:20,209.40,0.77,27175.80,11:46,-36.90,-0.14,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,27395.60,182.90,0.00,False
20180124,11:45,27479.30,09:33,27219.40,09:57,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,27409.20,0.00,0.00,True
20180125,11:45,27435.30,09:15,27258.20,09:15,True,13:58,True,13:16,True,True,27522.80,15:11,87.50,0.32,27151.80,13:40,-283.50,-1.03,27151.80,13:40,106.40,0.39,27522.80,15:11,-264.60,-0.97,27425.70,-9.60,-167.50,False
20180129,11:45,27652.10,11:23,27407.40,09:15,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,27489.40,0.00,0.00,True
20180130,11:45,27470.30,09:15,27303.40,10:09,False,N/A,True,12:14,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,27242.10,15:06,61.30,0.22,27355.70,13:45,-52.30,-0.19,27265.10,0.00,38.30,False
20180131,11:45,27327.10,09:48,27116.90,09:15,True,14:42,False,N/A,True,False,27455.80,14:46,128.70,0.47,27139.30,14:04,-187.80,-0.69,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,27368.20,41.10,0.00,False
