Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,10:45,6327.20,6301.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6298.25,3.40,0.05,6318.80,-17.15,-0.27,6303.75,0.00,-2.10,False
20140102,10:45,6358.30,6300.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6211.85,88.80,1.41,6350.85,-50.20,-0.8,6214.80,0.00,85.85,False
20140103,10:45,6209.05,6178.85,True,True,True,True,6219.85,10.80,0.17,6171.25,-37.80,-0.61,6171.25,7.60,0.12,6219.85,-41.00,-0.66,6218.20,9.15,-39.35,False
20140106,10:45,6224.70,6176.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6170.25,5.90,0.1,6201.70,-25.55,-0.41,6191.80,0.00,-15.65,False
20140107,10:45,6221.50,6144.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,6159.45,0.00,0.00,True
20140108,10:45,6190.65,6160.35,True,False,True,False,6192.10,1.45,0.02,6164.90,-25.75,-0.42,0.00,0.00,0.0,0.00,0.00,0.0,6172.40,-18.25,0.00,False
20140109,10:45,6188.05,6154.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6148.25,5.85,0.1,6184.15,-30.05,-0.49,6170.50,0.00,-16.40,False
20140110,10:45,6202.15,6139.60,True,False,True,False,6239.10,36.95,0.6,6162.10,-40.05,-0.65,0.00,0.00,0.0,0.00,0.00,0.0,6169.10,-33.05,0.00,False
20140113,10:45,6259.00,6194.60,True,False,True,False,6286.50,27.50,0.44,6231.15,-27.85,-0.44,0.00,0.00,0.0,0.00,0.00,0.0,6284.40,25.40,0.00,False
20140114,10:45,6280.35,6258.85,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6234.15,24.70,0.39,6267.60,-8.75,-0.14,6243.80,0.00,15.05,False
20140115,10:45,6302.70,6265.30,True,False,True,False,6325.20,22.50,0.36,6276.70,-26.00,-0.41,0.00,0.00,0.0,0.00,0.00,0.0,6323.85,21.15,0.00,False
20140116,10:45,6346.50,6308.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6299.85,9.05,0.14,6332.65,-23.75,-0.38,6316.20,0.00,-7.30,False
20140117,10:45,6327.10,6301.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,6246.35,55.55,0.88,6311.55,-9.65,-0.15,6271.45,0.00,30.45,False
20140120,10:45,6304.05,6243.35,True,False,True,False,6307.45,3.40,0.05,6273.10,-30.95,-0.49,0.00,0.00,0.0,0.00,0.00,0.0,6301.70,-2.35,0.00,False
20140121,10:45,6328.80,6304.50,True,True,True,True,6330.30,1.50,0.02,6297.90,-30.90,-0.49,6297.90,6.60,0.1,6330.30,-25.80,-0.41,6315.55,-13.25,-11.05,False
