Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20150101,14:15,18743.15,18638.85,True,False,True,False,18781.55,38.40,0.2,18724.80,-18.35,-0.1,0.00,0.00,0.0,0.00,0.00,0.0,18753.45,10.30,0.00,False
20150102,14:15,19118.85,18774.10,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,19088.95,0.00,0.00,True
20150105,14:15,19166.00,19007.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18987.70,19.95,0.1,19051.45,-43.80,-0.23,19018.20,0.00,-10.55,False
20150106,14:15,18871.30,18578.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18388.30,190.00,1.02,18648.55,-70.25,-0.38,18419.05,0.00,159.25,False
20150107,14:15,18482.05,18211.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,18356.40,0.00,0.00,True
20150108,14:15,18693.10,18486.20,True,False,True,False,18752.30,59.20,0.32,18665.10,-28.00,-0.15,0.00,0.00,0.0,0.00,0.00,0.0,18696.05,2.95,0.00,False
20150109,14:15,18864.00,18479.65,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,18606.45,0.00,0.00,True
20150112,14:15,18787.70,18530.10,True,False,True,False,18822.05,34.35,0.18,18730.80,-56.90,-0.3,0.00,0.00,0.0,0.00,0.00,0.0,18813.15,25.45,0.00,False
20150113,14:15,18920.65,18801.75,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,18642.80,158.95,0.85,18851.30,-49.55,-0.26,18713.75,0.00,88.00,False
20150114,14:15,18769.65,18517.90,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,18627.15,0.00,0.00,True
