Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20120102,14:15,8028.45,7888.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,7993.40,0.00,0.00,True
20120103,14:15,8277.10,8075.10,True,False,True,False,8356.35,79.25,0.96,8267.50,-9.60,-0.12,0.00,0.00,0.0,0.00,0.00,0.0,8332.00,54.90,0.00,False
20120104,14:15,8453.40,8294.35,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8392.95,0.00,0.00,True
20120105,14:15,8516.15,8398.10,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,8394.25,3.85,0.05,8478.00,-79.90,-0.95,8449.25,0.00,-51.15,False
20120106,14:15,8416.60,8297.55,True,False,True,False,8586.65,170.05,2.02,8391.90,-24.70,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,8494.55,77.95,0.00,False
20120107,14:15,8480.40,8436.45,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8452.80,0.00,0.00,True
20120109,14:15,8495.05,8329.90,True,False,True,False,8517.80,22.75,0.27,8440.30,-54.75,-0.64,0.00,0.00,0.0,0.00,0.00,0.0,8479.30,-15.75,0.00,False
20120110,14:15,8736.60,8540.45,True,False,True,False,8748.80,12.20,0.14,8715.15,-21.45,-0.25,0.00,0.00,0.0,0.00,0.00,0.0,8731.00,-5.60,0.00,False
20120111,14:15,8835.45,8736.25,True,False,True,False,8857.20,21.75,0.25,8753.15,-82.30,-0.93,0.00,0.00,0.0,0.00,0.00,0.0,8851.05,15.60,0.00,False
20120112,14:15,9015.25,8848.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8941.35,0.00,0.00,True
20120113,14:15,9073.00,8913.95,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,8993.75,0.00,0.00,True
20120116,14:15,8917.35,8813.85,True,False,True,False,8965.70,48.35,0.54,8873.25,-44.10,-0.49,0.00,0.00,0.0,0.00,0.00,0.0,8959.80,42.45,0.00,False
20120117,14:15,9106.85,9011.80,True,False,True,False,9114.45,7.60,0.08,9048.30,-58.55,-0.64,0.00,0.00,0.0,0.00,0.00,0.0,9051.85,-55.00,0.00,False
20120118,14:15,9065.30,8922.70,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9018.10,0.00,0.00,True
20120119,14:15,9199.50,9128.10,True,False,True,False,9212.85,13.35,0.15,9177.30,-22.20,-0.24,0.00,0.00,0.0,0.00,0.00,0.0,9186.95,-12.55,0.00,False
20120120,14:15,9500.55,9268.50,True,False,True,False,9560.15,59.60,0.63,9390.00,-110.55,-1.16,0.00,0.00,0.0,0.00,0.00,0.0,9511.95,11.40,0.00,False
20120123,14:15,9659.00,9503.35,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9510.05,0.00,0.00,True
20120124,14:15,9872.50,9456.25,True,False,True,False,9885.15,12.65,0.13,9794.35,-78.15,-0.79,0.00,0.00,0.0,0.00,0.00,0.0,9794.35,-78.15,0.00,False
20120125,14:15,9905.50,9762.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9840.10,0.00,0.00,True
20120127,14:15,9944.35,9701.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9816.10,0.00,0.00,True
20120130,14:15,9723.15,9585.95,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9509.15,76.80,0.8,9615.90,-29.95,-0.31,9529.00,0.00,56.95,False
20120131,14:15,9815.30,9654.00,True,False,True,False,9946.50,131.20,1.34,9796.10,-19.20,-0.2,0.00,0.00,0.0,0.00,0.00,0.0,9925.60,110.30,0.00,False
20120201,14:15,9938.25,9762.00,True,False,True,False,9967.45,29.20,0.29,9858.05,-80.20,-0.81,0.00,0.00,0.0,0.00,0.00,0.0,9962.35,24.10,0.00,False
20120202,14:15,10090.20,9776.55,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9985.30,0.00,0.00,True
20120203,14:15,10051.15,9928.45,True,False,True,False,10158.95,107.80,1.07,10023.85,-27.30,-0.27,0.00,0.00,0.0,0.00,0.00,0.0,10119.20,68.05,0.00,False
20120206,14:15,10331.25,10218.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10183.45,34.75,0.34,10298.30,-80.10,-0.78,10278.70,0.00,-60.50,False
20120207,14:15,10429.70,10260.15,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10331.10,0.00,0.00,True
20120208,14:15,10401.65,10208.45,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10315.85,0.00,0.00,True
20120209,14:15,10400.30,10268.75,True,False,True,False,10546.40,146.10,1.4,10379.95,-20.35,-0.2,0.00,0.00,0.0,0.00,0.00,0.0,10527.00,126.70,0.00,False
20120210,14:15,10555.00,10344.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10413.90,0.00,0.00,True
20120213,14:15,10519.95,10335.70,True,False,True,False,10532.85,12.90,0.12,10436.30,-83.65,-0.8,0.00,0.00,0.0,0.00,0.00,0.0,10460.35,-59.60,0.00,False
20120214,14:15,10606.85,10449.10,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10563.40,0.00,0.00,True
20120215,14:15,10860.90,10633.15,True,False,True,False,10959.50,98.60,0.91,10817.00,-43.90,-0.4,0.00,0.00,0.0,0.00,0.00,0.0,10928.35,67.45,0.00,False
20120216,14:15,10900.50,10780.05,True,False,True,False,10940.80,40.30,0.37,10834.70,-65.80,-0.6,0.00,0.00,0.0,0.00,0.00,0.0,10908.10,7.60,0.00,False
20120217,14:15,11203.35,11045.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11013.00,32.70,0.3,11111.10,-65.40,-0.59,11102.75,0.00,-57.05,False
20120221,14:15,11207.05,11061.35,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11157.50,0.00,0.00,True
20120222,14:15,11226.75,10905.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10714.05,191.40,1.76,10913.25,-7.80,-0.07,10747.45,0.00,158.00,False
20120223,14:15,10852.65,10621.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10715.70,0.00,0.00,True
20120224,14:15,10759.05,10473.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10435.55,38.10,0.36,10527.05,-53.40,-0.51,10508.25,0.00,-34.60,False
20120227,14:15,10523.85,10158.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10073.90,84.40,0.83,10173.25,-14.95,-0.15,10088.60,0.00,69.70,False
20120228,14:15,10478.85,10178.85,True,False,True,False,10561.70,82.85,0.79,10455.65,-23.20,-0.22,0.00,0.00,0.0,0.00,0.00,0.0,10471.75,-7.10,0.00,False
20120229,14:15,10667.30,10340.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10410.70,0.00,0.00,True
20120301,14:15,10382.75,10160.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10254.80,0.00,0.00,True
20120302,14:15,10584.25,10192.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10428.70,0.00,0.00,True
20120303,14:15,10486.25,10435.45,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10450.25,0.00,0.00,True
20120305,14:15,10368.75,10158.95,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10152.10,6.85,0.07,10218.50,-59.55,-0.59,10179.70,0.00,-20.75,False
20120306,14:15,10438.00,10034.30,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10026.30,8.00,0.08,10213.55,-179.25,-1.79,10049.95,0.00,-15.65,False
20120307,14:15,10150.95,9939.95,True,False,True,False,10169.45,18.50,0.18,9971.10,-179.85,-1.77,0.00,0.00,0.0,0.00,0.00,0.0,10121.80,-29.15,0.00,False
20120309,14:15,10505.70,10290.90,True,False,True,False,10520.70,15.00,0.14,10467.90,-37.80,-0.36,0.00,0.00,0.0,0.00,0.00,0.0,10513.85,8.15,0.00,False
20120312,14:15,10786.45,10543.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10604.50,0.00,0.00,True
20120313,14:15,10765.70,10671.95,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10671.45,0.50,0.0,10719.35,-47.40,-0.44,10676.35,0.00,-4.40,False
20120314,14:15,10878.70,10768.65,True,False,True,False,10907.70,29.00,0.27,10822.10,-56.60,-0.52,0.00,0.00,0.0,0.00,0.00,0.0,10899.05,20.35,0.00,False
20120315,14:15,10887.00,10563.50,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10556.40,7.10,0.07,10624.40,-60.90,-0.58,10594.60,0.00,-31.10,False
20120316,14:15,10832.30,10583.95,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10350.20,233.75,2.21,10644.20,-60.25,-0.57,10365.35,0.00,218.60,False
20120319,14:15,10440.85,10135.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10182.35,0.00,0.00,True
20120320,14:15,10357.70,10137.80,True,False,True,False,10369.20,11.50,0.11,10248.30,-109.40,-1.06,0.00,0.00,0.0,0.00,0.00,0.0,10267.40,-90.30,0.00,False
20120321,14:15,10482.20,10217.45,True,False,True,False,10560.35,78.15,0.75,10456.75,-25.45,-0.24,0.00,0.00,0.0,0.00,0.00,0.0,10554.15,71.95,0.00,False
20120322,14:15,10583.75,10337.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10143.60,193.60,1.87,10361.70,-24.50,-0.24,10159.30,0.00,177.90,False
20120323,14:15,10386.70,10125.75,True,False,True,False,10404.25,17.55,0.17,10243.80,-142.90,-1.38,0.00,0.00,0.0,0.00,0.00,0.0,10320.35,-66.35,0.00,False
20120326,14:15,10252.25,10030.75,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10013.05,17.70,0.18,10073.60,-42.85,-0.43,10041.75,0.00,-11.00,False
20120327,14:15,10247.05,9967.55,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10188.45,0.00,0.00,True
20120328,14:15,10098.85,9961.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9901.20,60.30,0.61,9983.75,-22.25,-0.22,9963.85,0.00,-2.35,False
20120329,14:15,9965.40,9845.40,True,False,True,False,9988.55,23.15,0.23,9902.30,-63.10,-0.63,0.00,0.00,0.0,0.00,0.00,0.0,9923.90,-41.50,0.00,False
20120330,14:15,10194.45,9981.90,True,False,True,False,10248.05,53.60,0.53,10156.35,-38.10,-0.37,0.00,0.00,0.0,0.00,0.00,0.0,10185.90,-8.55,0.00,False
20120402,14:15,10321.75,10181.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10312.65,0.00,0.00,True
20120403,14:15,10502.70,10376.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10430.35,0.00,0.00,True
