Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20140101,14:15,11432.55,11361.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11402.45,0.00,0.00,True
20140102,14:15,11578.90,11238.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11150.20,87.85,0.78,11326.35,-88.30,-0.79,11179.85,0.00,58.20,False
20140103,14:15,11192.55,11052.60,True,False,True,False,11207.70,15.15,0.14,11109.85,-82.70,-0.74,0.00,0.00,0.0,0.00,0.00,0.0,11202.10,9.55,0.00,False
20140106,14:15,11167.30,11015.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10996.95,18.85,0.17,11073.60,-57.80,-0.52,11053.55,0.00,-37.75,False
20140107,14:15,11154.10,10892.15,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11029.95,0.00,0.00,True
20140108,14:15,11122.75,10988.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11057.70,0.00,0.00,True
20140109,14:15,11090.25,10925.15,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10971.10,0.00,0.00,True
20140110,14:15,11056.90,10839.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10788.20,51.60,0.48,10904.15,-64.35,-0.59,10802.45,0.00,37.35,False
20140113,14:15,10985.60,10843.95,True,False,True,False,11063.00,77.40,0.7,10936.25,-49.35,-0.45,0.00,0.00,0.0,0.00,0.00,0.0,11056.25,70.65,0.00,False
20140114,14:15,11065.65,10925.35,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10922.60,2.75,0.03,10982.05,-56.70,-0.52,10956.70,0.00,-31.35,False
20140115,14:15,11164.10,10986.10,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11128.85,0.00,0.00,True
20140116,14:15,11192.80,11070.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11085.05,0.00,0.00,True
20140117,14:15,11081.95,10962.60,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10893.75,68.85,0.63,11001.95,-39.35,-0.36,10926.75,0.00,35.85,False
20140120,14:15,11016.05,10876.25,True,False,True,False,11022.45,6.40,0.06,10948.55,-67.50,-0.61,0.00,0.00,0.0,0.00,0.00,0.0,11012.50,-3.55,0.00,False
20140121,14:15,11176.65,11036.40,True,False,True,False,11189.20,12.55,0.11,11126.45,-50.20,-0.45,0.00,0.00,0.0,0.00,0.00,0.0,11184.80,8.15,0.00,False
20140122,14:15,11248.35,11094.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11183.75,0.00,0.00,True
20140123,14:15,11211.90,11122.35,True,False,True,False,11221.10,9.20,0.08,11186.70,-25.20,-0.22,0.00,0.00,0.0,0.00,0.00,0.0,11197.90,-14.00,0.00,False
20140124,14:15,11132.70,10984.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10972.10,12.05,0.11,11008.90,-24.75,-0.23,10987.05,0.00,-2.90,False
20140127,14:15,10770.10,10577.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10520.90,57.00,0.54,10610.45,-32.55,-0.31,10550.60,0.00,27.30,False
20140128,14:15,10708.00,10333.40,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10517.75,0.00,0.00,True
20140129,14:15,10644.20,10481.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10406.95,74.25,0.71,10556.90,-75.70,-0.72,10449.50,0.00,31.70,False
20140130,14:15,10314.25,10156.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10101.20,55.30,0.54,10171.05,-14.55,-0.14,10160.85,0.00,-4.35,False
20140131,14:15,10245.65,10130.30,True,False,True,False,10266.45,20.80,0.2,10170.85,-74.80,-0.73,0.00,0.00,0.0,0.00,0.00,0.0,10247.05,1.40,0.00,False
20140203,14:15,10222.65,10089.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10103.30,0.00,0.00,True
20140204,14:15,10193.45,9944.00,True,False,True,False,10222.10,28.65,0.28,10163.95,-29.50,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,10197.50,4.05,0.00,False
20140205,14:15,10254.05,10112.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10239.95,0.00,0.00,True
20140206,14:15,10321.50,10107.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10205.85,0.00,0.00,True
20140207,14:15,10321.10,10191.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10180.85,10.15,0.1,10281.70,-90.70,-0.89,10278.55,0.00,-87.55,False
20140210,14:15,10310.30,10197.45,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10190.90,6.55,0.06,10264.75,-67.30,-0.66,10196.30,0.00,1.15,False
20140211,14:15,10296.80,10200.60,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10242.05,0.00,0.00,True
20140212,14:15,10395.15,10310.65,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10339.10,0.00,0.00,True
20140213,14:15,10386.65,10186.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10116.75,69.75,0.68,10206.40,-19.90,-0.2,10119.55,0.00,66.95,False
20140214,14:15,10210.05,10064.75,True,False,True,False,10229.45,19.40,0.19,10088.35,-121.70,-1.19,0.00,0.00,0.0,0.00,0.00,0.0,10202.30,-7.75,0.00,False
20140217,14:15,10310.75,10205.80,True,False,True,False,10356.10,45.35,0.44,10253.40,-57.35,-0.56,0.00,0.00,0.0,0.00,0.00,0.0,10349.05,38.30,0.00,False
20140218,14:15,10595.90,10296.25,True,False,True,False,10618.85,22.95,0.22,10546.65,-49.25,-0.46,0.00,0.00,0.0,0.00,0.00,0.0,10550.80,-45.10,0.00,False
20140219,14:15,10605.15,10520.30,True,False,True,False,10630.15,25.00,0.24,10554.75,-50.40,-0.48,0.00,0.00,0.0,0.00,0.00,0.0,10615.65,10.50,0.00,False
20140220,14:15,10525.70,10419.50,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,10419.10,0.40,0.0,10468.80,-49.30,-0.47,10434.45,0.00,-14.95,False
20140221,14:15,10584.75,10446.15,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10537.05,0.00,0.00,True
20140224,14:15,10681.00,10471.45,True,False,True,False,10711.65,30.65,0.29,10660.00,-21.00,-0.2,0.00,0.00,0.0,0.00,0.00,0.0,10688.65,7.65,0.00,False
20140225,14:15,10768.95,10611.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,10654.40,0.00,0.00,True
20140226,14:15,10731.70,10664.65,True,False,True,False,10758.65,26.95,0.25,10714.80,-16.90,-0.16,0.00,0.00,0.0,0.00,0.00,0.0,10731.75,0.05,0.00,False
20140228,14:15,10780.65,10688.95,True,False,True,False,10783.55,2.90,0.03,10741.10,-39.55,-0.37,0.00,0.00,0.0,0.00,0.00,0.0,10762.75,-17.90,0.00,False
20140303,14:15,10836.20,10635.60,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,10613.00,22.60,0.21,10665.20,-29.60,-0.28,10645.65,0.00,-10.05,False
20140304,14:15,10893.15,10670.95,True,False,True,False,10936.75,43.60,0.4,10863.05,-30.10,-0.28,0.00,0.00,0.0,0.00,0.00,0.0,10923.85,30.70,0.00,False
20140305,14:15,11081.05,10899.40,True,False,True,False,11122.55,41.50,0.37,11035.25,-45.80,-0.41,0.00,0.00,0.0,0.00,0.00,0.0,11084.20,3.15,0.00,False
20140306,14:15,11293.80,11117.25,True,False,True,False,11303.20,9.40,0.08,11238.75,-55.05,-0.49,0.00,0.00,0.0,0.00,0.00,0.0,11272.45,-21.35,0.00,False
20140307,14:15,11947.50,11332.60,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,11892.50,0.00,0.00,True
20140310,14:15,12104.95,11844.55,True,False,True,False,12157.90,52.95,0.44,12042.45,-62.50,-0.52,0.00,0.00,0.0,0.00,0.00,0.0,12107.65,2.70,0.00,False
20140311,14:15,12285.45,12031.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11994.85,36.30,0.3,12075.25,-44.10,-0.37,12072.75,0.00,-41.60,False
20140312,14:15,12142.90,11887.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12028.70,0.00,0.00,True
20140313,14:15,12308.70,12114.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,12097.25,17.20,0.14,12295.50,-181.05,-1.49,12133.15,0.00,-18.70,False
20140314,14:15,12028.10,11867.15,True,False,True,False,12090.05,61.95,0.52,11879.90,-148.20,-1.23,0.00,0.00,0.0,0.00,0.00,0.0,12053.70,25.60,0.00,False
20140318,14:15,12268.75,12052.35,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12107.85,0.00,0.00,True
20140319,14:15,12256.45,12132.40,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12184.45,0.00,0.00,True
20140320,14:15,12145.85,12019.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,11989.95,29.35,0.24,12035.90,-16.60,-0.14,12027.10,0.00,-7.80,False
20140321,14:15,12123.15,12043.40,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12083.90,0.00,0.00,True
20140322,14:15,12111.85,12061.65,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12075.80,0.00,0.00,True
20140324,14:15,12420.60,12153.40,True,False,True,False,12421.85,1.25,0.01,12385.45,-35.15,-0.28,0.00,0.00,0.0,0.00,0.00,0.0,12415.10,-5.50,0.00,False
20140325,14:15,12523.70,12394.30,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12451.65,0.00,0.00,True
20140326,14:15,12570.60,12479.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,12469.15,9.90,0.08,12529.35,-50.30,-0.4,12513.15,0.00,-34.10,False
20140327,14:15,12745.10,12513.10,True,False,True,False,12767.50,22.40,0.18,12570.85,-174.25,-1.37,0.00,0.00,0.0,0.00,0.00,0.0,12596.15,-148.95,0.00,False
20140328,14:15,12754.65,12633.30,True,False,True,False,12781.30,26.65,0.21,12665.75,-88.90,-0.7,0.00,0.00,0.0,0.00,0.00,0.0,12781.30,26.65,0.00,False
20140331,14:15,12869.35,12660.05,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12743.65,0.00,0.00,True
20140401,14:15,12801.90,12509.95,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12599.10,0.00,0.00,True
20140402,14:15,12685.20,12542.35,True,False,True,False,12738.35,53.15,0.42,12606.90,-78.30,-0.62,0.00,0.00,0.0,0.00,0.00,0.0,12732.30,47.10,0.00,False
20140403,14:15,12754.75,12529.75,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,12518.00,11.75,0.09,12590.65,-60.90,-0.49,12577.55,0.00,-47.80,False
20140404,14:15,12656.50,12430.85,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12575.05,0.00,0.00,True
20140407,14:15,12615.35,12439.55,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12496.50,0.00,0.00,True
20140409,14:15,12824.85,12548.45,True,False,True,False,12957.55,132.70,1.03,12810.65,-14.20,-0.11,0.00,0.00,0.0,0.00,0.00,0.0,12946.75,121.90,0.00,False
20140410,14:15,13055.60,12881.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12890.70,0.00,0.00,True
20140411,14:15,12934.90,12777.95,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12827.00,0.00,0.00,True
20140415,14:15,12831.60,12579.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,12537.70,41.30,0.33,12678.30,-99.30,-0.79,12575.45,0.00,3.55,False
20140416,14:15,12727.05,12514.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12558.40,0.00,0.00,True
20140417,14:15,12798.45,12514.80,True,False,True,False,12819.10,20.65,0.16,12761.90,-36.55,-0.29,0.00,0.00,0.0,0.00,0.00,0.0,12786.60,-11.85,0.00,False
20140421,14:15,12914.70,12838.85,True,False,True,False,13002.75,88.05,0.68,12905.05,-9.65,-0.07,0.00,0.00,0.0,0.00,0.00,0.0,12947.10,32.40,0.00,False
20140422,14:15,13040.15,12913.90,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,12997.20,0.00,0.00,True
20140423,14:15,13116.70,12957.90,True,False,True,False,13174.60,57.90,0.44,13056.95,-59.75,-0.46,0.00,0.00,0.0,0.00,0.00,0.0,13163.60,46.90,0.00,False
20140425,14:15,13268.60,12983.60,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,12968.80,14.80,0.11,13062.30,-78.70,-0.61,13024.30,0.00,-40.70,False
20140428,14:15,13112.05,12927.75,True,False,True,False,13116.00,3.95,0.03,13064.25,-47.80,-0.36,0.00,0.00,0.0,0.00,0.00,0.0,13096.55,-15.50,0.00,False
20140429,14:15,13124.30,12898.45,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,12897.35,1.10,0.01,12990.80,-92.35,-0.72,12912.65,0.00,-14.20,False
