Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20240101,14:30,21801.20,21684.05,True,True,True,False,21834.35,33.15,0.15,21680.85,-120.35,-0.55,21680.85,3.20,0.01,21834.35,-150.30,-0.69,21683.95,-117.25,0.10,False
20240102,14:30,21755.60,21555.65,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,21661.15,0.00,0.00,True
20240103,14:30,21677.00,21519.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,21500.35,19.35,0.09,21567.25,-47.55,-0.22,21517.00,0.00,2.70,False
20240104,14:30,21674.30,21564.55,True,False,True,False,21685.65,11.35,0.05,21642.10,-32.20,-0.15,0.00,0.00,0.0,0.00,0.00,0.0,21670.05,-4.25,0.00,False
20240105,14:30,21749.60,21629.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,21705.45,0.00,0.00,True
20240108,14:30,21763.95,21547.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,21492.90,54.40,0.25,21551.05,-3.75,-0.02,21508.45,0.00,38.85,False
20240109,14:30,21724.45,21555.75,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,21517.85,37.90,0.18,21606.75,-51.00,-0.24,21552.30,0.00,3.45,False
20240110,14:30,21573.90,21448.65,True,False,True,False,21641.85,67.95,0.31,21522.75,-51.15,-0.24,0.00,0.00,0.0,0.00,0.00,0.0,21629.05,55.15,0.00,False
20240111,14:30,21726.50,21593.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,21650.90,0.00,0.00,True
20240112,14:30,21904.75,21715.15,True,False,True,False,21928.25,23.50,0.11,21852.60,-52.15,-0.24,0.00,0.00,0.0,0.00,0.00,0.0,21912.00,7.25,0.00,False
20240115,14:30,22084.90,21963.55,True,False,True,False,22115.55,30.65,0.14,22053.25,-31.65,-0.14,0.00,0.00,0.0,0.00,0.00,0.0,22108.50,23.60,0.00,False
20240116,14:30,22124.15,21969.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,22031.55,0.00,0.00,True
20240117,14:30,21851.50,21600.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,21550.45,50.20,0.23,21612.30,-11.65,-0.05,21570.30,0.00,30.35,False
