Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100302,13:15,8911.25,8858.40,True,False,True,False,8945.60,34.35,0.39,8890.55,-20.70,-0.23,0.00,0.00,0.0,0.00,0.00,0.0,8938.15,26.90,0.00,False
20100303,13:15,9029.20,8968.35,True,False,True,False,9046.90,17.70,0.2,8990.20,-39.00,-0.43,0.00,0.00,0.0,0.00,0.00,0.0,9038.90,9.70,0.00,False
20100304,13:15,9068.95,8978.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,8965.25,13.20,0.15,9023.85,-45.40,-0.51,9014.40,0.00,-35.95,False
20100305,13:15,9095.30,8967.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9039.35,0.00,0.00,True
20100308,13:15,9178.55,9093.45,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,9145.25,0.00,0.00,True
20100309,13:15,9149.25,9073.50,True,False,True,False,9177.00,27.75,0.3,9118.30,-30.95,-0.34,0.00,0.00,0.0,0.00,0.00,0.0,9127.50,-21.75,0.00,False
20100310,13:15,9156.00,9084.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9074.00,10.20,0.11,9138.55,-54.35,-0.6,9123.30,0.00,-39.10,False
20100311,13:15,9160.80,9087.35,True,False,True,False,9211.45,50.65,0.55,9140.55,-20.25,-0.22,0.00,0.00,0.0,0.00,0.00,0.0,9204.00,43.20,0.00,False
20100312,13:15,9229.15,9152.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9145.60,6.45,0.07,9191.35,-39.30,-0.43,9161.75,0.00,-9.70,False
20100315,13:15,9114.80,9056.15,True,False,True,False,9124.90,10.10,0.11,9076.50,-38.30,-0.42,0.00,0.00,0.0,0.00,0.00,0.0,9087.45,-27.35,0.00,False
20100316,13:15,9051.45,8986.75,True,False,True,False,9121.95,70.50,0.78,9002.05,-49.40,-0.55,0.00,0.00,0.0,0.00,0.00,0.0,9112.50,61.05,0.00,False
20100317,13:15,9214.55,9146.55,True,False,True,False,9221.05,6.50,0.07,9165.25,-49.30,-0.54,0.00,0.00,0.0,0.00,0.00,0.0,9181.80,-32.75,0.00,False
20100318,13:15,9244.60,9172.05,True,False,True,False,9282.40,37.80,0.41,9193.75,-50.85,-0.55,0.00,0.00,0.0,0.00,0.00,0.0,9281.30,36.70,0.00,False
20100319,13:15,9275.65,9231.90,True,False,True,False,9277.85,2.20,0.02,9232.35,-43.30,-0.47,0.00,0.00,0.0,0.00,0.00,0.0,9262.30,-13.35,0.00,False
20100322,13:15,9238.90,9143.55,True,False,True,False,9240.85,1.95,0.02,9179.75,-59.15,-0.64,0.00,0.00,0.0,0.00,0.00,0.0,9181.45,-57.45,0.00,False
20100323,13:15,9251.80,9172.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,9166.40,5.60,0.06,9240.80,-68.80,-0.75,9223.50,0.00,-51.50,False
20100325,13:15,9213.30,9165.50,True,False,True,False,9342.00,128.70,1.4,9199.80,-13.50,-0.15,0.00,0.00,0.0,0.00,0.00,0.0,9304.05,90.75,0.00,False
20100326,13:15,9381.65,9326.55,True,False,True,False,9473.20,91.55,0.98,9363.55,-18.10,-0.19,0.00,0.00,0.0,0.00,0.00,0.0,9440.45,58.80,0.00,False
20100329,13:15,9563.05,9466.45,True,False,True,False,9578.50,15.45,0.16,9505.20,-57.85,-0.6,0.00,0.00,0.0,0.00,0.00,0.0,9521.00,-42.05,0.00,False
