Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20210101,10:00,14033.40,13994.85,True,False,True,False,14049.80,16.40,0.12,14001.60,-31.80,-0.23,0.00,0.00,0.0,0.00,0.00,0.0,14015.00,-18.40,0.00,False
20210104,10:00,14113.20,14080.60,True,True,True,True,14147.85,34.65,0.25,13956.60,-156.60,-1.11,13956.60,124.00,0.88,14147.85,-67.25,-0.48,14142.95,29.75,-62.35,False
20210105,10:00,14114.65,14050.15,True,True,True,False,14215.20,100.55,0.71,14049.05,-65.60,-0.46,14049.05,1.10,0.01,14215.20,-165.05,-1.17,14199.05,84.40,-148.90,False
20210106,10:00,14241.40,14183.65,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,14040.10,143.55,1.01,14220.50,-36.85,-0.26,14127.65,0.00,56.00,False
20210107,10:00,14253.75,14208.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,14123.65,84.85,0.6,14224.60,-16.10,-0.11,14138.30,0.00,70.20,False
20210108,10:00,14258.40,14224.10,True,False,True,False,14366.85,108.45,0.76,14238.45,-19.95,-0.14,0.00,0.00,0.0,0.00,0.00,0.0,14348.10,89.70,0.00,False
20210111,10:00,14478.95,14404.90,True,True,True,True,14496.45,17.50,0.12,14384.10,-94.85,-0.66,14384.10,20.80,0.14,14496.45,-91.55,-0.64,14485.60,6.65,-80.70,False
20210112,10:00,14499.60,14435.95,True,False,True,False,14589.90,90.30,0.62,14450.60,-49.00,-0.34,0.00,0.00,0.0,0.00,0.00,0.0,14570.65,71.05,0.00,False
20210113,10:00,14652.70,14619.70,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,14436.65,183.05,1.25,14638.95,-19.25,-0.13,14556.55,0.00,63.15,False
20210114,10:00,14562.65,14472.45,True,False,True,False,14617.25,54.60,0.37,14499.95,-62.70,-0.43,0.00,0.00,0.0,0.00,0.00,0.0,14594.00,31.35,0.00,False
