Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20180101,12:45,25588.00,25496.60,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,25274.80,221.80,0.87,25557.70,-61.10,-0.24,25291.60,0.00,205.00,False
20180102,12:45,25425.50,25232.80,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,25332.70,0.00,0.00,True
20180103,12:45,25454.90,25354.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,25300.90,53.40,0.21,25407.80,-53.50,-0.21,25311.40,0.00,42.90,False
20180104,12:45,25437.20,25310.30,True,False,True,False,25488.70,51.50,0.2,25393.70,-43.50,-0.17,0.00,0.00,0.0,0.00,0.00,0.0,25475.70,38.50,0.00,False
20180105,12:45,25575.30,25499.60,True,False,True,False,25636.90,61.60,0.24,25531.40,-43.90,-0.17,0.00,0.00,0.0,0.00,0.00,0.0,25631.20,55.90,0.00,False
20180108,12:45,25771.50,25686.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,25643.80,42.50,0.17,25727.40,-41.10,-0.16,25669.90,0.00,16.40,False
20180109,12:45,25803.80,25617.30,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,25685.10,0.00,0.00,True
20180110,12:45,25717.60,25527.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,25609.70,0.00,0.00,True
20180111,12:45,25682.20,25532.30,True,False,True,False,25694.70,12.50,0.05,25614.60,-67.60,-0.26,0.00,0.00,0.0,0.00,0.00,0.0,25670.90,-11.30,0.00,False
20180112,12:45,25775.20,25564.40,False,True,False,False,0.00,0.00,0.0,0.00,0.00,0.0,25557.60,6.80,0.03,25770.90,-206.50,-0.81,25717.90,0.00,-153.50,False
20180115,12:45,26078.70,25842.90,True,False,True,False,26091.80,13.10,0.05,26004.70,-74.00,-0.28,0.00,0.00,0.0,0.00,0.00,0.0,26063.60,-15.10,0.00,False
20180116,12:45,26136.40,25951.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,25931.70,19.50,0.08,26065.30,-114.10,-0.44,25984.20,0.00,-33.00,False
20180117,12:45,26112.10,25922.30,True,False,True,False,26323.70,211.60,0.81,26076.10,-36.00,-0.14,0.00,0.00,0.0,0.00,0.00,0.0,26299.80,187.70,0.00,False
20180118,12:45,26887.70,26662.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,26423.80,238.50,0.89,26801.80,-139.50,-0.52,26534.10,0.00,128.20,False
