Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20120102,11:15,4645.95,4607.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,4588.05,18.95,0.41,4643.40,-36.40,-0.79,4636.90,0.00,-29.90,False
20120103,11:15,4730.55,4676.40,True,False,True,False,4773.10,42.55,0.9,4721.80,-8.75,-0.18,0.00,0.00,0.0,0.00,0.00,0.0,4760.75,30.20,0.00,False
20120104,11:15,4780.55,4744.10,True,True,True,True,4782.85,2.30,0.05,4728.85,-51.70,-1.08,4728.85,15.25,0.32,4782.85,-38.75,-0.82,4742.35,-38.20,1.75,False
20120105,11:15,4774.90,4745.50,True,True,True,True,4779.80,4.90,0.1,4730.15,-44.75,-0.94,4730.15,15.35,0.32,4779.80,-34.30,-0.72,4747.00,-27.90,-1.50,False
20120106,11:15,4740.50,4686.85,True,False,True,False,4794.90,54.40,1.15,4693.55,-46.95,-0.99,0.00,0.00,0.0,0.00,0.00,0.0,4758.95,18.45,0.00,False
20120107,11:15,4758.20,4754.05,True,True,True,True,4759.40,1.20,0.03,4743.05,-15.15,-0.32,4743.05,11.00,0.23,4759.40,-5.35,-0.11,4746.90,-11.30,7.15,False
20120109,11:15,4743.90,4695.45,True,False,True,False,4758.70,14.80,0.31,4707.10,-36.80,-0.78,0.00,0.00,0.0,0.00,0.00,0.0,4746.70,2.80,0.00,False
20120110,11:15,4824.40,4768.25,True,False,True,False,4855.90,31.50,0.65,4812.75,-11.65,-0.24,0.00,0.00,0.0,0.00,0.00,0.0,4849.50,25.10,0.00,False
20120111,11:15,4865.90,4841.60,True,False,True,False,4877.20,11.30,0.23,4842.25,-23.65,-0.49,0.00,0.00,0.0,0.00,0.00,0.0,4859.95,-5.95,0.00,False
20120112,11:15,4869.00,4833.50,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,4803.90,29.60,0.61,4866.20,-32.70,-0.68,4837.80,0.00,-4.30,False
20120113,11:15,4868.35,4834.20,True,False,True,False,4898.85,30.50,0.63,4838.35,-30.00,-0.62,0.00,0.00,0.0,0.00,0.00,0.0,4871.30,2.95,0.00,False
20120116,11:15,4852.05,4827.05,True,False,True,False,4880.75,28.70,0.59,4831.10,-20.95,-0.43,0.00,0.00,0.0,0.00,0.00,0.0,4877.85,25.80,0.00,False
20120117,11:15,4953.80,4904.00,True,False,True,False,4975.55,21.75,0.44,4944.60,-9.20,-0.19,0.00,0.00,0.0,0.00,0.00,0.0,4962.60,8.80,0.00,False
20120118,11:15,4980.65,4949.35,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,4931.05,18.30,0.37,4971.80,-22.45,-0.45,4954.45,0.00,-5.10,False
20120119,11:15,5014.85,4991.40,True,False,True,False,5023.80,8.95,0.18,4994.70,-20.15,-0.4,0.00,0.00,0.0,0.00,0.00,0.0,5014.75,-0.10,0.00,False
20120120,11:15,5054.50,5025.30,True,True,True,True,5064.15,9.65,0.19,5004.30,-50.20,-0.99,5004.30,21.00,0.42,5064.15,-38.85,-0.77,5047.10,-7.40,-21.80,False
20120123,11:15,5059.55,5021.35,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,5042.90,0.00,0.00,True
20120124,11:15,5095.30,5049.80,True,False,True,False,5141.05,45.75,0.9,5085.05,-10.25,-0.2,0.00,0.00,0.0,0.00,0.00,0.0,5116.00,20.70,0.00,False
20120125,11:15,5160.30,5130.25,True,False,True,False,5174.15,13.85,0.27,5142.25,-18.05,-0.35,0.00,0.00,0.0,0.00,0.00,0.0,5153.20,-7.10,0.00,False
20120127,11:15,5217.00,5173.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5162.40,10.75,0.21,5211.55,-38.40,-0.74,5201.25,0.00,-28.10,False
