Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100104,11:15,5228.00,10:47,5167.00,09:15,True,13:40,False,N/A,True,False,5238.00,14:54,10.00,0.19,5211.00,12:15,-17.00,-0.33,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5234.00,6.00,0.00,False
20100105,11:15,5284.00,10:28,5270.00,09:51,True,14:47,True,11:32,True,True,5288.00,14:48,4.00,0.08,5259.00,12:03,-25.00,-0.47,5259.00,12:03,11.00,0.21,5288.00,14:48,-18.00,-0.34,5277.00,-7.00,-7.00,False
20100106,11:15,5297.00,09:41,5260.00,10:44,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5282.00,0.00,0.00,True
20100107,11:15,5284.20,09:17,5263.70,11:02,False,N/A,True,11:46,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5244.75,13:12,18.95,0.36,5275.85,14:59,-12.15,-0.23,5259.40,0.00,4.30,False
20100108,11:15,5268.95,09:26,5251.30,09:45,True,12:22,True,14:15,True,True,5276.75,13:07,7.80,0.15,5234.70,15:03,-34.25,-0.65,5234.70,15:03,16.60,0.32,5276.75,13:07,-25.45,-0.48,5245.65,-23.30,5.65,False
20100111,11:15,5281.35,09:44,5266.40,09:27,False,N/A,True,11:35,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5238.15,14:56,28.25,0.54,5273.70,11:51,-7.30,-0.14,5254.40,0.00,12.00,False
20100112,11:15,5249.15,09:15,5227.70,09:28,True,11:26,True,13:37,True,True,5272.85,12:00,23.70,0.45,5200.95,14:51,-48.20,-0.92,5200.95,14:51,26.75,0.51,5272.85,12:00,-45.15,-0.86,5206.35,-42.80,21.35,False
20100113,11:15,5218.00,10:16,5188.60,09:19,True,14:06,True,11:20,True,True,5239.20,15:20,21.20,0.41,5172.20,13:26,-45.80,-0.88,5172.20,13:26,16.40,0.32,5239.20,15:20,-50.60,-0.98,5233.85,15.85,-45.25,False
20100114,11:15,5272.85,09:40,5256.00,11:03,False,N/A,True,11:30,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5244.20,13:14,11.80,0.22,5271.30,14:34,-15.30,-0.29,5258.35,0.00,-2.35,False
20100115,11:15,5270.85,09:15,5246.05,10:56,False,N/A,True,14:59,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5242.45,15:00,3.60,0.07,5270.70,13:30,-24.65,-0.47,5255.05,0.00,-9.00,False
20100118,11:15,5282.90,10:27,5235.10,09:16,True,11:41,False,N/A,True,False,5292.50,12:13,9.60,0.18,5257.95,14:34,-24.95,-0.47,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5276.40,-6.50,0.00,False
20100119,11:15,5280.70,09:31,5250.20,11:03,False,N/A,True,13:51,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5218.65,15:12,31.55,0.6,5276.45,13:28,-26.25,-0.5,5225.60,0.00,24.60,False
20100120,11:15,5255.80,09:16,5231.90,10:45,False,N/A,True,11:48,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5201.40,14:02,30.50,0.58,5243.50,11:28,-11.60,-0.22,5222.15,0.00,9.75,False
20100121,11:15,5212.55,09:17,5183.25,11:01,False,N/A,True,12:27,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5085.45,14:25,97.80,1.89,5197.80,11:25,-14.55,-0.28,5095.75,0.00,87.50,False
20100122,11:15,5021.10,11:14,4954.85,09:47,True,11:28,False,N/A,True,False,5077.00,12:10,55.90,1.11,5011.55,11:21,-9.55,-0.19,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5029.95,8.85,0.00,False
20100125,11:15,5017.10,09:18,4983.05,09:43,True,13:24,False,N/A,True,False,5035.70,14:21,18.60,0.37,4986.30,12:28,-30.80,-0.61,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4997.45,-19.65,0.00,False
20100127,11:15,4963.80,09:20,4917.10,11:10,False,N/A,True,11:18,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4834.50,15:22,82.60,1.68,4927.90,11:25,-10.80,-0.22,4843.60,0.00,73.50,False
20100128,11:15,4929.90,10:39,4884.50,09:15,False,N/A,True,12:15,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4824.95,12:54,59.55,1.22,4919.90,11:30,-35.40,-0.72,4870.55,0.00,13.95,False
20100129,11:15,4826.40,11:08,4766.00,11:15,True,11:30,False,N/A,True,False,4893.70,14:47,67.30,1.39,4776.00,11:16,-50.40,-1.04,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4883.30,56.90,0.00,False
20100201,11:15,4891.35,10:37,4827.15,09:30,True,12:34,False,N/A,True,False,4918.80,14:28,27.45,0.56,4862.00,11:40,-29.35,-0.6,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4901.45,10.10,0.00,False
20100202,11:15,4941.20,09:15,4885.85,10:31,False,N/A,True,12:01,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4814.10,15:04,71.75,1.47,4915.05,11:18,-29.20,-0.6,4829.65,0.00,56.20,False
20100203,11:15,4930.85,10:59,4866.15,09:46,True,12:00,False,N/A,True,False,4949.15,13:27,18.30,0.37,4910.45,11:41,-20.40,-0.41,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4929.10,-1.75,0.00,False
20100204,11:15,4910.05,09:15,4877.25,09:37,True,11:36,True,13:30,True,True,4912.40,11:39,2.35,0.05,4832.35,15:21,-77.70,-1.58,4832.35,15:21,44.90,0.92,4912.40,11:39,-35.15,-0.72,4850.85,-59.20,26.40,False
20100205,11:15,4760.55,09:24,4718.35,10:47,False,N/A,True,12:33,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4692.35,14:08,26.00,0.55,4749.45,14:48,-31.10,-0.66,4717.10,0.00,1.25,False
20100206,11:15,4760.80,11:02,4712.75,09:15,True,12:27,False,N/A,True,False,4768.00,15:29,7.20,0.15,4739.65,11:18,-21.15,-0.44,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4767.80,7.00,0.00,False
20100208,11:15,4768.20,09:50,4686.95,11:13,True,13:57,True,11:17,True,True,4799.05,14:26,30.85,0.65,4675.40,11:19,-92.80,-1.95,4675.40,11:19,11.55,0.25,4799.05,14:26,-112.10,-2.39,4753.45,-14.75,-66.50,False
20100209,11:15,4789.60,11:14,4739.35,09:16,True,12:27,False,N/A,True,False,4810.40,13:57,20.80,0.43,4759.85,11:31,-29.75,-0.62,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4788.40,-1.20,0.00,False
20100210,11:15,4810.30,09:15,4764.70,09:43,True,12:48,True,14:42,True,True,4821.15,13:22,10.85,0.23,4748.10,15:08,-62.20,-1.29,4748.10,15:08,16.60,0.35,4821.15,13:22,-56.45,-1.18,4757.55,-52.75,7.15,False
20100211,11:15,4835.75,09:48,4801.65,09:16,True,14:37,False,N/A,True,False,4843.80,14:42,8.05,0.17,4804.85,12:30,-30.90,-0.64,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4827.15,-8.60,0.00,False
20100215,11:15,4832.60,10:42,4812.05,09:22,False,N/A,True,11:17,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4783.90,12:19,28.15,0.58,4825.00,13:49,-12.95,-0.27,4803.45,0.00,8.60,False
20100216,11:15,4818.60,11:13,4791.35,09:55,True,12:44,False,N/A,True,False,4876.70,15:29,58.10,1.21,4802.20,11:46,-16.40,-0.34,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4871.70,53.10,0.00,False
20100217,11:15,4929.70,10:42,4906.00,09:15,False,N/A,True,12:37,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4887.45,14:10,18.55,0.38,4929.15,12:02,-23.15,-0.47,4914.45,0.00,-8.45,False
20100218,11:15,4912.10,09:43,4882.55,11:04,False,N/A,True,13:28,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4873.70,14:00,8.85,0.18,4911.55,12:27,-29.00,-0.59,4885.60,0.00,-3.05,False
20100219,11:15,4852.05,09:26,4826.15,11:11,True,14:34,True,11:30,True,True,4877.10,14:44,25.05,0.52,4805.55,13:17,-46.50,-0.96,4805.55,13:17,20.60,0.43,4877.10,14:44,-50.95,-1.06,4842.15,-9.90,-16.00,False
20100222,11:15,4912.05,09:21,4889.15,10:45,False,N/A,True,12:21,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4848.35,15:29,40.80,0.83,4902.15,11:19,-13.00,-0.27,4851.00,0.00,38.15,False
20100223,11:15,4874.95,09:48,4845.60,09:18,True,11:38,False,N/A,True,False,4884.10,11:42,9.15,0.19,4857.50,14:59,-17.45,-0.36,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4874.85,-0.10,0.00,False
20100224,11:15,4880.55,09:56,4862.20,10:58,False,N/A,True,11:16,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4845.70,14:42,16.50,0.34,4878.35,14:12,-16.15,-0.33,4858.90,0.00,3.30,False
20100225,11:15,4868.50,09:16,4838.20,10:26,False,N/A,True,11:27,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4835.60,11:28,2.60,0.05,4866.55,14:32,-28.35,-0.59,4862.80,0.00,-24.60,False
20100226,11:15,4896.55,10:33,4871.20,10:51,True,11:36,False,N/A,True,False,4992.00,12:56,95.45,1.95,4876.20,12:04,-20.35,-0.42,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,4919.30,22.75,0.00,False
20100302,11:15,4992.60,11:04,4968.70,10:00,True,11:16,False,N/A,True,False,5029.45,15:29,36.85,0.74,4985.30,12:08,-7.30,-0.15,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5025.75,33.15,0.00,False
20100303,11:15,5062.95,09:47,5042.55,09:23,True,12:01,False,N/A,True,False,5093.25,15:23,30.30,0.6,5050.90,11:16,-12.05,-0.24,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5089.20,26.25,0.00,False
20100304,11:15,5087.30,09:19,5055.40,10:21,False,N/A,True,12:15,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5049.00,12:21,6.40,0.13,5086.50,15:09,-31.10,-0.62,5079.95,0.00,-24.55,False
20100305,11:15,5118.65,09:29,5101.25,11:06,False,N/A,True,12:09,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5068.05,13:08,33.20,0.65,5111.95,11:59,-10.70,-0.21,5086.55,0.00,14.70,False
20100308,11:15,5140.20,11:13,5122.35,09:48,True,11:21,True,13:38,True,True,5145.15,12:56,4.95,0.1,5110.65,14:26,-29.55,-0.57,5110.65,14:26,11.70,0.23,5145.15,12:56,-22.80,-0.45,5121.35,-18.85,1.00,False
20100309,11:15,5122.70,09:24,5098.65,11:10,True,13:22,True,15:13,True,True,5125.30,13:48,2.60,0.05,5095.30,15:20,-27.40,-0.53,5095.30,15:20,3.35,0.07,5125.30,13:48,-26.65,-0.52,5098.00,-24.70,0.65,False
20100310,11:15,5137.40,10:17,5108.50,09:15,False,N/A,True,12:49,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5095.85,14:06,12.65,0.25,5129.85,11:16,-21.35,-0.42,5114.70,0.00,-6.20,False
