Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20230102,12:30,43373.80,42965.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,43243.80,0.00,0.00,True
20230103,12:30,43457.10,43151.45,True,False,True,False,43480.60,23.50,0.05,43187.50,-269.60,-0.62,0.00,0.00,0.0,0.00,0.00,0.0,43450.15,-6.95,0.00,False
20230104,12:30,43577.35,42908.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,42860.20,48.20,0.11,43186.65,-278.25,-0.65,42969.35,0.00,-60.95,False
20230105,12:30,43130.75,42572.80,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,42300.60,272.20,0.64,42658.80,-86.00,-0.2,42627.10,0.00,-54.30,False
20230106,12:30,42685.90,42196.45,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,41881.44,315.01,0.75,42260.80,-64.35,-0.15,42222.50,0.00,-26.05,False
20230109,12:30,42711.15,42189.60,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,42555.90,0.00,0.00,True
20230110,12:30,42661.70,42028.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,41838.60,189.45,0.45,42174.45,-146.40,-0.35,42048.25,0.00,-20.20,False
20230111,12:30,42312.95,41731.00,True,False,True,False,42316.15,3.20,0.01,42054.00,-258.95,-0.61,0.00,0.00,0.0,0.00,0.00,0.0,42210.50,-102.45,0.00,False
20230112,12:30,42342.75,41867.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,41746.30,120.70,0.29,42133.70,-266.70,-0.64,42102.85,0.00,-235.85,False
20230113,12:30,42202.75,41886.80,True,False,True,False,42452.95,250.20,0.59,42104.70,-98.05,-0.23,0.00,0.00,0.0,0.00,0.00,0.0,42351.35,148.60,0.00,False
20230116,12:30,42712.30,42245.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,42068.05,177.00,0.42,42457.15,-212.10,-0.5,42171.20,0.00,73.85,False
20230117,12:30,42383.80,42035.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,41863.00,172.05,0.41,42307.80,-272.75,-0.65,42284.10,0.00,-249.05,False
20230118,12:30,42555.25,42122.15,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,42464.85,0.00,0.00,True
20230119,12:30,42501.30,42269.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,42237.55,31.75,0.08,42390.00,-120.70,-0.29,42302.70,0.00,-33.40,False
20230120,12:30,42707.30,42398.30,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,42484.75,0.00,0.00,True
20230123,12:30,43002.50,42755.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,42729.50,26.40,0.06,42865.30,-109.40,-0.26,42768.75,0.00,-12.85,False
20230124,12:30,43077.00,42726.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,42616.50,109.80,0.26,42820.70,-94.40,-0.22,42723.95,0.00,2.35,False
20230125,12:30,42703.60,41541.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,41672.25,0.00,0.00,True
20230127,12:30,41392.30,40399.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,40151.00,248.40,0.61,40480.35,-80.95,-0.2,40377.44,0.00,21.96,False
20230130,12:30,40785.55,39668.69,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,39421.10,247.59,0.62,40474.30,-805.61,-2.03,40453.65,0.00,-784.96,False
20230131,12:30,40675.50,40176.50,True,False,True,False,40809.55,134.05,0.33,40472.25,-203.25,-0.5,0.00,0.00,0.0,0.00,0.00,0.0,40772.65,97.15,0.00,False
20230202,12:30,40676.55,39766.94,True,False,True,False,40753.69,77.14,0.19,40065.65,-610.90,-1.5,0.00,0.00,0.0,0.00,0.00,0.0,40706.10,29.55,0.00,False
20230203,12:30,41281.35,40615.90,True,False,True,False,41538.10,256.75,0.62,40839.80,-441.55,-1.07,0.00,0.00,0.0,0.00,0.00,0.0,41470.75,189.40,0.00,False
20230206,12:30,41722.00,41263.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,41369.94,0.00,0.00,True
20230207,12:30,41556.80,41296.40,True,True,True,True,41628.75,71.95,0.17,41097.10,-459.70,-1.11,41097.10,199.30,0.48,41628.75,-332.35,-0.8,41479.60,-77.20,-183.20,False
20230208,12:30,41789.25,41404.60,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,41499.00,0.00,0.00,True
20230209,12:30,41634.00,41256.25,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,41588.35,0.00,0.00,True
20230210,12:30,41678.30,41443.50,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,41546.65,0.00,0.00,True
20230213,12:30,41657.94,41162.15,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,41259.15,0.00,0.00,True
20230214,12:30,41410.44,41198.10,True,False,True,False,41715.25,304.81,0.74,41361.55,-48.89,-0.12,0.00,0.00,0.0,0.00,0.00,0.0,41619.65,209.21,0.00,False
20230215,12:30,41717.65,41456.05,True,False,True,False,41795.44,77.79,0.19,41456.65,-261.00,-0.63,0.00,0.00,0.0,0.00,0.00,0.0,41743.75,26.10,0.00,False
20230216,12:30,41974.40,41750.00,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,41523.10,226.90,0.54,41861.94,-111.94,-0.27,41547.65,0.00,202.35,False
20230217,12:30,41514.19,41138.15,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,40886.90,251.25,0.61,41200.25,-62.10,-0.15,41149.85,0.00,-11.70,False
20230220,12:30,41292.30,40901.40,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,40580.25,321.15,0.79,40955.80,-54.40,-0.13,40724.05,0.00,177.35,False
