Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20160101,13:00,16930.75,16824.05,True,False,True,False,17067.45,136.70,16844.85,-85.90,0.00,0.00,0.00,0.00,17041.15,110.40,0.00,False
20160104,13:00,16959.45,16640.80,False,True,False,True,0.00,0.00,0.00,0.00,16575.45,65.35,16677.30,-36.50,16613.25,0.00,27.55,False
20160105,13:00,16670.20,16474.85,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16535.85,0.00,0.00,True
20160106,13:00,16597.90,16456.45,True,True,True,True,16614.95,17.05,16377.65,-220.25,16377.65,78.80,16614.95,-158.50,16436.15,-161.75,20.30,False
20160107,13:00,16255.60,16067.80,False,True,False,True,0.00,0.00,0.00,0.00,16049.75,18.05,16164.60,-96.80,16056.20,0.00,11.60,False
20160108,13:00,16229.00,16104.10,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16160.65,0.00,0.00,True
20160111,13:00,16054.70,15840.60,True,False,True,False,16156.80,102.10,15938.25,-116.45,0.00,0.00,0.00,0.00,16027.85,-26.85,0.00,False
20160112,13:00,16073.30,15738.25,False,True,False,True,0.00,0.00,0.00,0.00,15699.40,38.85,15834.25,-96.00,15736.90,0.00,1.35,False
20160113,13:00,15932.60,15540.45,True,True,True,False,15956.25,23.65,15532.25,-400.35,15532.25,8.20,15956.25,-415.80,15840.60,-92.00,-300.15,False
20160114,13:00,15721.80,15453.40,True,False,True,False,15803.20,81.40,15564.90,-156.90,0.00,0.00,0.00,0.00,15600.55,-121.25,0.00,False
20160115,13:00,15650.70,15487.90,False,True,False,True,0.00,0.00,0.00,0.00,15154.35,333.55,15570.05,-82.15,15194.80,0.00,293.10,False
20160118,13:00,15270.40,14956.95,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15014.35,0.00,0.00,True
20160119,13:00,15322.05,15101.95,True,False,True,False,15338.20,16.15,15189.35,-132.70,0.00,0.00,0.00,0.00,15295.50,-26.55,0.00,False
20160120,13:00,15533.45,14809.10,False,True,False,True,0.00,0.00,0.00,0.00,14754.65,54.45,14965.50,-156.40,14951.05,0.00,-141.95,False
20160121,13:00,15364.60,14978.60,False,True,False,True,0.00,0.00,0.00,0.00,14918.15,60.45,15202.15,-223.55,15109.45,0.00,-130.85,False
20160122,13:00,15575.65,15274.90,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15495.75,0.00,0.00,True
20160125,13:00,15682.65,15533.85,False,True,False,True,0.00,0.00,0.00,0.00,15495.10,38.75,15605.65,-71.80,15558.80,0.00,-24.95,False
20160127,13:00,15673.95,15442.20,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15531.95,0.00,0.00,True
20160128,13:00,15572.20,15451.75,False,True,False,True,0.00,0.00,0.00,0.00,15349.75,102.00,15562.30,-110.55,15364.80,0.00,86.95,False
20160129,13:00,15403.05,15136.85,True,False,True,False,15554.90,151.85,15363.15,-39.90,0.00,0.00,0.00,0.00,15512.25,109.20,0.00,False
20160201,13:00,15565.50,15361.65,False,True,False,True,0.00,0.00,0.00,0.00,15281.35,80.30,15458.05,-96.40,15323.45,0.00,38.20,False
20160202,13:00,15463.45,15193.85,False,True,False,True,0.00,0.00,0.00,0.00,15018.85,175.00,15337.40,-143.55,15049.75,0.00,144.10,False
20160203,13:00,14947.80,14777.75,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14832.65,0.00,0.00,True
20160204,13:00,14978.35,14840.95,False,True,False,True,0.00,0.00,0.00,0.00,14761.40,79.55,14969.35,-128.40,14901.05,0.00,-60.10,False
20160205,13:00,15144.00,14890.90,True,False,True,False,15198.90,54.90,15022.60,-121.40,0.00,0.00,0.00,0.00,15185.40,41.40,0.00,False
20160208,13:00,15342.90,15166.10,True,True,True,True,15367.90,25.00,14965.25,-377.65,14965.25,200.85,15367.90,-201.80,14970.80,-372.10,195.30,False
20160209,13:00,14918.75,14760.80,True,False,True,False,14964.90,46.15,14840.05,-78.70,0.00,0.00,0.00,0.00,14870.30,-48.45,0.00,False
20160210,13:00,14779.15,14559.80,False,True,False,True,0.00,0.00,0.00,0.00,14490.20,69.60,14715.25,-155.45,14595.05,0.00,-35.25,False
20160211,13:00,14530.80,14405.45,False,True,False,True,0.00,0.00,0.00,0.00,13969.85,435.60,14503.10,-97.65,14015.40,0.00,390.05,False
