Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100302,13:00,8911.25,8858.40,True,False,True,False,8945.60,34.35,8879.50,-31.75,0.00,0.00,0.00,0.00,8938.15,26.90,0.00,False
20100303,13:00,9028.30,8968.35,True,False,True,False,9046.90,18.60,8990.20,-38.10,0.00,0.00,0.00,0.00,9038.90,10.60,0.00,False
20100304,13:00,9068.95,8990.00,False,True,False,True,0.00,0.00,0.00,0.00,8965.25,24.75,9023.85,-33.85,9014.40,0.00,-24.40,False
20100305,13:00,9095.30,8968.60,False,True,False,False,0.00,0.00,0.00,0.00,8967.80,0.80,9074.10,-105.50,9039.35,0.00,-70.75,False
20100308,13:00,9178.55,9093.45,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9145.25,0.00,0.00,True
20100309,13:00,9149.25,9073.50,True,False,True,False,9177.00,27.75,9118.30,-30.95,0.00,0.00,0.00,0.00,9127.50,-21.75,0.00,False
20100310,13:00,9156.00,9090.80,False,True,False,True,0.00,0.00,0.00,0.00,9074.00,16.80,9138.55,-47.75,9123.30,0.00,-32.50,False
20100311,13:00,9160.80,9087.35,True,False,True,False,9211.45,50.65,9140.55,-20.25,0.00,0.00,0.00,0.00,9204.00,43.20,0.00,False
20100312,13:00,9229.15,9152.05,False,True,False,True,0.00,0.00,0.00,0.00,9145.60,6.45,9191.35,-39.30,9161.75,0.00,-9.70,False
20100315,13:00,9113.70,9056.15,True,False,True,False,9124.90,11.20,9076.50,-37.20,0.00,0.00,0.00,0.00,9087.45,-26.25,0.00,False
20100316,13:00,9051.45,8986.75,True,False,True,False,9121.95,70.50,9002.05,-49.40,0.00,0.00,0.00,0.00,9112.50,61.05,0.00,False
20100317,13:00,9214.55,9146.55,True,False,True,False,9221.05,6.50,9165.25,-49.30,0.00,0.00,0.00,0.00,9181.80,-32.75,0.00,False
20100318,13:00,9244.60,9172.05,True,False,True,False,9282.40,37.80,9193.75,-50.85,0.00,0.00,0.00,0.00,9281.30,36.70,0.00,False
20100319,13:00,9275.65,9231.90,True,False,True,False,9277.85,2.20,9232.35,-43.30,0.00,0.00,0.00,0.00,9262.30,-13.35,0.00,False
20100322,13:00,9238.90,9143.55,True,False,True,False,9240.85,1.95,9179.75,-59.15,0.00,0.00,0.00,0.00,9181.45,-57.45,0.00,False
