Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20180101,13:00,25588.00,25496.60,False,True,False,True,0.00,0.00,0.00,0.00,25274.80,221.80,25557.70,-61.10,25291.60,0.00,205.00,False
20180102,13:00,25425.50,25232.80,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25332.70,0.00,0.00,True
20180103,13:00,25454.90,25350.10,False,True,False,True,0.00,0.00,0.00,0.00,25300.90,49.20,25407.80,-57.70,25311.40,0.00,38.70,False
20180104,13:00,25437.20,25310.30,True,False,True,False,25488.70,51.50,25393.70,-43.50,0.00,0.00,0.00,0.00,25475.70,38.50,0.00,False
20180105,13:00,25575.30,25499.60,True,False,True,False,25636.90,61.60,25544.10,-31.20,0.00,0.00,0.00,0.00,25631.20,55.90,0.00,False
20180108,13:00,25771.50,25686.30,False,True,False,True,0.00,0.00,0.00,0.00,25643.80,42.50,25727.40,-41.10,25669.90,0.00,16.40,False
20180109,13:00,25803.80,25617.30,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25685.10,0.00,0.00,True
20180110,13:00,25717.60,25527.50,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25609.70,0.00,0.00,True
20180111,13:00,25688.80,25532.30,True,False,True,False,25694.70,5.90,25614.60,-74.20,0.00,0.00,0.00,0.00,25670.90,-17.90,0.00,False
20180112,13:00,25775.20,25557.60,False,False,False,False,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25717.90,0.00,0.00,True
20180115,13:00,26078.70,25842.90,True,False,True,False,26091.80,13.10,26004.70,-74.00,0.00,0.00,0.00,0.00,26063.60,-15.10,0.00,False
