Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,percentChangeTargetHigh,SLHigh,points_from_SL_High,percentageChangeSLHigh,TargetLow,points_from_Target_Low,percentageChangeTargetLow,SLLow,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20100104,13:45,5233.00,5167.00,True,False,True,False,5238.00,5.00,0.1,5225.00,-8.00,-0.15,0.00,0.00,0.0,0.00,0.00,0.0,5234.00,1.00,0.00,False
20100105,13:45,5284.00,5259.00,True,False,True,False,5288.00,4.00,0.08,5267.00,-17.00,-0.32,0.00,0.00,0.0,0.00,0.00,0.0,5277.00,-7.00,0.00,False
20100106,13:45,5297.00,5260.00,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,5282.00,0.00,0.00,True
20100107,13:45,5284.20,5244.75,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,5259.40,0.00,0.00,True
20100108,13:45,5276.75,5251.30,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5234.70,16.60,0.32,5267.35,-16.05,-0.31,5245.65,0.00,5.65,False
20100111,13:45,5281.35,5252.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5238.15,14.75,0.28,5265.85,-12.95,-0.25,5254.40,0.00,-1.50,False
20100112,13:45,5272.85,5221.25,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5200.95,20.30,0.39,5231.95,-10.70,-0.2,5206.35,0.00,14.90,False
20100113,13:45,5218.00,5172.20,True,False,True,False,5239.20,21.20,0.41,5200.20,-17.80,-0.34,0.00,0.00,0.0,0.00,0.00,0.0,5233.85,15.85,0.00,False
20100114,13:45,5272.85,5244.20,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,5258.35,0.00,0.00,True
20100115,13:45,5270.85,5246.05,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5242.45,3.60,0.07,5267.65,-21.60,-0.41,5255.05,0.00,-9.00,False
20100118,13:45,5292.50,5235.10,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,5276.40,0.00,0.00,True
20100119,13:45,5280.70,5250.20,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5218.65,31.55,0.6,5258.40,-8.20,-0.16,5225.60,0.00,24.60,False
20100120,13:45,5255.80,5216.10,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5201.40,14.70,0.28,5233.55,-17.45,-0.33,5222.15,0.00,-6.05,False
20100121,13:45,5212.55,5137.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,5085.45,52.45,1.02,5148.65,-10.75,-0.21,5095.75,0.00,42.15,False
20100122,13:45,5077.00,4954.85,False,False,False,False,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00,0.00,0.0,5029.95,0.00,0.00,True
20100125,13:45,5018.80,4983.05,True,False,True,False,5035.70,16.90,0.34,4995.70,-23.10,-0.46,0.00,0.00,0.0,0.00,0.00,0.0,4997.45,-21.35,0.00,False
20100127,13:45,4963.80,4858.90,False,True,False,True,0.00,0.00,0.0,0.00,0.00,0.0,4834.50,24.40,0.5,4903.15,-44.25,-0.91,4843.60,0.00,15.30,False
