Date,Time,DayHigh,DayHighTime,DayLow,DayLowTime,IsDayHighBreak,DayHighBreakTime,IsDayLowBreak,DayLowBreakTime,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,TargetHighTime,points_from_target_high,percentChangeTargetHigh,SLHigh,SLHighTime,points_from_SL_High,percentageChangeSLHigh,TargetLow,TargetLowTime,points_from_Target_Low,percentageChangeTargetLow,SLLow,SLLowTime,points_from_SL_low,percentageChangeSLLow,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow,noBreak
20110103,13:45,6178.55,09:15,6152.30,10:51,False,N/A,True,14:53,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,6147.20,14:54,5.10,0.08,6173.40,14:31,-21.10,-0.34,6158.60,0.00,-6.30,False
20110104,13:45,6181.05,09:15,6124.40,11:38,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,6141.50,0.00,0.00,True
20110105,13:45,6139.95,09:15,6085.50,13:45,False,N/A,True,13:51,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,6062.35,14:15,23.15,0.38,6092.00,14:58,-6.50,-0.11,6077.35,0.00,8.15,False
20110106,13:45,6116.15,09:15,6026.75,13:44,False,N/A,True,14:02,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,6022.30,14:04,4.45,0.07,6058.65,15:13,-31.90,-0.53,6045.80,0.00,-19.05,False
20110107,13:45,6051.20,09:30,5956.60,13:27,False,N/A,True,13:51,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5883.60,15:29,73.00,1.23,5968.35,13:46,-11.75,-0.2,5888.10,0.00,68.50,False
20110110,13:45,5907.25,09:15,5798.35,12:06,False,N/A,True,14:05,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5740.95,15:29,57.40,0.99,5835.80,13:52,-37.45,-0.65,5744.70,0.00,53.65,False
20110111,13:45,5842.60,13:32,5754.90,09:53,False,N/A,True,14:44,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5698.20,14:56,56.70,0.99,5809.65,13:54,-54.75,-0.95,5803.15,0.00,-48.25,False
20110112,13:45,5826.25,13:43,5711.30,11:44,True,13:47,False,N/A,True,False,5874.20,15:15,47.95,0.82,5817.65,13:47,-8.60,-0.15,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5858.90,32.65,0.00,False
20110113,13:45,5857.75,11:46,5750.75,13:12,False,N/A,True,13:53,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5736.70,15:03,14.05,0.24,5788.65,13:46,-37.90,-0.66,5759.00,0.00,-8.25,False
20110114,13:45,5833.65,13:16,5695.35,09:44,False,N/A,True,14:36,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5639.65,15:19,55.70,0.98,5813.30,13:46,-117.95,-2.07,5646.50,0.00,48.85,False
20110117,13:45,5696.15,13:03,5624.15,09:21,False,N/A,False,N/A,False,False,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5656.20,0.00,0.00,True
20110118,13:45,5723.40,09:56,5671.25,11:05,True,15:05,False,N/A,True,False,5730.50,15:16,7.10,0.12,5681.00,13:59,-42.40,-0.74,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5724.60,1.20,0.00,False
20110119,13:45,5747.65,09:15,5690.85,13:45,False,N/A,True,13:46,False,True,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5662.55,14:56,28.30,0.5,5708.10,14:19,-17.25,-0.3,5701.85,0.00,-11.00,False
20110120,13:45,5680.15,10:42,5634.50,13:17,True,14:08,False,N/A,True,False,5729.45,14:37,49.30,0.87,5656.85,13:53,-23.30,-0.41,0.00,N/A,0.00,0.0,0.00,N/A,0.00,0.0,5710.30,30.15,0.00,False
