Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow
20140129,11:45,6170.45,6146.45,False,True,False,True,6170.45,0.00,6170.45,0.00,6109.80,36.65,6159.90,-13.45,6124.20,-46.25,22.25
20140130,11:45,6072.95,6044.40,True,True,True,True,6082.80,9.85,6027.25,-45.70,6027.25,17.15,6082.80,-38.40,6080.00,7.05,-35.60
20140131,11:45,6097.30,6068.35,True,True,True,False,6097.85,0.55,6067.35,-29.95,6067.35,1.00,6097.85,-29.50,6089.55,-7.75,-21.20
20140203,11:45,6074.85,6052.20,False,True,False,True,6074.85,0.00,6074.85,0.00,5994.45,57.75,6060.45,-8.25,5997.90,-76.95,54.30
20140204,11:45,5971.25,5933.30,True,False,True,False,6017.80,46.55,5940.40,-30.85,5933.30,0.00,5933.30,0.00,6004.65,33.40,-71.35
20140205,11:45,6012.85,5962.05,True,False,True,False,6028.05,15.20,5973.35,-39.50,5962.05,0.00,5962.05,0.00,6024.60,11.75,-62.55
20140206,11:45,6048.35,5965.40,False,False,False,False,6048.35,0.00,6048.35,0.00,5965.40,0.00,5965.40,0.00,6038.15,-10.20,-72.75
20140207,11:45,6079.95,6051.05,False,True,False,True,6079.95,0.00,6079.95,0.00,6030.90,20.15,6078.75,-27.70,6066.65,-13.30,-15.60
20140210,11:45,6083.05,6051.30,False,True,False,True,6083.05,0.00,6083.05,0.00,6046.40,4.90,6071.70,-20.40,6050.35,-32.70,0.95
20140211,11:45,6081.85,6053.25,False,False,False,False,6081.85,0.00,6081.85,0.00,6053.25,0.00,6053.25,0.00,6061.45,-20.40,-8.20
20140212,11:45,6106.60,6080.35,False,True,False,True,6106.60,0.00,6106.60,0.00,6077.40,2.95,6098.35,-18.00,6081.40,-25.20,-1.05
20140213,11:45,6094.40,6038.75,False,True,False,True,6094.40,0.00,6094.40,0.00,5991.70,47.05,6045.40,-6.65,5994.10,-100.30,44.65
20140214,11:45,6033.30,5990.80,True,True,True,True,6056.40,23.10,5984.60,-48.70,5984.60,6.20,6056.40,-65.60,6051.75,18.45,-60.95
20140217,11:45,6079.35,6038.30,True,False,True,False,6079.95,0.60,6052.20,-27.15,6038.30,0.00,6038.30,0.00,6078.70,-0.65,-40.40
20140218,11:45,6126.60,6066.80,True,False,True,False,6141.70,15.10,6117.80,-8.80,6066.80,0.00,6066.80,0.00,6118.35,-8.25,-51.55
20140219,11:45,6143.75,6125.75,True,False,True,False,6160.05,16.30,6131.00,-12.75,6125.75,0.00,6125.75,0.00,6158.00,14.25,-32.25
20140220,11:45,6129.10,6105.50,False,True,False,True,6129.10,0.00,6129.10,0.00,6086.45,19.05,6127.15,-21.65,6092.05,-37.05,13.45
20140221,11:45,6148.60,6108.00,True,False,True,False,6159.65,11.05,6128.95,-19.65,6108.00,0.00,6108.00,0.00,6153.20,4.60,-45.20
20140224,11:45,6163.70,6130.80,True,False,True,False,6191.85,28.15,6158.55,-5.15,6130.80,0.00,6130.80,0.00,6189.25,25.55,-58.45
20140225,11:45,6216.85,6197.35,False,True,False,True,6216.85,0.00,6216.85,0.00,6176.60,20.75,6209.60,-12.25,6197.50,-19.35,-0.15
20140226,11:45,6222.90,6202.10,True,False,True,False,6245.95,23.05,6213.65,-9.25,6202.10,0.00,6202.10,0.00,6242.90,20.00,-40.80
20140228,11:45,6274.25,6228.10,True,False,True,False,6282.70,8.45,6241.85,-32.40,6228.10,0.00,6228.10,0.00,6272.50,-1.75,-44.40
20140303,11:45,6277.75,6249.60,False,True,False,True,6277.75,0.00,6277.75,0.00,6212.25,37.35,6269.40,-19.80,6217.80,-59.95,31.80
20140304,11:45,6273.90,6215.70,True,False,True,False,6302.15,28.25,6266.35,-7.55,6215.70,0.00,6215.70,0.00,6296.70,22.80,-81.00
20140305,11:45,6333.90,6287.80,True,False,True,False,6336.25,2.35,6292.70,-41.20,6287.80,0.00,6287.80,0.00,6324.00,-9.90,-36.20
20140306,11:45,6363.95,6339.70,True,False,True,False,6406.60,42.65,6355.25,-8.70,6339.70,0.00,6339.70,0.00,6401.00,37.05,-61.30
20140307,11:45,6506.15,6413.55,True,False,True,False,6537.80,31.65,6465.40,-40.75,6413.55,0.00,6413.55,0.00,6521.40,15.25,-107.85
20140310,11:45,6548.75,6487.35,True,False,True,False,6562.20,13.45,6511.25,-37.50,6487.35,0.00,6487.35,0.00,6537.45,-11.30,-50.10
20140311,11:45,6562.85,6510.00,False,True,False,True,6562.85,0.00,6562.85,0.00,6494.25,15.75,6528.65,-18.65,6518.70,-44.15,-8.70
20140312,11:45,6546.15,6487.30,False,False,False,False,6546.15,0.00,6546.15,0.00,6487.30,0.00,6487.30,0.00,6520.65,-25.50,-33.35
20140313,11:45,6561.45,6487.55,False,True,False,True,6561.45,0.00,6561.45,0.00,6476.65,10.90,6552.35,-64.80,6491.65,-69.80,-4.10
20140314,11:45,6472.95,6436.70,True,True,True,True,6518.45,45.50,6432.70,-40.25,6432.70,4.00,6518.45,-81.75,6501.15,28.20,-64.45
20140318,11:45,6574.95,6531.90,False,True,False,True,6574.95,0.00,6574.95,0.00,6497.65,34.25,6552.90,-21.00,6518.75,-56.20,13.15
20140319,11:45,6541.20,6506.00,False,False,False,False,6541.20,0.00,6541.20,0.00,6506.00,0.00,6506.00,0.00,6523.50,-17.70,-17.50
20140320,11:45,6523.65,6488.50,False,True,False,True,6523.65,0.00,6523.65,0.00,6473.25,15.25,6522.50,-34.00,6485.60,-38.05,2.90
20140321,11:45,6522.90,6485.70,False,False,False,False,6522.90,0.00,6522.90,0.00,6485.70,0.00,6485.70,0.00,6494.25,-28.65,-8.55
20140322,11:45,6502.65,6481.35,False,False,False,False,6502.65,0.00,6502.65,0.00,6481.35,0.00,6481.35,0.00,6494.90,-7.75,-13.55
20140324,11:45,6580.90,6514.95,True,False,True,False,6591.50,10.60,6565.20,-15.70,6514.95,0.00,6514.95,0.00,6585.20,4.30,-70.25
20140325,11:45,6591.50,6544.85,True,False,True,False,6595.55,4.05,6573.75,-17.75,6544.85,0.00,6544.85,0.00,6588.45,-3.05,-43.60
20140326,11:45,6623.25,6607.55,True,True,True,True,6627.45,4.20,6580.60,-42.65,6580.60,26.95,6627.45,-19.90,6599.95,-23.30,7.60
20140327,11:45,6642.80,6599.50,True,False,True,False,6673.95,31.15,6624.50,-18.30,6599.50,0.00,6599.50,0.00,6636.45,-6.35,-36.95
20140328,11:45,6684.95,6650.25,True,True,True,True,6702.60,17.65,6643.80,-41.15,6643.80,6.45,6702.60,-52.35,6700.80,15.85,-50.55
20140331,11:45,6730.05,6692.55,False,True,False,True,6730.05,0.00,6730.05,0.00,6662.40,30.15,6709.55,-17.00,6705.20,-24.85,-12.65
20140401,11:45,6732.25,6683.60,False,True,False,True,6732.25,0.00,6732.25,0.00,6675.45,8.15,6728.15,-44.55,6722.50,-9.75,-38.90
20140402,11:45,6763.50,6727.40,False,True,False,False,6763.50,0.00,6763.50,0.00,6723.60,3.80,6758.40,-31.00,6755.15,-8.35,-27.75
20140403,11:45,6776.75,6720.45,False,True,False,True,6776.75,0.00,6776.75,0.00,6696.90,23.55,6746.35,-25.90,6744.95,-31.80,-24.50
20140404,11:45,6739.15,6696.80,False,True,False,True,6739.15,0.00,6739.15,0.00,6685.15,11.65,6719.40,-22.60,6697.25,-41.90,-0.45
20140407,11:45,6725.15,6658.10,False,True,False,True,6725.15,0.00,6725.15,0.00,6650.40,7.70,6701.20,-43.10,6695.40,-29.75,-37.30
20140409,11:45,6733.60,6707.80,True,True,True,True,6808.70,75.10,6705.10,-28.50,6705.10,2.70,6808.70,-100.90,6806.15,72.55,-98.35
20140410,11:45,6816.45,6781.25,True,True,True,True,6819.05,2.60,6777.90,-38.55,6777.90,3.35,6819.05,-37.80,6780.30,-36.15,0.95
20140411,11:45,6773.55,6743.15,True,False,True,False,6789.35,15.80,6745.20,-28.35,6743.15,0.00,6743.15,0.00,6772.10,-1.45,-28.95
20140415,11:45,6813.40,6711.75,False,False,False,False,6813.40,0.00,6813.40,0.00,6711.75,0.00,6711.75,0.00,6729.95,-83.45,-18.20
20140416,11:45,6748.65,6724.65,False,True,False,True,6748.65,0.00,6748.65,0.00,6665.15,59.50,6744.65,-20.00,6671.70,-76.95,52.95
20140417,11:45,6741.65,6684.40,True,False,True,False,6783.05,41.40,6719.25,-22.40,6684.40,0.00,6684.40,0.00,6777.65,36.00,-93.25
20140421,11:45,6806.00,6787.90,True,True,True,False,6825.45,19.45,6786.90,-19.10,6786.90,1.00,6825.45,-37.55,6813.30,7.30,-25.40
20140422,11:45,6838.00,6813.00,False,True,False,True,6838.00,0.00,6838.00,0.00,6806.25,6.75,6831.55,-18.55,6819.35,-18.65,-6.35
20140423,11:45,6861.60,6820.75,False,False,False,False,6861.60,0.00,6861.60,0.00,6820.75,0.00,6820.75,0.00,6847.10,-14.50,-26.35
20140425,11:45,6869.85,6818.00,False,True,False,True,6869.85,0.00,6869.85,0.00,6772.85,45.15,6829.90,-11.90,6777.75,-92.10,40.25
20140428,11:45,6783.20,6750.30,True,False,True,False,6786.25,3.05,6756.05,-27.15,6750.30,0.00,6750.30,0.00,6764.45,-18.75,-14.15
20140429,11:45,6779.70,6711.10,False,True,False,False,6779.70,0.00,6779.70,0.00,6708.65,2.45,6760.95,-49.85,6717.40,-62.30,-6.30
20140430,11:45,6780.15,6723.65,False,True,False,True,6780.15,0.00,6780.15,0.00,6656.80,66.85,6764.25,-40.60,6712.25,-67.90,11.40
20140502,11:45,6737.65,6698.70,False,True,False,True,6737.65,0.00,6737.65,0.00,6689.50,9.20,6717.45,-18.75,6694.35,-43.30,4.35
20140505,11:45,6732.05,6680.45,True,False,True,False,6741.05,9.00,6694.50,-37.55,6680.45,0.00,6680.45,0.00,6697.20,-34.85,-16.75
20140506,11:45,6743.45,6717.90,False,True,False,True,6743.45,0.00,6743.45,0.00,6701.90,16.00,6724.20,-6.30,6719.90,-23.55,-2.00
20140507,11:45,6718.75,6686.70,False,True,False,True,6718.75,0.00,6718.75,0.00,6642.90,43.80,6696.15,-9.45,6648.90,-69.85,37.80
20140508,11:45,6688.40,6656.05,False,True,False,True,6688.40,0.00,6688.40,0.00,6638.55,17.50,6667.55,-11.50,6662.05,-26.35,-6.00
20140509,11:45,6744.15,6652.15,True,False,True,False,6871.35,127.20,6740.40,-3.75,6652.15,0.00,6652.15,0.00,6870.45,126.30,-218.30
20140512,11:45,6988.25,6862.90,True,False,True,False,7018.90,30.65,6961.80,-26.45,6862.90,0.00,6862.90,0.00,7016.45,28.20,-153.55
20140513,11:45,7153.50,7067.15,True,False,True,False,7172.35,18.85,7078.15,-75.35,7067.15,0.00,7067.15,0.00,7107.60,-45.90,-40.45
20140514,11:45,7142.25,7095.05,False,True,False,True,7142.25,0.00,7142.25,0.00,7080.90,14.15,7119.95,-24.90,7106.60,-35.65,-11.55
20140515,11:45,7152.55,7086.55,False,True,False,False,7152.55,0.00,7152.55,0.00,7082.55,4.00,7134.50,-47.95,7127.70,-24.85,-41.15
20140516,11:45,7563.50,7264.40,False,True,False,True,7563.50,0.00,7563.50,0.00,7130.65,133.75,7414.30,-149.90,7192.05,-371.45,72.35
20140519,11:45,7290.35,7193.55,True,False,True,False,7291.10,0.75,7237.00,-53.35,7193.55,0.00,7193.55,0.00,7249.15,-41.20,-55.60
20140520,11:45,7353.65,7247.70,False,False,False,False,7353.65,0.00,7353.65,0.00,7247.70,0.00,7247.70,0.00,7264.55,-89.10,-16.85
20140521,11:45,7287.15,7246.00,False,True,False,True,7287.15,0.00,7287.15,0.00,7206.70,39.30,7268.95,-22.95,7251.15,-36.00,-5.15
20140522,11:45,7306.50,7258.15,True,False,True,False,7319.55,13.05,7259.80,-46.70,7258.15,0.00,7258.15,0.00,7276.35,-30.15,-18.20
20140523,11:45,7365.35,7293.90,True,False,True,False,7381.00,15.65,7300.70,-64.65,7293.90,0.00,7293.90,0.00,7373.70,8.35,-79.80
20140526,11:45,7497.35,7428.55,True,True,True,True,7504.00,6.65,7269.05,-228.30,7269.05,159.50,7504.00,-75.45,7361.50,-135.85,67.05
20140527,11:45,7372.95,7274.75,False,False,False,False,7372.95,0.00,7372.95,0.00,7274.75,0.00,7274.75,0.00,7309.20,-63.75,-34.45
20140528,11:45,7344.75,7302.60,False,False,False,False,7344.75,0.00,7344.75,0.00,7302.60,0.00,7302.60,0.00,7335.45,-9.30,-32.85
20140529,11:45,7325.40,7279.90,False,True,False,True,7325.40,0.00,7325.40,0.00,7224.40,55.50,7298.15,-18.25,7257.95,-67.45,21.95
20140530,11:45,7272.50,7118.45,False,False,False,False,7272.50,0.00,7272.50,0.00,7118.45,0.00,7118.45,0.00,7222.80,-49.70,-104.35
20140602,11:45,7316.15,7239.50,True,False,True,False,7368.60,52.45,7309.65,-6.50,7239.50,0.00,7239.50,0.00,7357.75,41.60,-118.25
20140603,11:45,7393.30,7342.15,True,False,True,False,7424.95,31.65,7373.30,-20.00,7342.15,0.00,7342.15,0.00,7416.70,23.40,-74.55
20140604,11:45,7433.30,7393.60,False,True,False,False,7433.30,0.00,7433.30,0.00,7391.35,2.25,7424.50,-30.90,7396.90,-36.40,-3.30
20140605,11:45,7414.95,7360.50,True,False,True,False,7484.70,69.75,7401.90,-13.05,7360.50,0.00,7360.50,0.00,7481.20,66.25,-120.70
20140606,11:45,7535.10,7497.65,True,False,True,False,7592.70,57.60,7503.70,-31.40,7497.65,0.00,7497.65,0.00,7587.45,52.35,-89.80
20140609,11:45,7668.55,7580.25,True,False,True,False,7673.70,5.15,7625.75,-42.80,7580.25,0.00,7580.25,0.00,7644.60,-23.95,-64.35
20140610,11:45,7683.20,7579.30,False,False,False,False,7683.20,0.00,7683.20,0.00,7579.30,0.00,7579.30,0.00,7663.25,-19.95,-83.95
20140611,11:45,7700.05,7632.60,False,True,False,True,7700.05,0.00,7700.05,0.00,7589.05,43.55,7656.55,-23.95,7606.50,-93.55,26.10
20140612,11:45,7652.10,7593.80,True,False,True,False,7658.00,5.90,7613.05,-39.05,7593.80,0.00,7593.80,0.00,7651.60,-0.50,-57.80
20140613,11:45,7678.50,7643.40,False,True,False,True,7678.50,0.00,7678.50,0.00,7525.35,118.05,7652.20,-8.80,7537.25,-141.25,106.15
20140616,11:45,7548.60,7487.55,False,False,False,False,7548.60,0.00,7548.60,0.00,7487.55,0.00,7487.55,0.00,7525.95,-22.65,-38.40
20140617,11:45,7553.50,7516.25,True,True,True,True,7637.15,83.65,7509.25,-44.25,7509.25,7.00,7637.15,-120.90,7632.90,79.40,-116.65
20140618,11:45,7663.00,7620.25,False,True,False,True,7663.00,0.00,7663.00,0.00,7515.50,104.75,7648.95,-28.70,7541.20,-121.80,79.05
20140619,11:45,7606.45,7540.20,False,True,False,True,7606.45,0.00,7606.45,0.00,7502.55,37.65,7561.80,-21.60,7535.20,-71.25,5.00
20140620,11:45,7557.95,7520.10,True,True,True,True,7560.55,2.60,7497.30,-60.65,7497.30,22.80,7560.55,-40.45,7514.35,-43.60,5.75
20140623,11:45,7534.80,7469.05,False,True,False,True,7534.80,0.00,7534.80,0.00,7441.60,27.45,7511.40,-42.35,7501.30,-33.50,-32.25
20140624,11:45,7580.05,7516.75,True,False,True,False,7593.35,13.30,7539.90,-40.15,7516.75,0.00,7516.75,0.00,7580.50,0.45,-63.75
20140625,11:45,7589.25,7564.05,False,True,False,True,7589.25,0.00,7589.25,0.00,7557.05,7.00,7581.50,-17.45,7568.45,-20.80,-4.40
20140626,11:45,7570.20,7514.65,False,True,False,True,7570.20,0.00,7570.20,0.00,7481.30,33.35,7543.35,-28.70,7495.20,-75.00,19.45
20140627,11:45,7538.75,7503.80,False,True,False,True,7538.75,0.00,7538.75,0.00,7482.30,21.50,7523.30,-19.50,7510.95,-27.80,-7.15
20140630,11:45,7598.35,7531.60,True,False,True,False,7623.65,25.30,7581.75,-16.60,7531.60,0.00,7531.60,0.00,7599.50,1.15,-67.90
20140701,11:45,7641.85,7618.15,True,False,True,False,7649.50,7.65,7623.45,-18.40,7618.15,0.00,7618.15,0.00,7637.50,-4.35,-19.35
20140702,11:45,7711.50,7677.30,True,False,True,False,7732.40,20.90,7696.75,-14.75,7677.30,0.00,7677.30,0.00,7721.50,10.00,-44.20
20140703,11:45,7754.65,7708.65,False,True,False,False,7754.65,0.00,7754.65,0.00,7706.80,1.85,7736.20,-27.55,7712.70,-41.95,-4.05
20140704,11:45,7733.50,7701.25,True,True,True,True,7758.00,24.50,7661.30,-72.20,7661.30,39.95,7758.00,-56.75,7753.00,19.50,-51.75
20140707,11:45,7791.40,7759.90,True,True,True,True,7792.00,0.60,7755.10,-36.30,7755.10,4.80,7792.00,-32.10,7787.90,-3.50,-28.00
20140708,11:45,7808.85,7744.95,False,True,False,True,7808.85,0.00,7808.85,0.00,7596.55,148.40,7777.40,-32.45,7601.70,-207.15,143.25
20140709,11:45,7650.10,7551.65,False,False,False,False,7650.10,0.00,7650.10,0.00,7551.65,0.00,7551.65,0.00,7577.60,-72.50,-25.95
20140710,11:45,7626.85,7479.05,True,False,True,False,7731.05,104.20,7493.75,-133.10,7479.05,0.00,7479.05,0.00,7542.50,-84.35,-63.45
20140711,11:45,7625.85,7509.40,False,True,False,True,7625.85,0.00,7625.85,0.00,7447.20,62.20,7536.35,-26.95,7463.55,-162.30,45.85
20140714,11:45,7471.65,7426.45,True,True,True,False,7478.45,6.80,7422.15,-49.50,7422.15,4.30,7478.45,-52.00,7457.75,-13.90,-31.30
20140715,11:45,7524.20,7490.55,True,True,True,True,7534.90,10.70,7459.15,-65.05,7459.15,31.40,7534.90,-44.35,7522.00,-2.20,-31.45
20140716,11:45,7571.35,7540.35,True,True,True,True,7639.10,67.75,7532.45,-38.90,7532.45,7.90,7639.10,-98.75,7637.00,65.65,-96.65
20140717,11:45,7643.60,7614.45,True,False,True,False,7655.65,12.05,7615.90,-27.70,7614.45,0.00,7614.45,0.00,7639.45,-4.15,-25.00
20140718,11:45,7640.95,7595.50,True,False,True,False,7685.00,44.05,7628.70,-12.25,7595.50,0.00,7595.50,0.00,7653.15,12.20,-57.65
20140721,11:45,7722.10,7681.35,False,True,False,True,7722.10,0.00,7722.10,0.00,7674.00,7.35,7706.80,-25.45,7678.10,-44.00,3.25
20140722,11:45,7748.95,7704.80,True,False,True,False,7773.85,24.90,7717.90,-31.05,7704.80,0.00,7704.80,0.00,7770.05,21.10,-65.25
20140723,11:45,7809.20,7768.40,False,True,False,True,7809.20,0.00,7809.20,0.00,7752.90,15.50,7803.15,-34.75,7794.60,-14.60,-26.20
20140724,11:45,7802.45,7771.65,True,False,True,False,7835.65,33.20,7773.45,-29.00,7771.65,0.00,7771.65,0.00,7827.40,24.95,-55.75
20140725,11:45,7840.95,7786.25,False,True,False,True,7840.95,0.00,7840.95,0.00,7748.60,37.65,7799.50,-13.25,7783.80,-57.15,2.45
20140728,11:45,7799.90,7746.05,False,True,False,True,7799.90,0.00,7799.90,0.00,7722.65,23.40,7761.00,-14.95,7742.75,-57.15,3.30
20140730,11:45,7756.85,7729.25,True,True,True,True,7798.70,41.85,7707.60,-49.25,7707.60,21.65,7798.70,-69.45,7790.90,34.05,-61.65
20140731,11:45,7791.25,7768.70,True,True,True,True,7791.85,0.60,7711.15,-80.10,7711.15,57.55,7791.85,-23.15,7716.10,-75.15,52.60
20140801,11:45,7694.55,7649.75,True,True,True,True,7716.70,22.15,7593.90,-100.65,7593.90,55.85,7716.70,-66.95,7604.35,-90.20,45.40
20140804,11:45,7671.70,7622.05,True,False,True,False,7694.80,23.10,7636.20,-35.50,7622.05,0.00,7622.05,0.00,7691.20,19.50,-69.15
20140805,11:45,7720.00,7665.30,True,True,True,True,7752.45,32.45,7638.05,-81.95,7638.05,27.25,7752.45,-87.15,7742.65,22.65,-77.35
20140806,11:45,7739.60,7715.80,True,True,True,True,7740.95,1.35,7658.95,-80.65,7658.95,56.85,7740.95,-25.15,7670.30,-69.30,45.50
20140807,11:45,7686.70,7638.70,True,True,True,True,7708.95,22.25,7630.40,-56.30,7630.40,8.30,7708.95,-70.25,7652.20,-34.50,-13.50
20140808,11:45,7592.45,7560.05,False,True,False,True,7592.45,0.00,7592.45,0.00,7540.10,19.95,7578.05,-18.00,7565.65,-26.80,-5.60
20140811,11:45,7633.55,7599.75,True,True,True,False,7635.55,2.00,7598.60,-34.95,7598.60,1.15,7635.55,-35.80,7626.40,-7.15,-26.65
20140812,11:45,7691.45,7657.50,True,True,True,True,7735.75,44.30,7654.80,-36.65,7654.80,2.70,7735.75,-78.25,7728.50,37.05,-71.00
20140813,11:45,7757.10,7711.80,False,True,False,True,7757.10,0.00,7757.10,0.00,7695.70,16.10,7752.25,-40.45,7732.30,-24.80,-20.50
20140814,11:45,7781.00,7739.10,True,False,True,False,7796.70,15.70,7760.40,-20.60,7739.10,0.00,7739.10,0.00,7784.15,3.15,-45.05
20140818,11:45,7832.75,7779.20,True,False,True,False,7880.50,47.75,7817.20,-15.55,7779.20,0.00,7779.20,0.00,7873.15,40.40,-93.95
20140819,11:45,7918.55,7881.15,False,False,False,False,7918.55,0.00,7918.55,0.00,7881.15,0.00,7881.15,0.00,7894.80,-23.75,-13.65
20140820,11:45,7922.70,7872.05,False,True,False,True,7922.70,0.00,7922.70,0.00,7866.80,5.25,7891.75,-19.70,7869.10,-53.60,2.95
20140821,11:45,7919.65,7868.15,False,True,False,True,7919.65,0.00,7919.65,0.00,7855.95,12.20,7901.80,-33.65,7891.50,-28.15,-23.35
20140822,11:45,7929.05,7903.60,False,True,False,True,7929.05,0.00,7929.05,0.00,7900.05,3.55,7925.90,-22.30,7913.15,-15.90,-9.55
20140825,11:45,7960.05,7927.75,True,True,True,True,7968.25,8.20,7897.95,-62.10,7897.95,29.80,7968.25,-40.50,7905.60,-54.45,22.15
20140826,11:45,7915.45,7871.65,False,True,False,True,7915.45,0.00,7915.45,0.00,7862.45,9.20,7912.80,-41.15,7907.75,-7.70,-36.10
20140827,11:45,7946.85,7924.30,False,True,False,True,7946.85,0.00,7946.85,0.00,7916.55,7.75,7944.40,-20.10,7943.65,-3.20,-19.35
20140828,11:45,7967.80,7943.00,False,True,False,False,7967.80,0.00,7967.80,0.00,7939.20,3.80,7963.05,-20.05,7954.60,-13.20,-11.60
20140901,11:45,8022.70,7984.00,True,False,True,False,8033.20,10.50,8006.70,-16.00,7984.00,0.00,7984.00,0.00,8029.50,6.80,-45.50
20140902,11:45,8067.75,8036.55,True,False,True,False,8101.95,34.20,8056.75,-11.00,8036.55,0.00,8036.55,0.00,8082.25,14.50,-45.70
20140903,11:45,8133.10,8092.25,True,False,True,False,8141.90,8.80,8095.35,-37.75,8092.25,0.00,8092.25,0.00,8109.95,-23.15,-17.70
20140904,11:45,8114.80,8062.65,False,True,False,True,8114.80,0.00,8114.80,0.00,8060.90,1.75,8102.80,-40.15,8096.75,-18.05,-34.10
20140905,11:45,8122.70,8061.25,False,True,False,True,8122.70,0.00,8122.70,0.00,8049.85,11.40,8096.30,-35.05,8086.70,-36.00,-25.45
20140908,11:45,8149.25,8126.15,True,False,True,False,8180.20,30.95,8133.25,-16.00,8126.15,0.00,8126.15,0.00,8172.30,23.05,-46.15
20140909,11:45,8174.55,8134.40,False,True,False,True,8174.55,0.00,8174.55,0.00,8126.50,7.90,8157.35,-22.95,8155.45,-19.10,-21.05
20140910,11:45,8135.75,8105.75,False,True,False,True,8135.75,0.00,8135.75,0.00,8082.10,23.65,8117.85,-12.10,8099.20,-36.55,6.55
20140911,11:45,8127.95,8057.30,False,False,False,False,8127.95,0.00,8127.95,0.00,8057.30,0.00,8057.30,0.00,8082.30,-45.65,-25.00
20140912,11:45,8102.95,8072.75,True,True,True,False,8114.30,11.35,8071.60,-31.35,8071.60,1.15,8114.30,-41.55,8109.25,6.30,-36.50
20140915,11:45,8077.30,8030.00,False,False,False,False,8077.30,0.00,8077.30,0.00,8030.00,0.00,8030.00,0.00,8037.65,-39.65,-7.65
20140916,11:45,8044.90,8019.65,False,True,False,True,8044.90,0.00,8044.90,0.00,7925.15,94.50,8030.60,-10.95,7926.45,-118.45,93.20
