Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow
20130130,11:45,6071.95,6050.30,False,True,False,True,6071.95,0.00,6071.95,0.00,6044.15,6.15,6069.65,-19.35,6056.40,-15.55,-6.10
20130131,11:45,6058.05,6042.30,False,True,False,True,6058.05,0.00,6058.05,0.00,6025.15,17.15,6057.45,-15.15,6031.15,-26.90,11.15
20130201,11:45,6052.95,6029.75,False,True,False,True,6052.95,0.00,6052.95,0.00,5983.20,46.55,6036.10,-6.35,6002.95,-50.00,26.80
20130204,11:45,6038.50,6016.60,False,True,False,True,6038.50,0.00,6038.50,0.00,5981.25,35.35,6025.20,-8.60,5988.85,-49.65,27.75
20130205,11:45,5970.00,5947.90,True,True,True,False,5970.35,0.35,5946.90,-23.10,5946.90,1.00,5970.35,-22.45,5957.80,-12.20,-9.90
20130206,11:45,5990.90,5967.70,False,True,False,True,5990.90,0.00,5990.90,0.00,5953.15,14.55,5981.35,-13.65,5954.10,-36.80,13.60
20130207,11:45,5978.50,5938.65,False,True,False,True,5978.50,0.00,5978.50,0.00,5927.60,11.05,5959.20,-20.55,5941.25,-37.25,-2.60
20130208,11:45,5953.70,5929.05,False,True,False,True,5953.70,0.00,5953.70,0.00,5883.65,45.40,5950.05,-21.00,5895.05,-58.65,34.00
20130211,11:45,5924.15,5879.10,False,False,False,False,5924.15,0.00,5924.15,0.00,5879.10,0.00,5879.10,0.00,5897.55,-26.60,-18.45
20130212,11:45,5913.30,5886.45,True,False,True,False,5927.65,14.35,5894.35,-18.95,5886.45,0.00,5886.45,0.00,5924.40,11.10,-37.95
20130213,11:45,5969.50,5938.25,False,True,False,True,5969.50,0.00,5969.50,0.00,5922.95,15.30,5968.15,-29.90,5934.75,-34.75,3.50
20130214,11:45,5940.20,5911.05,False,True,False,True,5940.20,0.00,5940.20,0.00,5884.70,26.35,5936.20,-25.15,5887.15,-53.05,23.90
20130215,11:45,5889.45,5862.80,True,True,True,True,5899.95,10.50,5853.90,-35.55,5853.90,8.90,5899.95,-37.15,5874.65,-14.80,-11.85
20130218,11:45,5903.40,5878.45,True,False,True,False,5911.00,7.60,5893.05,-10.35,5878.45,0.00,5878.45,0.00,5897.35,-6.05,-18.90
20130219,11:45,5904.15,5889.35,True,True,True,True,5947.55,43.40,5883.15,-21.00,5883.15,6.20,5947.55,-58.20,5945.30,41.15,-55.95
20130220,11:45,5971.00,5945.20,False,True,False,True,5971.00,0.00,5971.00,0.00,5937.55,7.65,5956.25,-11.05,5943.40,-27.60,1.80
20130221,11:45,5921.15,5886.55,False,True,False,True,5921.15,0.00,5921.15,0.00,5844.40,42.15,5894.20,-7.65,5848.00,-73.15,38.55
20130222,11:45,5862.30,5835.80,True,False,True,False,5873.80,11.50,5843.70,-18.60,5835.80,0.00,5835.80,0.00,5844.30,-18.00,-8.50
20130225,11:45,5874.25,5837.30,True,True,True,True,5878.40,4.15,5825.00,-49.25,5825.00,12.30,5878.40,-41.10,5852.05,-22.20,-14.75
20130226,11:45,5838.85,5807.10,False,True,False,True,5838.85,0.00,5838.85,0.00,5748.60,58.50,5817.75,-10.65,5763.00,-75.85,44.10
20130227,11:45,5796.50,5749.70,True,False,True,False,5818.20,21.70,5777.05,-19.45,5749.70,0.00,5749.70,0.00,5796.30,-0.20,-46.60
20130228,11:45,5849.90,5800.50,False,True,False,True,5849.90,0.00,5849.90,0.00,5671.90,128.60,5815.95,-15.45,5706.75,-143.15,93.75
20130301,11:45,5728.15,5679.90,True,False,True,False,5739.45,11.30,5691.80,-36.35,5679.90,0.00,5679.90,0.00,5720.95,-7.20,-41.05
20130304,11:45,5712.00,5663.60,False,False,False,False,5712.00,0.00,5712.00,0.00,5663.60,0.00,5663.60,0.00,5698.55,-13.45,-34.95
20130305,11:45,5752.85,5722.40,True,False,True,False,5790.10,37.25,5748.90,-3.95,5722.40,0.00,5722.40,0.00,5782.60,29.75,-60.20
20130306,11:45,5828.25,5795.05,True,False,True,False,5828.70,0.45,5802.90,-25.35,5795.05,0.00,5795.05,0.00,5820.70,-7.55,-25.65
20130307,11:45,5820.55,5802.75,True,False,True,False,5876.35,55.80,5804.40,-16.15,5802.75,0.00,5802.75,0.00,5872.90,52.35,-70.15
20130308,11:45,5914.15,5883.00,True,False,True,False,5952.85,38.70,5892.05,-22.10,5883.00,0.00,5883.00,0.00,5941.10,26.95,-58.10
20130311,11:45,5961.80,5935.65,True,True,True,True,5971.20,9.40,5931.05,-30.75,5931.05,4.60,5971.20,-35.55,5932.75,-29.05,2.90
20130312,11:45,5952.00,5926.55,False,True,False,True,5952.00,0.00,5952.00,0.00,5893.65,32.90,5944.00,-17.45,5908.15,-43.85,18.40
20130313,11:45,5893.85,5869.05,False,True,False,True,5893.85,0.00,5893.85,0.00,5842.25,26.80,5887.55,-18.50,5845.35,-48.50,23.70
20130314,11:45,5870.45,5791.75,True,False,True,False,5920.15,49.70,5844.20,-26.25,5791.75,0.00,5791.75,0.00,5908.85,38.40,-117.10
20130315,11:45,5945.65,5890.65,False,True,False,True,5945.65,0.00,5945.65,0.00,5861.00,29.65,5907.15,-16.50,5872.75,-72.90,17.90
20130318,11:45,5842.45,5814.35,True,False,True,False,5850.20,7.75,5818.40,-24.05,5814.35,0.00,5814.35,0.00,5830.90,-11.55,-16.55
20130319,11:45,5863.60,5724.30,False,False,False,False,5863.60,0.00,5863.60,0.00,5724.30,0.00,5724.30,0.00,5746.80,-116.80,-22.50
20130320,11:45,5745.30,5703.85,False,True,False,True,5745.30,0.00,5745.30,0.00,5682.30,21.55,5725.75,-21.90,5700.90,-44.40,2.95
20130321,11:45,5746.95,5670.50,True,True,True,True,5757.75,10.80,5647.95,-99.00,5647.95,22.55,5757.75,-87.25,5656.70,-90.25,13.80
20130322,11:45,5676.80,5641.00,True,True,True,True,5691.45,14.65,5631.80,-45.00,5631.80,9.20,5691.45,-50.45,5648.30,-28.50,-7.30
20130325,11:45,5718.40,5682.45,False,True,False,True,5718.40,0.00,5718.40,0.00,5624.40,58.05,5699.65,-17.20,5633.95,-84.45,48.50
20130326,11:45,5649.70,5612.05,True,False,True,False,5655.30,5.60,5626.15,-23.55,5612.05,0.00,5612.05,0.00,5634.40,-15.30,-22.35
20130328,11:45,5647.80,5604.85,True,False,True,False,5692.55,44.75,5619.65,-28.15,5604.85,0.00,5604.85,0.00,5689.50,41.70,-84.65
20130401,11:45,5720.95,5688.10,False,True,False,True,5720.95,0.00,5720.95,0.00,5675.90,12.20,5711.15,-23.05,5699.10,-21.85,-11.00
20130402,11:45,5710.15,5687.15,True,False,True,False,5754.60,44.45,5695.95,-14.20,5687.15,0.00,5687.15,0.00,5745.50,35.35,-58.35
20130403,11:45,5743.85,5720.50,True,True,True,True,5744.95,1.10,5650.10,-93.75,5650.10,70.40,5744.95,-24.45,5666.05,-77.80,54.45
20130404,11:45,5643.45,5606.80,True,True,True,True,5644.45,1.00,5565.65,-77.80,5565.65,41.15,5644.45,-37.65,5572.75,-70.70,34.05
20130405,11:45,5577.30,5547.90,False,True,False,True,5577.30,0.00,5577.30,0.00,5534.70,13.20,5574.30,-26.40,5545.75,-31.55,2.15
20130408,11:45,5569.20,5537.10,False,True,False,False,5569.20,0.00,5569.20,0.00,5537.05,0.05,5558.35,-21.25,5544.00,-25.20,-6.90
20130409,11:45,5594.65,5558.45,True,True,True,True,5603.05,8.40,5487.00,-107.65,5487.00,71.45,5603.05,-44.60,5491.75,-102.90,66.70
20130410,11:45,5536.40,5488.60,True,True,True,True,5569.25,32.85,5477.20,-59.20,5477.20,11.40,5569.25,-80.65,5552.10,15.70,-63.50
20130411,11:45,5610.60,5566.85,True,True,True,True,5610.65,0.05,5542.85,-67.75,5542.85,24.00,5610.65,-43.80,5586.15,-24.45,-19.30
20130412,11:45,5544.50,5494.90,False,False,False,False,5544.50,0.00,5544.50,0.00,5494.90,0.00,5494.90,0.00,5519.80,-24.70,-24.90
20130415,11:45,5560.50,5500.30,True,False,True,False,5592.85,32.35,5544.05,-16.45,5500.30,0.00,5500.30,0.00,5560.75,0.25,-60.45
20130416,11:45,5642.35,5555.85,True,False,True,False,5699.25,56.90,5629.15,-13.20,5555.85,0.00,5555.85,0.00,5687.05,44.70,-131.20
20130417,11:45,5723.65,5682.25,True,True,True,True,5732.15,8.50,5669.00,-54.65,5669.00,13.25,5732.15,-49.90,5693.45,-30.20,-11.20
20130418,11:45,5726.45,5681.85,True,False,True,False,5794.35,67.90,5713.00,-13.45,5681.85,0.00,5681.85,0.00,5774.50,48.05,-92.65
20130422,11:45,5833.45,5789.80,True,False,True,False,5844.85,11.40,5794.55,-38.90,5789.80,0.00,5789.80,0.00,5842.80,9.35,-53.00
20130423,11:45,5843.35,5793.70,True,True,True,False,5844.30,0.95,5791.55,-51.80,5791.55,2.15,5844.30,-50.60,5834.70,-8.65,-41.00
20130425,11:45,5905.15,5853.30,True,False,True,False,5924.60,19.45,5860.20,-44.95,5853.30,0.00,5853.30,0.00,5913.70,8.55,-60.40
20130426,11:45,5907.05,5877.85,False,True,False,True,5907.05,0.00,5907.05,0.00,5860.50,17.35,5899.70,-21.85,5874.65,-32.40,3.20
20130429,11:45,5899.15,5871.15,True,True,True,False,5918.65,19.50,5868.80,-30.35,5868.80,2.35,5918.65,-47.50,5902.05,2.90,-30.90
20130430,11:45,5962.30,5880.05,False,True,False,True,5962.30,0.00,5962.30,0.00,5867.80,12.25,5940.70,-60.65,5923.15,-39.15,-43.10
20130502,11:45,6007.25,5910.95,True,False,True,False,6019.45,12.20,5992.05,-15.20,5910.95,0.00,5910.95,0.00,6000.80,-6.45,-89.85
20130503,11:45,6000.30,5930.15,False,False,False,False,6000.30,0.00,6000.30,0.00,5930.15,0.00,5930.15,0.00,5943.85,-56.45,-13.70
20130506,11:45,5976.50,5928.45,False,False,False,False,5976.50,0.00,5976.50,0.00,5928.45,0.00,5928.45,0.00,5974.15,-2.35,-45.70
20130507,11:45,6011.10,5982.95,True,False,True,False,6050.50,39.40,5993.90,-17.20,5982.95,0.00,5982.95,0.00,6042.30,31.20,-59.35
20130508,11:45,6070.15,6034.45,True,True,True,True,6081.00,10.85,6024.95,-45.20,6024.95,9.50,6081.00,-46.55,6078.55,8.40,-44.10
20130509,11:45,6084.70,6053.70,False,True,False,True,6084.70,0.00,6084.70,0.00,6040.45,13.25,6083.05,-29.35,6056.30,-28.40,-2.60
20130510,11:45,6079.80,6045.60,True,False,True,False,6105.30,25.50,6049.50,-30.30,6045.60,0.00,6045.60,0.00,6091.05,11.25,-45.45
20130511,11:45,6104.50,6084.15,True,False,True,False,6114.55,10.05,6098.80,-5.70,6084.15,0.00,6084.15,0.00,6107.25,2.75,-23.10
20130513,11:45,6104.95,6063.40,False,True,False,True,6104.95,0.00,6104.95,0.00,5972.90,90.50,6074.00,-10.60,5977.15,-127.80,86.25
20130514,11:45,6026.20,5970.05,False,False,False,False,6026.20,0.00,6026.20,0.00,5970.05,0.00,5970.05,0.00,5993.45,-32.75,-23.40
20130515,11:45,6125.50,6019.90,True,False,True,False,6157.10,31.60,6107.65,-17.85,6019.90,0.00,6019.90,0.00,6146.85,21.35,-126.95
20130516,11:45,6187.30,6130.90,False,False,False,False,6187.30,0.00,6187.30,0.00,6130.90,0.00,6130.90,0.00,6172.15,-15.15,-41.25
20130517,11:45,6188.60,6149.30,True,True,True,True,6199.95,11.35,6146.15,-42.45,6146.15,3.15,6199.95,-50.65,6185.20,-3.40,-35.90
20130520,11:45,6229.45,6195.25,False,True,False,True,6229.45,0.00,6229.45,0.00,6146.05,49.20,6214.35,-19.10,6162.10,-67.35,33.15
20130521,11:45,6173.10,6124.70,True,True,True,True,6180.25,7.15,6102.35,-70.75,6102.35,22.35,6180.25,-55.55,6114.80,-58.30,9.90
20130522,11:45,6147.60,6118.10,False,True,False,True,6147.60,0.00,6147.60,0.00,6074.45,43.65,6138.35,-20.25,6103.20,-44.40,14.90
20130523,11:45,6081.45,5973.80,False,True,False,True,6081.45,0.00,6081.45,0.00,5955.70,18.10,6009.75,-35.95,5973.30,-108.15,0.50
20130524,11:45,6015.30,5936.80,False,False,False,False,6015.30,0.00,6015.30,0.00,5936.80,0.00,5936.80,0.00,5988.90,-26.40,-52.10
20130527,11:45,6033.65,5975.55,True,False,True,False,6099.90,66.25,6012.35,-21.30,5975.55,0.00,5975.55,0.00,6071.05,37.40,-95.50
20130528,11:45,6111.35,6055.40,True,False,True,False,6127.65,16.30,6070.65,-40.70,6055.40,0.00,6055.40,0.00,6110.15,-1.20,-54.75
20130529,11:45,6125.05,6077.35,False,True,False,True,6125.05,0.00,6125.05,0.00,6069.80,7.55,6113.70,-36.35,6100.00,-25.05,-22.65
20130530,11:45,6103.40,6073.15,True,False,True,False,6133.75,30.35,6088.90,-14.50,6073.15,0.00,6073.15,0.00,6117.40,14.00,-44.25
20130531,11:45,6106.25,6031.80,False,True,False,True,6106.25,0.00,6106.25,0.00,5975.55,56.25,6061.20,-29.40,5984.80,-121.45,47.00
20130603,11:45,6011.00,5941.90,False,True,False,True,6011.00,0.00,6011.00,0.00,5916.35,25.55,5965.95,-24.05,5937.55,-73.45,4.35
20130604,11:45,5981.60,5932.85,False,True,False,True,5981.60,0.00,5981.60,0.00,5910.25,22.60,5975.40,-42.55,5922.75,-58.85,10.10
20130605,11:45,5921.80,5883.70,True,False,True,False,5935.20,13.40,5887.00,-34.80,5883.70,0.00,5883.70,0.00,5921.95,0.15,-38.25
20130606,11:45,5905.30,5869.50,True,False,True,False,5956.55,51.25,5889.90,-15.40,5869.50,0.00,5869.50,0.00,5913.60,8.30,-44.10
20130607,11:45,5951.85,5886.60,True,True,True,True,5972.70,20.85,5871.30,-80.55,5871.30,15.30,5972.70,-86.10,5883.45,-68.40,3.15
20130610,11:45,5931.65,5874.20,False,True,False,True,5931.65,0.00,5931.65,0.00,5857.40,16.80,5913.75,-39.55,5889.55,-42.10,-15.35
20130611,11:45,5868.05,5793.75,False,True,False,True,5868.05,0.00,5868.05,0.00,5780.35,13.40,5829.50,-35.75,5784.80,-83.25,8.95
20130612,11:45,5789.95,5751.65,True,True,True,True,5792.90,2.95,5738.60,-51.35,5738.60,13.05,5792.90,-41.25,5763.40,-26.55,-11.75
20130613,11:45,5729.85,5683.10,False,False,False,False,5729.85,0.00,5729.85,0.00,5683.10,0.00,5683.10,0.00,5693.95,-35.90,-10.85
20130614,11:45,5780.40,5739.40,True,False,True,False,5819.40,39.00,5769.15,-11.25,5739.40,0.00,5739.40,0.00,5806.95,26.55,-67.55
20130617,11:45,5825.55,5770.25,True,False,True,False,5854.90,29.35,5807.45,-18.10,5770.25,0.00,5770.25,0.00,5850.05,24.50,-79.80
20130618,11:45,5843.95,5815.15,True,True,True,True,5863.40,19.45,5804.30,-39.65,5804.30,10.85,5863.40,-48.25,5814.05,-29.90,1.10
20130619,11:45,5809.25,5777.90,True,False,True,False,5828.40,19.15,5785.50,-23.75,5777.90,0.00,5777.90,0.00,5822.20,12.95,-44.30
20130620,11:45,5755.00,5686.60,False,True,False,True,5755.00,0.00,5755.00,0.00,5646.60,40.00,5705.30,-18.70,5652.60,-102.40,34.00
20130621,11:45,5672.50,5616.85,True,False,True,False,5686.15,13.65,5624.40,-48.10,5616.85,0.00,5616.85,0.00,5667.50,-5.00,-50.65
20130624,11:45,5640.00,5602.25,False,True,False,True,5640.00,0.00,5640.00,0.00,5566.25,36.00,5624.50,-22.25,5599.15,-40.85,3.10
20130625,11:45,5617.05,5570.25,True,False,True,False,5666.25,49.20,5598.30,-18.75,5570.25,0.00,5570.25,0.00,5601.50,-15.55,-31.25
20130626,11:45,5635.25,5600.35,False,True,False,True,5635.25,0.00,5635.25,0.00,5579.35,21.00,5630.30,-29.95,5582.75,-52.50,17.60
20130627,11:45,5662.25,5638.30,True,True,True,True,5699.35,37.10,5630.95,-31.30,5630.95,7.35,5699.35,-61.05,5682.10,19.85,-43.80
20130628,11:45,5794.70,5756.50,True,False,True,False,5852.95,58.25,5775.70,-19.00,5756.50,0.00,5756.50,0.00,5832.50,37.80,-76.00
20130701,11:45,5875.05,5822.20,True,False,True,False,5904.35,29.30,5867.75,-7.30,5822.20,0.00,5822.20,0.00,5899.75,24.70,-77.55
20130702,11:45,5898.80,5869.35,False,True,False,True,5898.80,0.00,5898.80,0.00,5852.30,17.05,5894.35,-25.00,5859.00,-39.80,10.35
20130703,11:45,5815.00,5769.65,False,True,False,True,5815.00,0.00,5815.00,0.00,5760.40,9.25,5783.90,-14.25,5776.80,-38.20,-7.15
20130704,11:45,5835.65,5787.70,True,True,True,False,5848.20,12.55,5786.05,-49.60,5786.05,1.65,5848.20,-60.50,5839.35,3.70,-51.65
20130705,11:45,5900.45,5872.35,False,True,False,True,5900.45,0.00,5900.45,0.00,5858.45,13.90,5894.50,-22.15,5865.55,-34.90,6.80
20130708,11:45,5833.85,5775.55,False,False,False,False,5833.85,0.00,5833.85,0.00,5775.55,0.00,5775.55,0.00,5810.35,-23.50,-34.80
20130709,11:45,5864.95,5839.20,False,True,False,True,5864.95,0.00,5864.95,0.00,5835.55,3.65,5863.10,-23.90,5860.30,-4.65,-21.10
20130710,11:45,5879.35,5850.80,False,True,False,True,5879.35,0.00,5879.35,0.00,5802.85,47.95,5869.90,-19.10,5814.40,-64.95,36.40
20130711,11:45,5947.95,5887.95,True,False,True,False,5948.85,0.90,5923.20,-24.75,5887.95,0.00,5887.95,0.00,5934.60,-13.35,-46.65
20130712,11:45,6018.40,5951.15,True,False,True,False,6019.00,0.60,5957.30,-61.10,5951.15,0.00,5951.15,0.00,6015.60,-2.80,-64.45
20130715,11:45,6010.90,5980.95,True,False,True,False,6038.20,27.30,6003.40,-7.50,5980.95,0.00,5980.95,0.00,6030.10,19.20,-49.15
20130716,11:45,5954.00,5910.95,True,False,True,False,5966.05,12.05,5936.80,-17.20,5910.95,0.00,5910.95,0.00,5959.65,5.65,-48.70
20130717,11:45,5989.80,5968.80,False,True,False,True,5989.80,0.00,5989.80,0.00,5926.75,42.05,5988.50,-19.70,5971.25,-18.55,-2.45
20130718,11:45,6005.60,5976.15,True,True,True,False,6051.10,45.50,5974.55,-31.05,5974.55,1.60,6051.10,-74.95,6041.10,35.50,-64.95
20130719,11:45,6066.85,6034.10,False,True,False,True,6066.85,0.00,6066.85,0.00,6020.80,13.30,6063.40,-29.30,6025.50,-41.35,8.60
20130722,11:45,6055.75,6004.25,True,False,True,False,6064.15,8.40,6023.45,-32.30,6004.25,0.00,6004.25,0.00,6032.00,-23.75,-27.75
20130723,11:45,6089.75,6061.30,True,False,True,False,6093.35,3.60,6064.85,-24.90,6061.30,0.00,6061.30,0.00,6078.70,-11.05,-17.40
20130724,11:45,6047.25,5962.75,False,True,False,False,6047.25,0.00,6047.25,0.00,5962.60,0.15,5998.40,-35.65,5991.00,-56.25,-28.25
20130725,11:45,5990.65,5958.30,False,True,False,True,5990.65,0.00,5990.65,0.00,5896.40,61.90,5974.55,-16.25,5910.40,-80.25,47.90
20130726,11:45,5944.50,5897.80,False,True,False,True,5944.50,0.00,5944.50,0.00,5869.50,28.30,5919.70,-21.90,5890.85,-53.65,6.95
20130729,11:45,5886.00,5843.95,False,True,False,True,5886.00,0.00,5886.00,0.00,5825.80,18.15,5876.00,-32.05,5831.85,-54.15,12.10
20130730,11:45,5861.30,5806.85,False,True,False,True,5861.30,0.00,5861.30,0.00,5747.60,59.25,5811.05,-4.20,5757.15,-104.15,49.70
20130731,11:45,5742.10,5675.75,True,False,True,False,5752.10,10.00,5691.45,-50.65,5675.75,0.00,5675.75,0.00,5741.25,-0.85,-65.50
20130801,11:45,5808.50,5676.85,False,False,False,False,5808.50,0.00,5808.50,0.00,5676.85,0.00,5676.85,0.00,5725.10,-83.40,-48.25
20130802,11:45,5761.85,5705.05,False,True,False,True,5761.85,0.00,5761.85,0.00,5649.00,56.05,5721.00,-15.95,5679.85,-82.00,25.20
20130805,11:45,5721.00,5661.50,False,False,False,False,5721.00,0.00,5721.00,0.00,5661.50,0.00,5661.50,0.00,5683.15,-37.85,-21.65
20130806,11:45,5661.65,5598.50,False,True,False,True,5661.65,0.00,5661.65,0.00,5521.80,76.70,5609.10,-10.60,5546.25,-115.40,52.25
20130807,11:45,5553.90,5486.85,True,False,True,False,5561.45,7.55,5501.40,-52.50,5486.85,0.00,5486.85,0.00,5514.95,-38.95,-28.10
20130808,11:45,5549.45,5510.60,True,False,True,False,5577.60,28.15,5538.95,-10.50,5510.60,0.00,5510.60,0.00,5562.25,12.80,-51.65
20130812,11:45,5610.65,5557.10,True,False,True,False,5644.10,33.45,5591.95,-18.70,5557.10,0.00,5557.10,0.00,5603.55,-7.10,-46.45
20130813,11:45,5675.55,5578.90,True,False,True,False,5704.30,28.75,5655.65,-19.90,5578.90,0.00,5578.90,0.00,5699.15,23.60,-120.25
20130814,11:45,5734.65,5690.20,True,False,True,False,5754.55,19.90,5698.35,-36.30,5690.20,0.00,5690.20,0.00,5751.50,16.85,-61.30
20130816,11:45,5716.60,5558.60,False,True,False,True,5716.60,0.00,5716.60,0.00,5496.05,62.55,5592.55,-33.95,5508.95,-207.65,49.65
20130819,11:45,5499.65,5409.95,False,True,False,True,5499.65,0.00,5499.65,0.00,5360.65,49.30,5440.15,-30.20,5407.50,-92.15,2.45
20130820,11:45,5410.90,5306.35,True,False,True,False,5417.80,6.90,5356.35,-54.55,5306.35,0.00,5306.35,0.00,5391.50,-19.40,-85.15
20130821,11:45,5504.10,5432.55,False,True,False,True,5504.10,0.00,5504.10,0.00,5268.45,164.10,5456.70,-24.15,5317.75,-186.35,114.80
20130822,11:45,5333.20,5254.05,True,False,True,False,5418.95,85.75,5275.15,-58.05,5254.05,0.00,5254.05,0.00,5411.70,78.50,-157.65
20130823,11:45,5449.25,5377.80,True,False,True,False,5478.80,29.55,5414.90,-34.35,5377.80,0.00,5377.80,0.00,5468.05,18.80,-90.25
20130826,11:45,5528.70,5469.85,False,True,False,True,5528.70,0.00,5528.70,0.00,5454.45,15.40,5519.45,-49.60,5468.15,-60.55,1.70
20130827,11:45,5427.40,5312.75,False,True,False,True,5427.40,0.00,5427.40,0.00,5274.25,38.50,5355.00,-42.25,5298.50,-128.90,14.25
20130828,11:45,5236.05,5118.85,True,False,True,False,5317.70,81.65,5170.15,-65.90,5118.85,0.00,5118.85,0.00,5265.35,29.30,-146.50
20130829,11:45,5366.95,5303.00,True,False,True,False,5428.90,61.95,5350.45,-16.50,5303.00,0.00,5303.00,0.00,5387.75,20.80,-84.75
20130830,11:45,5467.85,5367.35,True,True,True,True,5493.30,25.45,5360.20,-107.65,5360.20,7.15,5493.30,-125.95,5489.10,21.25,-121.75
20130902,11:45,5528.30,5478.85,True,False,True,False,5564.90,36.60,5508.15,-20.15,5478.85,0.00,5478.85,0.00,5547.05,18.75,-68.20
20130903,11:45,5580.95,5482.30,False,True,False,True,5580.95,0.00,5580.95,0.00,5323.75,158.55,5502.80,-20.50,5336.40,-244.55,145.90
20130904,11:45,5459.70,5318.90,True,False,True,False,5460.25,0.55,5383.15,-76.55,5318.90,0.00,5318.90,0.00,5449.20,-10.50,-130.30
20130905,11:45,5625.75,5556.05,False,True,False,False,5625.75,0.00,5625.75,0.00,5552.70,3.35,5601.00,-44.95,5584.75,-41.00,-28.70
20130906,11:45,5647.60,5566.15,True,False,True,False,5688.60,41.00,5635.40,-12.20,5566.15,0.00,5566.15,0.00,5677.90,30.30,-111.75
20130910,11:45,5850.55,5738.20,True,False,True,False,5904.85,54.30,5812.70,-37.85,5738.20,0.00,5738.20,0.00,5895.35,44.80,-157.15
20130911,11:45,5913.45,5842.10,True,True,True,True,5924.35,10.90,5832.70,-80.75,5832.70,9.40,5924.35,-82.25,5907.40,-6.05,-65.30
20130912,11:45,5932.00,5861.40,False,True,False,True,5932.00,0.00,5932.00,0.00,5815.80,45.60,5889.55,-28.15,5854.20,-77.80,7.20
