Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow
20150601,11:45,8467.15,8405.40,False,False,False,False,8467.15,0.00,8467.15,0.00,8405.40,0.00,8405.40,0.00,8424.80,-42.35,-19.40
20150602,11:45,8445.35,8296.60,False,True,False,True,8445.35,0.00,8445.35,0.00,8226.05,70.55,8359.10,-62.50,8229.50,-215.85,67.10
20150603,11:45,8236.70,8151.85,False,True,False,True,8236.70,0.00,8236.70,0.00,8094.15,57.70,8164.15,-12.30,8148.90,-87.80,2.95
20150604,11:45,8160.05,8104.90,False,True,False,True,8160.05,0.00,8160.05,0.00,8056.75,48.15,8141.55,-36.65,8134.80,-25.25,-29.90
20150605,11:45,8137.60,8100.15,True,False,True,False,8191.00,53.40,8105.85,-31.75,8100.15,0.00,8100.15,0.00,8110.15,-27.45,-10.00
20150608,11:45,8131.00,8053.80,False,True,False,True,8131.00,0.00,8131.00,0.00,8030.55,23.25,8079.70,-25.90,8032.15,-98.85,21.65
20150609,11:45,8057.15,8007.55,False,True,False,False,8057.15,0.00,8057.15,0.00,8005.15,2.40,8057.00,-49.45,8015.30,-41.85,-7.75
20150610,11:45,8110.75,8023.80,True,False,True,False,8152.25,41.50,8090.70,-20.05,8023.80,0.00,8023.80,0.00,8119.90,9.15,-96.10
20150611,11:45,8163.05,8009.00,False,True,False,True,8163.05,0.00,8163.05,0.00,7958.25,50.75,8053.15,-44.15,7959.55,-203.50,49.45
20150612,11:45,7987.85,7940.85,True,True,True,False,7995.60,7.75,7940.30,-47.55,7940.30,0.55,7995.60,-54.75,7986.40,-1.45,-45.55
20150615,11:45,8034.60,7944.85,True,False,True,False,8057.70,23.10,7983.20,-51.40,7944.85,0.00,7944.85,0.00,8006.90,-27.70,-62.05
20150616,11:45,8010.50,7972.75,True,True,True,True,8061.75,51.25,7952.35,-58.15,7952.35,20.40,8061.75,-89.00,8059.40,48.90,-86.65
20150617,11:45,8092.55,8048.95,True,False,True,False,8136.85,44.30,8063.00,-29.55,8048.95,0.00,8048.95,0.00,8089.55,-3.00,-40.60
20150618,11:45,8166.35,8101.80,True,False,True,False,8186.90,20.55,8144.45,-21.90,8101.80,0.00,8101.80,0.00,8174.50,8.15,-72.70
20150619,11:45,8235.50,8195.65,True,False,True,False,8250.80,15.30,8199.65,-35.85,8195.65,0.00,8195.65,0.00,8230.50,-5.00,-34.85
20150622,11:45,8324.15,8257.40,True,False,True,False,8369.45,45.30,8320.00,-4.15,8257.40,0.00,8257.40,0.00,8351.60,27.45,-94.20
20150623,11:45,8398.45,8334.95,False,False,False,False,8398.45,0.00,8398.45,0.00,8334.95,0.00,8334.95,0.00,8379.60,-18.85,-44.65
20150624,11:45,8414.30,8376.10,True,True,True,True,8421.35,7.05,8340.05,-74.25,8340.05,36.05,8421.35,-45.25,8342.10,-72.20,34.00
20150625,11:45,8371.70,8329.50,True,False,True,False,8423.15,51.45,8354.75,-16.95,8329.50,0.00,8329.50,0.00,8415.80,44.10,-86.30
20150626,11:45,8408.55,8352.50,False,True,False,True,8408.55,0.00,8408.55,0.00,8339.70,12.80,8403.80,-51.30,8381.50,-27.05,-29.00
20150629,11:45,8248.05,8195.65,True,False,True,False,8328.00,79.95,8209.20,-38.85,8195.65,0.00,8195.65,0.00,8326.25,78.20,-130.60
20150630,11:45,8356.45,8298.95,True,False,True,False,8378.00,21.55,8306.95,-49.50,8298.95,0.00,8298.95,0.00,8371.30,14.85,-72.35
20150701,11:45,8440.35,8370.15,True,False,True,False,8474.35,34.00,8414.15,-26.20,8370.15,0.00,8370.15,0.00,8455.15,14.80,-85.00
20150702,11:45,8479.25,8437.20,False,True,False,True,8479.25,0.00,8479.25,0.00,8433.20,4.00,8477.00,-39.80,8438.85,-40.40,-1.65
20150703,11:45,8497.75,8424.15,False,False,False,False,8497.75,0.00,8497.75,0.00,8424.15,0.00,8424.15,0.00,8490.95,-6.80,-66.80
20150706,11:45,8443.80,8391.80,True,False,True,False,8533.15,89.35,8421.25,-22.55,8391.80,0.00,8391.80,0.00,8523.80,80.00,-132.00
20150707,11:45,8561.35,8523.45,False,True,False,True,8561.35,0.00,8561.35,0.00,8483.85,39.60,8547.45,-24.00,8517.65,-43.70,5.80
20150708,11:45,8457.50,8363.90,False,True,False,True,8457.50,0.00,8457.50,0.00,8341.40,22.50,8420.45,-56.55,8354.15,-103.35,9.75
20150709,11:45,8400.30,8343.55,False,True,False,True,8400.30,0.00,8400.30,0.00,8323.00,20.55,8367.60,-24.05,8331.65,-68.65,11.90
20150710,11:45,8376.35,8315.40,True,False,True,False,8377.10,0.75,8318.95,-57.40,8315.40,0.00,8315.40,0.00,8354.60,-21.75,-39.20
20150713,11:45,8404.80,8358.85,True,True,True,True,8471.65,66.85,8355.40,-49.40,8355.40,3.45,8471.65,-112.80,8461.85,57.05,-103.00
20150714,11:45,8469.70,8424.10,True,False,True,False,8480.25,10.55,8427.10,-42.60,8424.10,0.00,8424.10,0.00,8447.30,-22.40,-23.20
20150715,11:45,8525.45,8462.95,True,False,True,False,8531.40,5.95,8505.20,-20.25,8462.95,0.00,8462.95,0.00,8526.20,0.75,-63.25
20150716,11:45,8575.75,8542.90,True,False,True,False,8616.10,40.35,8566.05,-9.70,8542.90,0.00,8542.90,0.00,8615.25,39.50,-72.35
20150717,11:45,8642.95,8593.15,False,False,False,False,8642.95,0.00,8642.95,0.00,8593.15,0.00,8593.15,0.00,8615.75,-27.20,-22.60
20150720,11:45,8621.40,8566.95,True,True,True,True,8624.10,2.70,8559.00,-62.40,8559.00,7.95,8624.10,-57.15,8599.00,-22.40,-32.05
20150721,11:45,8646.75,8588.25,False,True,False,True,8646.75,0.00,8646.75,0.00,8517.90,70.35,8614.40,-26.15,8531.15,-115.60,57.10
20150722,11:45,8599.25,8498.65,True,False,True,False,8643.90,44.65,8578.75,-20.50,8498.65,0.00,8498.65,0.00,8630.45,31.20,-131.80
20150723,11:45,8654.75,8589.95,False,True,False,True,8654.75,0.00,8654.75,0.00,8573.80,16.15,8630.60,-40.65,8589.60,-65.15,0.35
20150724,11:45,8589.15,8560.55,False,True,False,True,8589.15,0.00,8589.15,0.00,8513.50,47.05,8577.55,-17.00,8524.75,-64.40,35.80
20150727,11:45,8492.20,8423.30,False,True,False,True,8492.20,0.00,8492.20,0.00,8351.55,71.75,8441.35,-18.05,8359.50,-132.70,63.80
20150728,11:45,8397.40,8344.85,False,True,False,True,8397.40,0.00,8397.40,0.00,8321.75,23.10,8384.70,-39.85,8340.80,-56.60,4.05
20150729,11:45,8374.90,8338.45,True,False,True,False,8381.50,6.60,8343.10,-31.80,8338.45,0.00,8338.45,0.00,8375.60,0.70,-37.15
20150730,11:45,8450.65,8408.90,True,True,True,False,8458.90,8.25,8408.30,-42.35,8408.30,0.60,8458.90,-50.00,8426.95,-23.70,-18.05
20150731,11:45,8507.75,8448.00,True,False,True,False,8548.95,41.20,8503.75,-4.00,8448.00,0.00,8448.00,0.00,8531.80,24.05,-83.80
20150803,11:45,8562.30,8529.25,True,True,True,False,8563.95,1.65,8528.45,-33.85,8528.45,0.80,8563.95,-34.70,8537.45,-24.85,-8.20
20150804,11:45,8555.70,8486.05,False,True,False,True,8555.70,0.00,8555.70,0.00,8448.25,37.80,8541.95,-55.90,8528.25,-27.45,-42.20
20150805,11:45,8587.45,8552.35,True,False,True,False,8591.85,4.40,8555.90,-31.55,8552.35,0.00,8552.35,0.00,8568.80,-18.65,-16.45
20150806,11:45,8580.90,8552.35,True,True,True,False,8606.30,25.40,8551.50,-29.40,8551.50,0.85,8606.30,-53.95,8584.10,3.20,-31.75
20150807,11:45,8595.95,8563.75,False,True,False,True,8595.95,0.00,8595.95,0.00,8552.70,11.05,8592.50,-28.75,8567.55,-28.40,-3.80
20150810,11:45,8621.55,8564.45,False,True,False,True,8621.55,0.00,8621.55,0.00,8497.80,66.65,8612.35,-47.90,8507.15,-114.40,57.30
20150811,11:45,8530.15,8471.40,False,True,False,True,8530.15,0.00,8530.15,0.00,8441.30,30.10,8498.05,-26.65,8467.50,-62.65,3.90
20150812,11:45,8433.65,8382.35,False,True,False,True,8433.65,0.00,8433.65,0.00,8337.95,44.40,8432.40,-50.05,8350.15,-83.50,32.20
20150813,11:45,8429.50,8377.45,False,True,False,True,8429.50,0.00,8429.50,0.00,8341.25,36.20,8412.60,-35.15,8377.35,-52.15,0.10
20150814,11:45,8488.85,8381.20,True,False,True,False,8530.10,41.25,8467.60,-21.25,8381.20,0.00,8381.20,0.00,8518.45,29.60,-137.25
20150817,11:45,8530.25,8428.05,False,False,False,False,8530.25,0.00,8530.25,0.00,8428.05,0.00,8428.05,0.00,8470.00,-60.25,-41.95
20150818,11:45,8525.75,8483.65,False,True,False,True,8525.75,0.00,8525.75,0.00,8433.60,50.05,8494.30,-10.65,8466.05,-59.70,17.60
20150819,11:45,8520.45,8425.95,False,False,False,False,8520.45,0.00,8520.45,0.00,8425.95,0.00,8425.95,0.00,8497.75,-22.70,-71.80
20150820,11:45,8501.35,8453.60,False,True,False,True,8501.35,0.00,8501.35,0.00,8359.75,93.85,8482.00,-28.40,8383.35,-118.00,70.25
20150821,11:45,8269.45,8225.05,True,False,True,False,8322.20,52.75,8242.40,-27.05,8225.05,0.00,8225.05,0.00,8284.90,15.45,-59.85
20150824,11:45,8060.05,7940.75,False,True,False,True,8060.05,0.00,8060.05,0.00,7769.40,171.35,7993.55,-52.80,7797.65,-262.40,143.10
20150825,11:45,7925.40,7669.50,False,True,False,False,7925.40,0.00,7925.40,0.00,7667.25,2.25,7911.65,-242.15,7903.15,-22.25,-233.65
20150826,11:45,7930.05,7785.60,False,True,False,True,7930.05,0.00,7930.05,0.00,7777.10,8.50,7900.15,-114.55,7789.65,-140.40,-4.05
20150827,11:45,7912.20,7862.30,True,False,True,False,7963.60,51.40,7884.00,-28.20,7862.30,0.00,7862.30,0.00,7950.80,38.60,-88.50
20150828,11:45,8091.80,8023.70,False,True,False,True,8091.80,0.00,8091.80,0.00,7961.65,62.05,8085.40,-61.70,7993.70,-98.10,30.00
20150831,11:45,8043.60,7954.30,False,True,False,False,8043.60,0.00,8043.60,0.00,7947.95,6.35,8034.20,-79.90,7976.00,-67.60,-21.70
20150901,11:45,7929.10,7867.75,False,True,False,True,7929.10,0.00,7929.10,0.00,7746.50,121.25,7884.70,-16.95,7786.30,-142.80,81.45
20150902,11:45,7862.55,7760.75,False,True,False,True,7862.55,0.00,7862.55,0.00,7699.25,61.50,7810.95,-50.20,7721.35,-141.20,39.40
20150903,11:45,7811.80,7754.05,True,False,True,False,7845.60,33.80,7763.30,-48.50,7754.05,0.00,7754.05,0.00,7823.85,12.05,-69.80
20150904,11:45,7804.90,7639.50,False,True,False,True,7804.90,0.00,7804.90,0.00,7626.85,12.65,7684.25,-44.75,7651.65,-153.25,-12.15
20150907,11:45,7705.05,7606.85,False,True,False,True,7705.05,0.00,7705.05,0.00,7545.90,60.95,7657.30,-50.45,7548.45,-156.60,58.40
20150908,11:45,7599.30,7539.50,True,False,True,False,7720.90,121.60,7581.05,-18.25,7539.50,0.00,7539.50,0.00,7698.00,98.70,-158.50
20150909,11:45,7822.90,7764.55,True,False,True,False,7846.05,23.15,7780.85,-42.05,7764.55,0.00,7764.55,0.00,7803.55,-19.35,-39.00
20150910,11:45,7726.85,7678.50,True,False,True,False,7817.60,90.75,7713.65,-13.20,7678.50,0.00,7678.50,0.00,7813.95,87.10,-135.45
20150911,11:45,7864.85,7798.80,False,True,False,True,7864.85,0.00,7864.85,0.00,7759.90,38.90,7823.40,-24.60,7780.80,-84.05,18.00
