Date,Time,DayHigh,DayLow,IsDayHighBreak,IsDayLowBreak,ComesBackToDayHigh,ComesBackToDayLow,TargetHigh,points_from_target_high,SLHigh,points_from_SL_High,TargetLow,points_from_Target_Low,SLLow,points_from_SL_low,Closing,ClosingPointDiffForHigh,ClosingPointDiffForLow
20180502,11:45,10784.70,10718.00,False,True,False,True,10784.70,0.00,10784.70,0.00,10689.80,28.20,10769.80,-51.80,10720.30,-64.40,-2.30
20180503,11:45,10720.60,10647.50,False,False,False,False,10720.60,0.00,10720.60,0.00,10647.50,0.00,10647.50,0.00,10669.70,-50.90,-22.20
20180504,11:45,10695.30,10621.30,False,True,False,True,10695.30,0.00,10695.30,0.00,10601.60,19.70,10640.80,-19.50,10616.30,-79.00,5.00
20180507,11:45,10662.80,10635.70,True,False,True,False,10721.80,59.00,10649.00,-13.80,10635.70,0.00,10635.70,0.00,10719.20,56.40,-83.50
20180508,11:45,10758.50,10707.50,False,True,False,True,10758.50,0.00,10758.50,0.00,10689.40,18.10,10741.00,-33.50,10714.70,-43.80,-7.20
20180509,11:45,10734.10,10689.80,True,False,True,False,10766.30,32.20,10721.00,-13.10,10689.80,0.00,10689.80,0.00,10749.30,15.20,-59.50
20180510,11:45,10785.50,10731.50,False,True,False,True,10785.50,0.00,10785.50,0.00,10705.00,26.50,10754.90,-23.40,10714.70,-70.80,16.80
20180511,11:45,10762.80,10724.50,True,False,True,False,10812.00,49.20,10742.20,-20.60,10724.50,0.00,10724.50,0.00,10803.00,40.20,-78.50
20180514,11:45,10834.80,10796.50,False,True,False,True,10834.80,0.00,10834.80,0.00,10774.80,21.70,10818.00,-21.50,10800.00,-34.80,-3.50
20180515,11:45,10929.20,10789.80,False,True,False,True,10929.20,0.00,10929.20,0.00,10781.40,8.40,10897.00,-107.20,10801.60,-127.60,-11.80
20180516,11:45,10764.80,10699.70,True,False,True,False,10790.50,25.70,10724.00,-40.80,10699.70,0.00,10699.70,0.00,10737.10,-27.70,-37.40
20180517,11:45,10777.30,10698.40,False,True,False,True,10777.30,0.00,10777.30,0.00,10664.50,33.90,10725.50,-27.10,10674.90,-102.40,23.50
20180518,11:45,10675.00,10631.20,False,True,False,True,10675.00,0.00,10675.00,0.00,10589.10,42.10,10651.00,-19.80,10599.30,-75.70,31.90
20180521,11:45,10621.70,10549.00,False,True,False,True,10621.70,0.00,10621.70,0.00,10505.80,43.20,10553.50,-4.50,10511.80,-109.90,37.20
20180522,11:45,10558.60,10490.50,False,False,False,False,10558.60,0.00,10558.60,0.00,10490.50,0.00,10490.50,0.00,10539.50,-19.10,-49.00
20180523,11:45,10533.50,10480.80,False,True,False,True,10533.50,0.00,10533.50,0.00,10417.80,63.00,10523.80,-43.00,10430.50,-103.00,50.30
20180524,11:45,10478.60,10419.80,True,False,True,False,10535.20,56.60,10451.80,-26.80,10419.80,0.00,10419.80,0.00,10533.50,54.90,-113.70
20180525,11:45,10578.30,10524.00,True,False,True,False,10628.00,49.70,10556.50,-21.80,10524.00,0.00,10524.00,0.00,10616.80,38.50,-92.80
20180528,11:45,10682.90,10640.50,True,False,True,False,10709.80,26.90,10664.00,-18.90,10640.50,0.00,10640.50,0.00,10683.40,0.50,-42.90
20180529,11:45,10717.30,10664.00,False,True,False,True,10717.30,0.00,10717.30,0.00,10616.10,47.90,10708.50,-44.50,10631.00,-86.30,33.00
20180530,11:45,10602.20,10558.50,True,False,True,False,10648.70,46.50,10579.80,-22.40,10558.50,0.00,10558.50,0.00,10616.20,14.00,-57.70
20180531,11:45,10676.10,10620.40,True,False,True,False,10763.80,87.70,10647.70,-28.40,10620.40,0.00,10620.40,0.00,10739.00,62.90,-118.60
20180601,11:45,10764.80,10716.40,False,True,False,True,10764.80,0.00,10764.80,0.00,10682.80,33.60,10737.00,-20.60,10686.80,-78.00,29.60
20180604,11:45,10770.30,10648.20,False,True,False,True,10770.30,0.00,10770.30,0.00,10618.30,29.90,10705.00,-56.80,10626.80,-143.50,21.40
20180605,11:45,10633.20,10565.00,False,True,False,True,10633.20,0.00,10633.20,0.00,10550.90,14.10,10625.50,-60.50,10604.90,-28.30,-39.90
20180606,11:45,10659.90,10587.50,True,False,True,False,10698.30,38.40,10617.50,-42.40,10587.50,0.00,10587.50,0.00,10686.80,26.90,-99.30
20180607,11:45,10786.70,10726.00,True,False,True,False,10818.00,31.30,10758.50,-28.20,10726.00,0.00,10726.00,0.00,10762.80,-23.90,-36.80
20180608,11:45,10750.50,10717.70,True,True,True,True,10779.50,29.00,10709.00,-41.50,10709.00,8.70,10779.50,-61.80,10761.00,10.50,-43.30
20180611,11:45,10834.50,10777.60,True,True,True,False,10850.50,16.00,10777.00,-57.50,10777.00,0.60,10850.50,-72.90,10781.30,-53.20,-3.70
20180612,11:45,10842.00,10789.40,True,False,True,False,10855.90,13.90,10815.50,-26.50,10789.40,0.00,10789.40,0.00,10853.00,11.00,-63.60
20180613,11:45,10888.90,10842.70,True,False,True,False,10893.30,4.40,10850.10,-38.80,10842.70,0.00,10842.70,0.00,10858.00,-30.90,-15.30
20180614,11:45,10833.70,10782.00,False,True,False,True,10833.70,0.00,10833.70,0.00,10773.50,8.50,10818.80,-36.80,10807.20,-26.50,-25.20
20180615,11:45,10834.00,10788.90,False,True,False,True,10834.00,0.00,10834.00,0.00,10755.40,33.50,10827.60,-38.70,10812.80,-21.20,-23.90
20180618,11:45,10826.90,10787.30,True,False,True,False,10828.10,1.20,10792.40,-34.50,10787.30,0.00,10787.30,0.00,10797.00,-29.90,-9.70
20180619,11:45,10781.80,10725.00,False,True,False,True,10781.80,0.00,10781.80,0.00,10701.20,23.80,10740.80,-15.80,10710.60,-71.20,14.40
20180620,11:45,10763.00,10724.00,True,False,True,False,10781.80,18.80,10751.50,-11.50,10724.00,0.00,10724.00,0.00,10767.30,4.30,-43.30
20180621,11:45,10809.60,10750.30,False,True,False,True,10809.60,0.00,10809.60,0.00,10725.90,24.40,10782.70,-32.40,10742.40,-67.20,7.90
20180622,11:45,10745.30,10710.50,True,False,True,False,10837.00,91.70,10728.30,-17.00,10710.50,0.00,10710.50,0.00,10819.50,74.20,-109.00
20180625,11:45,10831.00,10788.30,False,True,False,True,10831.00,0.00,10831.00,0.00,10753.00,35.30,10814.70,-26.40,10761.80,-69.20,26.50
20180626,11:45,10795.80,10732.50,True,False,True,False,10805.30,9.50,10753.30,-42.50,10732.50,0.00,10732.50,0.00,10763.70,-32.10,-31.20
20180627,11:45,10780.60,10731.50,False,True,False,True,10780.60,0.00,10780.60,0.00,10652.40,79.10,10738.10,-6.60,10662.90,-117.70,68.60
20180628,11:45,10674.20,10622.10,False,True,False,True,10674.20,0.00,10674.20,0.00,10557.70,64.40,10638.60,-16.50,10589.50,-84.70,32.60
20180629,11:45,10675.50,10612.30,True,False,True,False,10723.00,47.50,10668.60,-6.90,10612.30,0.00,10612.30,0.00,10711.80,36.30,-99.50
20180702,11:45,10736.20,10622.60,False,True,False,True,10736.20,0.00,10736.20,0.00,10604.70,17.90,10672.80,-50.20,10653.50,-82.70,-30.90
20180703,11:45,10708.00,10630.30,True,False,True,False,10713.30,5.30,10677.80,-30.20,10630.30,0.00,10630.30,0.00,10707.80,-0.20,-77.50
20180704,11:45,10717.30,10677.80,True,False,True,False,10777.20,59.90,10705.70,-11.60,10677.80,0.00,10677.80,0.00,10772.30,55.00,-94.50
20180705,11:45,10782.30,10726.30,False,False,False,False,10782.30,0.00,10782.30,0.00,10726.30,0.00,10726.30,0.00,10755.00,-27.30,-28.70
20180706,11:45,10816.00,10735.00,True,False,True,False,10816.30,0.30,10761.00,-55.00,10735.00,0.00,10735.00,0.00,10768.50,-47.50,-33.50
20180709,11:45,10844.70,10807.20,True,False,True,False,10860.30,15.60,10830.00,-14.70,10807.20,0.00,10807.20,0.00,10854.10,9.40,-46.90
20180710,11:45,10925.50,10876.70,True,False,True,False,10956.90,31.40,10912.90,-12.60,10876.70,0.00,10876.70,0.00,10950.80,25.30,-74.10
20180711,11:45,10976.70,10923.00,False,False,False,False,10976.70,0.00,10976.70,0.00,10923.00,0.00,10923.00,0.00,10942.70,-34.00,-19.70
20180712,11:45,11067.20,10999.70,True,False,True,False,11078.30,11.10,11013.50,-53.70,10999.70,0.00,10999.70,0.00,11016.50,-50.70,-16.80
20180713,11:45,11071.30,10999.80,False,False,False,False,11071.30,0.00,11071.30,0.00,10999.80,0.00,10999.80,0.00,11021.50,-49.80,-21.70
20180716,11:45,11019.50,10964.10,False,True,False,True,11019.50,0.00,11019.50,0.00,10926.30,37.80,10999.40,-35.30,10938.80,-80.70,25.30
20180717,11:45,10989.70,10925.60,True,False,True,False,11017.70,28.00,10960.00,-29.70,10925.60,0.00,10925.60,0.00,11011.60,21.90,-86.00
20180718,11:45,11076.20,11033.80,False,True,False,True,11076.20,0.00,11076.20,0.00,10956.30,77.50,11055.70,-21.90,10983.00,-93.20,50.80
20180719,11:45,11006.50,10937.00,False,True,False,False,11006.50,0.00,11006.50,0.00,10935.50,1.50,10991.20,-54.20,10969.50,-37.00,-32.50
20180720,11:45,11017.40,10946.20,True,False,True,False,11030.30,12.90,10980.10,-37.30,10946.20,0.00,10946.20,0.00,11011.20,-6.20,-65.00
20180723,11:45,11055.50,11011.00,True,False,True,False,11093.40,37.90,11023.70,-31.80,11011.00,0.00,11011.00,0.00,11081.00,25.50,-70.00
20180724,11:45,11143.40,11103.50,False,True,False,True,11143.40,0.00,11143.40,0.00,11092.50,11.00,11142.70,-39.20,11131.30,-12.10,-27.80
20180725,11:45,11153.00,11118.20,True,True,True,True,11157.20,4.20,11113.30,-39.70,11113.30,4.90,11157.20,-39.00,11123.30,-29.70,-5.10
20180726,11:45,11179.60,11129.80,False,True,False,True,11179.60,0.00,11179.60,0.00,11125.70,4.10,11177.80,-48.00,11173.50,-6.10,-43.70
20180727,11:45,11253.90,11210.30,True,False,True,False,11283.40,29.50,11235.80,-18.10,11210.30,0.00,11210.30,0.00,11276.00,22.10,-65.70
20180730,11:45,11309.30,11261.50,True,False,True,False,11328.10,18.80,11281.70,-27.60,11261.50,0.00,11261.50,0.00,11315.20,5.90,-53.70
20180731,11:45,11312.70,11267.80,True,False,True,False,11366.00,53.30,11271.70,-41.00,11267.80,0.00,11267.80,0.00,11357.30,44.60,-89.50
20180801,11:45,11390.50,11337.50,False,True,False,True,11390.50,0.00,11390.50,0.00,11313.50,24.00,11373.00,-35.50,11326.70,-63.80,10.80
20180802,11:45,11324.20,11263.50,False,True,False,True,11324.20,0.00,11324.20,0.00,11235.00,28.50,11298.80,-35.30,11236.70,-87.50,26.80
20180803,11:45,11336.20,11294.50,True,False,True,False,11368.00,31.80,11316.80,-19.40,11294.50,0.00,11294.50,0.00,11363.00,26.80,-68.50
20180806,11:45,11427.70,11378.00,False,True,False,True,11427.70,0.00,11427.70,0.00,11370.60,7.40,11406.70,-28.70,11389.50,-38.20,-11.50
20180807,11:45,11429.00,11359.70,False,False,False,False,11429.00,0.00,11429.00,0.00,11359.70,0.00,11359.70,0.00,11388.50,-40.50,-28.80
20180808,11:45,11435.90,11379.30,True,False,True,False,11460.00,24.10,11414.80,-21.10,11379.30,0.00,11379.30,0.00,11456.00,20.10,-76.70
20180809,11:45,11495.20,11454.10,False,False,False,False,11495.20,0.00,11495.20,0.00,11454.10,0.00,11454.10,0.00,11468.40,-26.80,-14.30
20180810,11:45,11478.80,11427.20,False,True,False,True,11478.80,0.00,11478.80,0.00,11420.30,6.90,11462.80,-35.60,11424.20,-54.60,3.00
20180813,11:45,11377.50,11340.30,True,False,True,False,11406.30,28.80,11350.30,-27.20,11340.30,0.00,11340.30,0.00,11359.90,-17.60,-19.60
20180814,11:45,11419.30,11370.80,True,False,True,False,11452.50,33.20,11411.20,-8.10,11370.80,0.00,11370.80,0.00,11431.10,11.80,-60.30
20180816,11:45,11449.80,11377.00,False,True,False,True,11449.80,0.00,11449.80,0.00,11366.30,10.70,11439.20,-62.20,11387.30,-62.50,-10.30
20180817,11:45,11480.30,11431.80,True,False,True,False,11486.50,6.20,11458.10,-22.20,11431.80,0.00,11431.80,0.00,11467.50,-12.80,-35.70
20180820,11:45,11545.30,11499.70,True,False,True,False,11565.30,20.00,11538.70,-6.60,11499.70,0.00,11499.70,0.00,11554.00,8.70,-54.30
20180821,11:45,11581.80,11542.50,False,True,False,True,11581.80,0.00,11581.80,0.00,11539.60,2.90,11578.40,-35.90,11573.60,-8.20,-31.10
20180823,11:45,11612.20,11546.70,False,False,False,False,11612.20,0.00,11612.20,0.00,11546.70,0.00,11546.70,0.00,11581.20,-31.00,-34.50
20180824,11:45,11604.60,11554.10,False,True,False,True,11604.60,0.00,11604.60,0.00,11532.00,22.10,11572.50,-18.40,11554.50,-50.10,-0.40
20180827,11:45,11671.00,11595.60,True,False,True,False,11701.00,30.00,11665.50,-5.50,11595.60,0.00,11595.60,0.00,11697.30,26.30,-101.70
20180828,11:45,11760.20,11710.50,False,False,False,False,11760.20,0.00,11760.20,0.00,11710.50,0.00,11710.50,0.00,11740.20,-20.00,-29.70
20180829,11:45,11753.20,11715.80,False,True,False,True,11753.20,0.00,11753.20,0.00,11678.80,37.00,11733.00,-17.20,11689.00,-64.20,26.80
20180830,11:45,11698.80,11656.80,False,True,False,True,11698.80,0.00,11698.80,0.00,11639.70,17.10,11687.70,-30.90,11683.00,-15.80,-26.20
20180831,11:45,11727.70,11643.20,False,True,False,False,11727.70,0.00,11727.70,0.00,11640.10,3.10,11689.80,-46.60,11677.60,-50.10,-34.40
20180903,11:45,11736.10,11680.65,False,True,False,True,11736.10,0.00,11736.10,0.00,11567.40,113.25,11710.20,-29.55,11573.20,-162.90,107.45
20180904,11:45,11602.55,11532.05,False,True,False,True,11602.55,0.00,11602.55,0.00,11496.85,35.20,11596.15,-64.10,11520.00,-82.55,12.05
20180905,11:45,11542.65,11475.25,False,True,False,True,11542.65,0.00,11542.65,0.00,11393.85,81.40,11489.45,-14.20,11477.15,-65.50,-1.90
20180906,11:45,11524.45,11459.50,True,True,True,True,11562.25,37.80,11436.05,-88.40,11436.05,23.45,11562.25,-102.75,11524.05,-0.40,-64.55
20180907,11:45,11566.45,11484.40,True,False,True,False,11603.00,36.55,11540.25,-26.20,11484.40,0.00,11484.40,0.00,11584.95,18.50,-100.55
20180910,11:45,11573.00,11489.30,False,True,False,True,11573.00,0.00,11573.00,0.00,11427.30,62.00,11506.65,-17.35,11430.75,-142.25,58.55
20180911,11:45,11479.40,11404.75,False,True,False,True,11479.40,0.00,11479.40,0.00,11274.00,130.75,11435.05,-30.30,11283.90,-195.50,120.85
20180912,11:45,11330.10,11264.25,True,True,True,True,11380.75,50.65,11250.20,-79.90,11250.20,14.05,11380.75,-116.50,11372.35,42.25,-108.10
20180914,11:45,11484.80,11430.55,True,False,True,False,11523.25,38.45,11436.10,-48.70,11430.55,0.00,11430.55,0.00,11517.35,32.55,-86.80
